Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
45, P-SLICE,   15, 32.00,     223128, 0,1.15,36.180, 44.682, 44.064, 38.228,53, 12 11 9 5 , -, 0.00%,  0.00%,  0.00%, 0.20%,  0.10%,  1.35%, 0.59%,  0.49%,  4.17%, 1.59%,  0.84%, 12.80%, 0.00%,  0.27%,  0.17%,  4.66%,  2.19%, 10.46%,  5.72%, 22.08%, 14.54%,  0.00%,  0.32%,  1.82%,  5.80%,  0.07%,  1.25%,  2.83%,  5.68%, 67547.86, 4964.31, 5917.82, 266082.54 , 22, 235, 159.63, 95, 202, 129.97, 78, 197, 126.46, 0.00%, 13.33%,0.00%, 26.67%, 26.67%, 18.33%, 5.00%, 10.00%, 0.00%, 16.42%, 15.58%,0.00%, 15.24%, 30.99%, 11.89%, 3.02%, 4.10%, 2.76%, 18.99%, 16.85%,0.00%, 27.41%, 16.06%, 4.40%, 3.85%, 7.94%, 4.52%, 22.26%, 16.79%,0.00%, 23.25%, 16.44%, 1.94%, 2.90%, 6.16%, 10.26%,0.00%, 0.0, 91.3, 203.1, 96.3, 745.3, 0.0, 3505.5, 4.261, 89
46, B-SLICE,   14, 33.00,     352416, 0,1.85,34.479, 43.766, 43.037, 36.710,55, 12 11 9 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.74%,  0.32%, 12.63%,  3.22%, 19.19%,  4.19%, 31.90%, 11.69%,  0.00%,  0.54%,  1.09%,  2.72%,  0.17%,  1.49%,  3.54%,  6.56%, 99882.68, 6158.54, 8453.72, 2583948.75 , 18, 235, 166.85, 96, 202, 129.63, 77, 197, 127.18, 0.00%, 14.00%,0.00%, 18.00%, 42.00%, 15.00%, 1.00%, 10.00%, 0.00%, 0.00%, 11.36%,0.00%, 19.11%, 51.52%, 7.06%, 3.46%, 4.29%, 3.19%, 0.00%, 15.29%,0.00%, 23.30%, 47.59%, 3.15%, 2.25%, 5.19%, 3.23%, 0.00%, 15.39%,0.00%, 25.94%, 39.29%, 2.46%, 4.89%, 3.24%, 8.78%,0.00%, 0.0, 112.6, 233.3, 99.8, 751.9, 0.0, 3639.4, 4.087, 91
47, b-SLICE,   13, 34.00,     105320, 0,1.59,34.388, 43.781, 42.935, 36.630,57, 12 11 ,14 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.22%,  0.24%,  4.07%,  5.83%, 11.32%, 11.32%, 24.84%, 16.53%,  0.00%,  0.73%,  2.80%,  8.14%,  0.30%,  1.97%,  3.42%,  8.29%, 99480.85, 6037.19, 8190.78, 166742.63 , 19, 235, 167.12, 96, 203, 129.70, 78, 197, 127.06, 0.00%, 39.47%,0.00%, 15.79%, 13.16%, 15.79%, 0.00%, 14.47%, 1.32%, 0.00%, 21.47%,0.00%, 18.18%, 14.11%, 16.61%, 5.49%, 17.95%, 6.19%, 0.00%, 20.28%,0.00%, 33.48%, 9.34%, 10.79%, 5.38%, 14.33%, 6.41%, 0.00%, 25.77%,0.00%, 33.89%, 14.41%, 4.94%, 5.10%, 6.95%, 8.94%,0.00%, 0.0, 180.9, 185.0, 122.0, 530.9, 0.0, 3700.0, 3.388, 55
48, P-SLICE,   16, 32.00,     177728, 0,1.54,36.031, 44.825, 44.133, 38.143,55, 15 14 12 11 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%,  0.53%, 0.10%,  0.07%,  1.58%, 0.69%,  0.67%,  6.78%, 0.00%,  0.45%,  0.36%,  4.56%,  2.60%, 10.86%,  6.75%, 28.46%, 16.94%,  0.00%,  0.10%,  1.57%,  5.87%,  0.22%,  0.96%,  3.01%,  6.82%, 68681.24, 4780.40, 6177.32, 147816.16 , 20, 235, 156.69, 96, 201, 130.02, 78, 198, 126.34, 0.00%, 21.67%,0.00%, 21.67%, 21.67%, 9.17%, 0.83%, 19.17%, 5.83%, 6.27%, 12.16%,0.00%, 22.55%, 29.41%, 9.41%, 5.49%, 10.10%, 4.61%, 6.88%, 17.94%,0.00%, 30.88%, 17.87%, 4.79%, 2.90%, 12.98%, 5.77%, 11.40%, 17.77%,0.00%, 27.70%, 19.41%, 2.63%, 3.47%, 6.41%, 11.21%,0.00%, 0.0, 116.9, 206.7, 122.0, 631.8, 0.0, 3701.2, 3.591, 44
49, P-SLICE,   18, 32.00,     287072, 0,1.28,35.852, 44.875, 44.358, 38.043,54, 16 15 14 12 , -, 0.00%,  0.00%,  0.00%, 0.60%,  0.72%,  2.69%, 1.53%,  1.77%,  8.67%, 3.32%,  2.57%, 21.27%, 0.00%,  0.56%,  0.32%,  6.82%,  1.35%,  9.55%,  3.02%, 17.87%,  9.45%,  0.00%,  0.06%,  1.07%,  2.75%,  0.06%,  0.50%,  0.99%,  2.49%, 72115.24, 4668.18, 6985.33, 421756.25 , 19, 235, 152.85, 96, 204, 129.95, 80, 199, 126.38, 0.00%, 6.38%,0.00%, 14.89%, 44.68%, 13.83%, 1.06%, 13.83%, 5.32%, 31.55%, 4.42%,0.00%, 12.78%, 40.69%, 5.68%, 0.47%, 3.23%, 1.18%, 42.08%, 7.21%,0.00%, 20.79%, 19.31%, 3.04%, 1.13%, 4.84%, 1.59%, 41.29%, 7.98%,0.00%, 22.86%, 13.51%, 1.83%, 2.23%, 4.78%, 5.52%,0.00%, 0.0, 190.8, 229.0, 102.5, 833.3, 0.0, 3806.2, 4.217, 44
50, b-SLICE,   17, 34.00,     249192, 0,1.22,34.171, 43.691, 42.900, 36.452,56, 16 15 14 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.80%,  0.44%, 13.08%,  2.98%, 19.63%,  5.99%, 30.62%, 13.71%,  0.00%,  0.29%,  1.24%,  4.66%,  0.05%,  0.58%,  1.29%,  4.66%, 106691.51, 6185.50, 8616.78, 1616772.51 , 19, 235, 153.39, 96, 203, 129.58, 79, 198, 127.04, 0.00%, 3.77%,0.00%, 15.09%, 47.17%, 19.81%, 6.60%, 7.55%, 0.00%, 0.00%, 5.16%,0.00%, 19.20%, 58.02%, 6.30%, 1.29%, 6.88%, 3.15%, 0.00%, 8.31%,0.00%, 31.15%, 40.81%, 7.67%, 3.19%, 5.55%, 3.31%, 0.00%, 15.29%,0.00%, 30.45%, 31.77%, 4.76%, 4.92%, 5.53%, 7.29%,0.00%, 0.0, 199.8, 255.0, 112.9, 781.7, 0.0, 3945.5, 3.635, 8
51, P-SLICE,   19, 32.00,     373200, 0,1.15,35.533, 44.782, 44.426, 37.801,55, 18 16 15 14 , -, 0.00%,  0.00%,  0.00%, 1.37%,  1.99%,  4.00%, 1.61%,  2.54%,  9.73%, 3.70%,  2.77%, 24.32%, 0.00%,  0.44%,  0.27%,  6.87%,  0.68%,  9.20%,  1.10%, 13.39%,  6.70%,  0.00%,  0.11%,  0.87%,  3.89%,  0.02%,  0.23%,  0.78%,  3.41%, 77836.09, 4692.31, 6990.48, 877522.42 , 19, 235, 149.22, 96, 204, 129.38, 78, 198, 127.12, 0.00%, 2.86%,0.00%, 17.14%, 42.86%, 22.86%, 0.00%, 11.43%, 2.86%, 48.27%, 2.22%,0.00%, 9.85%, 35.23%, 2.15%, 0.49%, 1.39%, 0.42%, 49.96%, 5.94%,0.00%, 18.05%, 22.09%, 0.88%, 0.34%, 2.02%, 0.72%, 47.71%, 11.30%,0.00%, 18.91%, 11.70%, 1.65%, 1.69%, 4.18%, 2.87%,0.00%, 0.0, 73.6, 261.6, 112.9, 1136.2, 0.0, 3937.1, 4.957, 55
52, P-SLICE,   22, 32.00,     461264, 0,1.21,34.572, 44.986, 44.953, 37.171,53, 19 18 16 14 , -, 0.00%,  0.00%,  0.00%, 1.09%,  3.42%,  3.69%, 2.15%,  2.92%, 10.26%, 5.37%,  4.76%, 26.56%, 0.00%,  0.66%,  0.27%,  7.74%,  0.38%,  9.17%,  0.72%, 13.20%,  2.76%,  0.00%,  0.00%,  0.29%,  1.45%,  0.00%,  0.18%,  0.72%,  2.22%, 96398.24, 4376.56, 7981.16, 764552.18 , 16, 235, 138.32, 95, 204, 129.64, 80, 197, 126.99, 0.00%, 0.00%,0.00%, 7.32%, 63.41%, 14.63%, 0.00%, 13.41%, 1.22%, 49.66%, 1.10%,0.00%, 8.64%, 38.27%, 0.96%, 0.27%, 0.96%, 0.14%, 54.12%, 3.60%,0.00%, 15.51%, 24.22%, 0.76%, 0.52%, 0.76%, 0.52%, 58.11%, 5.81%,0.00%, 16.39%, 15.32%, 0.56%, 1.42%, 0.54%, 1.87%,0.00%, 0.0, 151.8, 254.4, 119.6, 1066.9, 0.0, 3951.2, 5.275, 55
53, B-SLICE,   21, 33.00,     247432, 0,1.44,34.820, 44.502, 44.098, 37.190,55, 19 18 16 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.62%,  0.29%,  7.57%,  2.18%, 13.80%,  8.25%, 26.05%, 31.28%,  0.00%,  0.04%,  0.40%,  3.60%,  0.05%,  0.75%,  1.18%,  3.93%, 93369.94, 4922.91, 5812.06, 513900.97 , 17, 235, 141.63, 96, 203, 129.86, 78, 198, 126.97, 0.00%, 5.66%,0.00%, 18.87%, 45.28%, 11.32%, 0.00%, 16.98%, 1.89%, 0.00%, 7.43%,0.00%, 19.69%, 52.16%, 8.29%, 1.21%, 9.59%, 1.64%, 0.00%, 6.26%,0.00%, 33.24%, 27.91%, 7.59%, 2.41%, 18.09%, 4.50%, 0.00%, 10.71%,0.00%, 26.16%, 18.66%, 5.94%, 3.14%, 22.30%, 13.08%,0.00%, 0.0, 265.6, 205.4, 108.3, 785.2, 0.0, 4044.8, 4.484, 64
54, b-SLICE,   20, 34.00,     118952, 0,1.38,34.292, 44.496, 43.885, 36.766,57, 19 18 ,21 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.63%,  0.39%,  4.85%,  4.71%, 13.53%, 11.67%, 24.06%, 19.43%,  0.00%,  0.26%,  2.16%,  7.66%,  0.16%,  0.63%,  2.49%,  7.37%, 101807.95, 4944.56, 7666.50, 219525.15 , 19, 235, 146.70, 96, 201, 129.44, 79, 198, 127.24, 0.00%, 13.33%,0.00%, 25.00%, 28.33%, 10.00%, 3.33%, 16.67%, 3.33%, 0.00%, 8.46%,0.00%, 21.24%, 25.19%, 14.76%, 3.67%, 19.45%, 7.24%, 0.00%, 14.70%,0.00%, 35.73%, 12.72%, 4.65%, 3.04%, 18.39%, 10.76%, 0.00%, 23.32%,0.00%, 33.90%, 12.62%, 3.67%, 3.55%, 8.46%, 14.47%,0.00%, 0.0, 251.6, 178.4, 91.5, 555.9, 0.0, 4134.6, 3.832, 126
55, P-SLICE,   23, 32.00,     257024, 0,1.41,34.502, 44.849, 44.710, 37.071,55, 22 21 19 18 , -, 0.00%,  0.00%,  0.00%, 0.33%,  0.85%,  1.31%, 0.55%,  0.65%,  2.64%, 1.10%,  0.81%,  7.91%, 0.00%,  0.33%,  0.20%,  5.72%,  1.63%, 11.30%,  5.67%, 28.78%, 19.14%,  0.00%,  0.03%,  0.65%,  4.27%,  0.05%,  0.22%,  1.16%,  4.70%, 97420.35, 4457.77, 7879.83, 544173.64 , 16, 235, 142.67, 95, 203, 129.27, 81, 201, 126.96, 0.00%, 8.57%,0.00%, 20.00%, 37.14%, 15.71%, 1.43%, 15.71%, 1.43%, 24.71%, 2.47%,0.00%, 13.18%, 43.49%, 5.11%, 1.15%, 8.32%, 1.57%, 15.90%, 7.50%,0.00%, 29.66%, 23.47%, 2.92%, 1.48%, 14.49%, 4.58%, 13.69%, 12.51%,0.00%, 33.62%, 13.48%, 3.97%, 3.42%, 9.24%, 10.06%,0.00%, 0.0, 118.3, 225.0, 91.5, 861.3, 0.0, 4157.0, 4.536, 53
56, P-SLICE,   26, 32.00,     319288, 0,1.12,35.507, 45.138, 45.173, 37.919,53, 23 22 21 19 , -, 0.00%,  0.00%,  0.00%, 0.83%,  1.55%,  4.21%, 1.95%,  2.12%, 11.05%, 4.80%,  4.42%, 25.67%, 0.00%,  0.36%,  0.11%,  4.76%,  1.08%,  9.88%,  2.10%, 15.23%,  4.38%,  0.00%,  0.08%,  0.74%,  2.71%,  0.00%,  0.27%,  0.28%,  1.40%, 78376.17, 4175.26, 7625.10, 1048336.05 , 16, 235, 156.64, 94, 203, 129.89, 81, 198, 125.96, 0.00%, 0.00%,0.00%, 28.00%, 48.00%, 12.00%, 0.00%, 12.00%, 0.00%, 51.63%, 2.67%,0.00%, 9.50%, 27.74%, 5.56%, 0.37%, 1.56%, 0.96%, 50.63%, 3.43%,0.00%, 19.29%, 19.61%, 2.16%, 0.51%, 3.46%, 0.92%, 54.25%, 6.40%,0.00%, 20.37%, 12.18%, 1.22%, 1.40%, 1.87%, 2.31%,0.00%, 0.0, 220.9, 235.2, 107.9, 934.2, 0.0, 3937.3, 5.032, 65
57, B-SLICE,   25, 33.00,     279920, 0,1.66,34.311, 44.442, 44.408, 36.839,55, 23 22 21 ,26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.79%,  0.17%,  9.26%,  1.67%, 15.30%,  6.18%, 30.14%, 27.88%,  0.00%,  0.04%,  0.56%,  3.57%,  0.02%,  0.41%,  1.28%,  2.72%, 104664.96, 4757.57, 7678.61, 1769411.23 , 19, 235, 154.56, 97, 202, 129.14, 81, 198, 126.69, 0.00%, 1.92%,0.00%, 34.62%, 46.15%, 5.77%, 1.92%, 8.65%, 0.96%, 0.00%, 3.96%,0.00%, 18.48%, 62.87%, 7.01%, 2.06%, 4.29%, 1.32%, 0.00%, 7.35%,0.00%, 28.88%, 39.08%, 6.53%, 2.78%, 12.19%, 3.19%, 0.00%, 9.00%,0.00%, 33.30%, 17.86%, 13.31%, 4.39%, 13.96%, 8.19%,0.00%, 0.0, 207.8, 216.4, 113.9, 798.9, 0.0, 4198.3, 4.429, 54
58, b-SLICE,   24, 34.00,      98056, 0,1.31,34.299, 44.203, 43.895, 36.737,57, 23 21 ,25 26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.54%,  0.33%,  4.13%,  4.96%, 14.08%, 11.89%, 26.88%, 19.83%,  0.00%,  0.33%,  2.38%,  6.47%,  0.13%,  1.04%,  2.19%,  4.82%, 101738.47, 5091.58, 7453.36, 147439.97 , 19, 235, 149.96, 96, 201, 129.03, 81, 198, 126.95, 0.00%, 13.46%,0.00%, 21.15%, 32.69%, 7.69%, 13.46%, 7.69%, 3.85%, 0.00%, 13.05%,0.00%, 21.32%, 18.20%, 26.93%, 7.63%, 9.28%, 3.58%, 0.00%, 14.15%,0.00%, 38.64%, 10.40%, 9.96%, 4.07%, 14.86%, 7.91%, 0.00%, 17.72%,0.00%, 39.74%, 11.48%, 6.85%, 4.20%, 10.70%, 9.34%,0.00%, 0.0, 215.2, 192.4, 116.0, 578.1, 0.0, 4312.3, 3.588, 43
59, P-SLICE,   28, 32.00,     265688, 0,1.58,36.416, 44.884, 44.673, 38.506,54, 26 25 23 21 , -, 0.00%,  0.00%,  0.00%, 0.55%,  0.67%,  3.41%, 1.63%,  1.50%,  9.85%, 6.05%,  5.05%, 32.05%, 0.00%,  0.17%,  0.09%,  3.22%,  1.25%,  7.41%,  2.73%, 13.25%,  3.91%,  0.00%,  0.05%,  0.88%,  2.75%,  0.03%,  0.25%,  1.02%,  2.25%, 64861.63, 4651.05, 6251.68, 879535.13 , 18, 235, 151.71, 89, 200, 131.24, 82, 197, 124.73, 0.00%, 10.53%,0.00%, 10.53%, 47.37%, 13.16%, 7.89%, 10.53%, 0.00%, 49.25%, 3.16%,0.00%, 12.15%, 22.13%, 7.40%, 1.25%, 3.66%, 1.00%, 49.05%, 7.15%,0.00%, 23.94%, 9.52%, 4.26%, 2.42%, 2.45%, 1.21%, 61.63%, 7.14%,0.00%, 16.88%, 8.77%, 1.15%, 2.00%, 0.76%, 1.67%,0.00%, 0.0, 135.9, 229.5, 116.0, 919.7, 0.0, 4004.6, 4.716, 66
60, b-SLICE,   27, 34.00,     177880, 0,1.30,33.808, 44.423, 44.100, 36.421,56, 26 25 23 ,28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.49%,  0.30%,  7.10%,  3.58%, 11.94%,  8.19%, 28.03%, 21.12%,  0.00%,  0.42%,  1.44%,  5.69%,  0.24%,  1.32%,  2.53%,  7.61%, 113721.05, 4855.56, 10707.03, 379954.27 , 19, 235, 156.99, 95, 201, 130.99, 82, 198, 125.16, 0.00%, 23.08%,0.00%, 25.00%, 23.08%, 8.65%, 0.96%, 13.46%, 5.77%, 0.00%, 14.01%,0.00%, 20.22%, 36.94%, 8.44%, 3.66%, 10.03%, 6.69%, 0.00%, 15.33%,0.00%, 27.61%, 25.48%, 6.83%, 2.94%, 15.10%, 6.71%, 0.00%, 19.45%,0.00%, 25.95%, 23.73%, 4.58%, 5.33%, 7.53%, 13.42%,0.00%, 0.0, 213.7, 186.3, 96.8, 571.5, 0.0, 4142.1, 3.684, 43
61, P-SLICE,   31, 32.00,     407368, 0,1.07,36.529, 43.849, 44.564, 38.448,53, 28 26 25 23 , -, 0.00%,  0.00%,  0.00%, 0.77%,  0.99%,  4.66%, 2.28%,  1.74%, 12.06%, 8.69%,  7.37%, 45.78%, 0.00%,  0.01%,  0.00%,  0.80%,  0.02%,  1.25%,  0.26%,  7.28%,  4.78%,  0.00%,  0.00%,  0.07%,  1.10%,  0.00%,  0.00%,  0.00%,  0.09%, 65369.12, 5421.51, 6011.12, 1316528.07 , 20, 235, 147.04, 95, 159, 134.81, 89, 190, 121.66, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 88.66%, 0.00%,0.00%, 2.03%, 8.97%, 0.00%, 0.00%, 0.00%, 0.34%, 85.58%, 0.39%,0.00%, 8.02%, 4.63%, 0.46%, 0.00%, 0.78%, 0.13%, 78.50%, 1.51%,0.00%, 8.88%, 5.04%, 0.75%, 1.49%, 1.28%, 2.55%,0.00%, 0.0, 94.4, 227.0, 96.8, 1189.3, 0.0, 3948.7, 6.472, 89
62, B-SLICE,   30, 33.00,     308120, 0,1.29,36.024, 43.785, 44.185, 38.014,55, 28 26 25 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.26%,  0.23%,  7.90%,  1.85%, 13.48%,  7.13%, 40.07%, 20.90%,  0.00%,  0.10%,  0.34%,  2.65%,  0.03%,  0.28%,  1.00%,  3.78%, 74080.74, 5452.58, 5385.11, 1084474.26 , 20, 235, 142.77, 94, 147, 133.86, 103, 193, 122.40, 0.00%, 6.25%,0.00%, 15.62%, 34.38%, 21.88%, 9.38%, 9.38%, 3.12%, 0.00%, 3.72%,0.00%, 24.76%, 53.24%, 7.85%, 4.61%, 4.29%, 1.54%, 0.00%, 5.73%,0.00%, 28.14%, 35.75%, 12.60%, 5.41%, 10.37%, 1.99%, 0.00%, 8.90%,0.00%, 28.80%, 33.40%, 7.93%, 8.38%, 6.54%, 6.05%,0.00%, 0.0, 129.8, 174.6, 91.4, 763.9, 0.0, 4129.1, 5.333, 68
63, b-SLICE,   29, 34.00,     127528, 0,1.58,36.162, 44.247, 44.090, 38.164,57, 28 25 ,30 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.72%,  0.34%,  6.85%,  4.23%, 12.66%, 11.82%, 30.82%, 15.09%,  0.00%,  0.32%,  0.99%,  5.12%,  0.13%,  1.50%,  2.73%,  6.70%, 68812.06, 5066.37, 5651.93, 326266.44 , 19, 235, 141.48, 93, 201, 132.39, 85, 197, 123.89, 0.00%, 10.71%,0.00%, 28.57%, 32.14%, 12.50%, 1.79%, 9.82%, 4.46%, 0.00%, 14.10%,0.00%, 17.05%, 36.07%, 14.92%, 7.54%, 5.98%, 4.34%, 0.00%, 12.34%,0.00%, 26.51%, 21.95%, 15.71%, 9.12%, 10.03%, 4.35%, 0.00%, 18.44%,0.00%, 31.17%, 26.85%, 4.70%, 7.24%, 4.75%, 6.86%,0.00%, 0.0, 158.3, 127.7, 68.9, 555.6, 0.0, 4214.2, 5.667, 77
64, I-SLICE,    0, 29.00,     548464, 0,2.82,38.766, 44.722, 45.013, 40.292,55,  -, -, 0.00%,  0.00%,  0.00%, 0.54%,  0.32%,  2.53%, 1.69%,  0.47%,  7.25%, 4.97%,  1.63%, 30.01%,50.60%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 36820.47, 4534.50, 4103.10, 517467.90 , 19, 235, 144.65, 92, 167, 135.43, 87, 190, 120.99, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.44%, 0.00%,0.00%, 7.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.57%, 0.00%,0.00%, 6.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 256.6, 0.0, 1070.4, 0.0, 4004.7, 4.855, 105
65, P-SLICE,    2, 32.00,     410720, 0,1.30,36.056, 44.215, 44.680, 38.154,54, 0 , -, 0.00%,  0.00%,  0.00%, 0.40%,  0.33%,  2.53%, 1.50%,  1.25%, 10.05%, 4.55%,  3.38%, 27.61%, 0.00%,  0.03%,  0.00%,  1.68%,  0.33%,  4.38%,  2.01%, 19.08%, 14.86%,  0.00%,  0.05%,  0.55%,  2.84%,  0.01%,  0.16%,  0.61%,  1.78%, 71588.55, 5040.25, 5849.51, 1524068.99 , 19, 235, 148.47, 98, 160, 134.32, 89, 191, 122.02, 0.00%, 25.00%,0.00%, 25.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 59.54%, 3.77%,0.00%, 9.01%, 21.59%, 2.52%, 0.84%, 1.89%, 0.84%, 59.77%, 5.42%,0.00%, 15.36%, 10.04%, 2.50%, 0.62%, 5.13%, 1.15%, 45.82%, 5.96%,0.00%, 18.36%, 10.71%, 4.48%, 2.62%, 7.66%, 4.40%,0.00%, 0.0, 21.8, 240.8, 134.0, 767.6, 0.0, 3962.2, 4.029, 46
66, b-SLICE,    1, 34.00,     197872, 0,1.39,35.579, 44.232, 44.741, 37.806,56, 0 ,2 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.16%,  4.33%,  1.63%,  7.79%,  7.97%, 31.09%, 30.22%,  0.00%,  0.34%,  1.18%,  7.32%,  0.00%,  0.77%,  1.17%,  5.86%, 78858.13, 4672.05, 5586.91, 527782.25 , 19, 235, 140.67, 92, 156, 135.01, 103, 189, 121.29, 0.00%, 0.00%,0.00%, 12.00%, 40.00%, 10.00%, 2.00%, 32.00%, 4.00%, 0.00%, 15.77%,0.00%, 15.96%, 45.27%, 3.99%, 1.76%, 11.41%, 5.84%, 0.00%, 12.17%,0.00%, 24.61%, 21.96%, 8.26%, 2.07%, 21.52%, 9.35%, 0.00%, 16.80%,0.00%, 25.89%, 18.79%, 7.38%, 4.99%, 14.01%, 12.15%,0.00%, 0.0, 118.2, 166.9, 97.3, 532.4, 0.0, 4103.7, 3.942, 75
67, P-SLICE,    3, 32.00,     349496, 0,1.41,35.493, 44.374, 44.793, 37.765,55, 2 0 , -, 0.00%,  0.00%,  0.00%, 0.04%,  0.04%,  0.82%, 0.23%,  0.13%,  2.44%, 1.20%,  1.11%, 10.83%, 0.00%,  0.11%,  0.07%,  2.45%,  1.17%,  6.01%,  3.77%, 28.94%, 27.60%,  0.00%,  0.12%,  1.06%,  5.38%,  0.02%,  0.60%,  1.34%,  4.53%, 80158.71, 4768.85, 5703.48, 377110.30 , 17, 235, 151.44, 93, 160, 134.20, 81, 193, 122.16, 0.00%, 11.11%,0.00%, 16.67%, 38.89%, 22.22%, 0.00%, 5.56%, 5.56%, 17.26%, 13.68%,0.00%, 16.21%, 30.53%, 7.58%, 3.37%, 7.16%, 4.21%, 17.51%, 15.02%,0.00%, 25.29%, 18.61%, 6.69%, 2.76%, 10.48%, 3.65%, 15.86%, 11.95%,0.00%, 25.29%, 13.61%, 7.01%, 5.68%, 11.09%, 9.51%,0.00%, 0.0, 42.9, 191.8, 97.3, 705.4, 0.0, 3994.6, 4.290, 78
