GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
8,317,False,127, b-SLICE,61,34.0,396088,0,1.93,29.257,41.311,42.796,32.456,77, 60 58 ,62 63 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.09%,  0.27%,  5.60%,  4.47%, 26.87%, 10.92%, 26.32%, 19.31%,  0.00%,  0.00%,  0.55%,  2.26%,  0.00%,  0.02%,  0.47%,  2.83%,311309.08,8369.57,15061.34,826529.21,16,235,125.26,47,164,128.13,89,175,125.21, 0.00%, 0.00%,0.00%, 15.00%, 10.00%, 65.00%, 0.00%, 7.50%, 2.50%, 0.00%, 0.18%,0.00%, 17.90%, 37.61%, 30.83%, 4.43%, 7.32%, 1.72%, 0.00%, 2.52%,0.00%, 32.42%, 38.10%, 11.99%, 9.24%, 3.27%, 2.46%, 0.00%, 9.08%,0.00%, 23.59%, 33.03%, 8.85%, 18.61%, 1.92%, 5.04%,0.00%,0.0,272.2,191.6,100.8,771.6,0.0,7679.3,5.214,83
8,318,False,126, B-SLICE,62,33.0,510880,0,1.75,30.086,41.437,43.643,33.199,75, 60 59 58 ,63 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.17%,  2.09%,  1.75%, 14.42%, 11.78%, 43.34%, 21.22%,  0.00%,  0.00%,  0.07%,  2.85%,  0.00%,  0.00%,  0.12%,  2.03%,265486.26,7608.83,11235.78,873344.57,16,235,126.19,52,145,128.37,90,182,124.12, 0.00%, 0.00%,0.00%, 25.93%, 22.22%, 18.52%, 3.70%, 29.63%, 0.00%, 0.00%, 0.00%,0.00%, 13.44%, 40.94%, 28.28%, 0.16%, 16.56%, 0.62%, 0.00%, 0.70%,0.00%, 31.86%, 24.61%, 26.18%, 3.89%, 9.90%, 2.86%, 0.00%, 6.68%,0.00%, 34.35%, 29.94%, 8.01%, 10.28%, 3.28%, 7.48%,0.00%,0.0,269.7,228.4,94.4,1006.8,0.0,7596.5,5.432,26
8,319,False,125, P-SLICE,63,32.0,712200,0,1.03,32.031,44.233,45.042,35.182,73, 60 59 58 54 , -, 0.00%,  0.00%,  0.00%, 1.11%,  5.12%,  1.85%, 0.74%,  1.14%,  1.52%, 0.72%,  1.35%,  4.93%, 0.00%,  0.00%,  0.03%,  1.31%,  1.50%, 22.21%,  5.74%, 35.17%, 11.52%,  0.00%,  0.00%,  0.08%,  1.70%,  0.00%,  0.00%,  0.22%,  2.04%,180606.74,4689.21,6777.61,842673.81,16,235,130.17,52,156,128.94,88,183,125.12, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%, 74.19%, 0.00%,0.00%, 3.71%, 8.35%, 3.09%, 0.15%, 8.35%, 2.16%, 10.24%, 0.91%,0.00%, 42.49%, 29.06%, 5.20%, 1.80%, 5.32%, 4.97%, 11.21%, 5.98%,0.00%, 29.50%, 34.89%, 4.98%, 6.57%, 1.51%, 5.36%,0.00%,0.0,139.7,258.7,108.0,1224.7,0.0,7440.0,6.609,87
9,288,True,128, I-SLICE,0,29.0,1513200,0,1.11,34.681,44.787,44.679,37.194,75,  -, -, 0.00%,  0.00%,  0.00%, 2.66%, 11.62%,  3.48%, 4.61%,  9.15%, 11.15%, 4.61%,  3.34%, 23.82%,25.57%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,90035.56,4621.5,4616.02,1156337.08,18,235,122.78,57,144,128.56,91,198,124.97, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.93%, 0.00%,0.00%, 7.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 83.67%, 0.00%,0.00%, 16.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%,0.0,0.0,407.7,0.0,2051.8,0.0,7513.1,6.099,84
9,289,False,131, b-SLICE,1,34.0,711872,0,1.06,28.963,40.509,41.329,31.952,74, 0 ,2 3 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.11%,  0.28%,  4.04%,  3.74%, 19.58%,  8.64%, 41.48%, 16.22%,  0.00%,  0.00%,  0.17%,  2.14%,  0.00%,  0.03%,  0.51%,  3.06%,333005.34,10810.96,16289.12,1578225.93,16,235,118.47,49,162,127.43,90,197,125.26, 0.00%, 0.00%,0.00%, 8.00%, 20.00%, 40.00%, 0.00%, 32.00%, 0.00%, 0.00%, 0.39%,0.00%, 12.16%, 39.61%, 39.80%, 1.57%, 5.49%, 0.98%, 0.00%, 2.22%,0.00%, 28.51%, 40.75%, 18.12%, 3.56%, 5.06%, 1.77%, 0.00%, 7.71%,0.00%, 30.35%, 37.91%, 6.13%, 9.57%, 3.16%, 5.16%,0.00%,0.0,266.9,256.7,127.1,938.8,0.0,7835.8,4.649,45
9,290,False,130, B-SLICE,2,33.0,464392,0,1.4,31.431,40.488,42.199,33.909,73, 0 ,3 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  0.13%,  3.66%,  1.68%, 24.06%,  9.80%, 40.85%, 10.72%,  0.00%,  0.01%,  1.02%,  3.79%,  0.00%,  0.01%,  1.01%,  3.07%,213977.3,9961.2,7138.48,872199.05,16,235,121.32,52,147,127.25,90,197,124.05, 0.00%, 0.00%,0.00%, 31.82%, 27.27%, 31.82%, 0.00%, 9.09%, 0.00%, 0.00%, 0.54%,0.00%, 44.24%, 23.86%, 24.80%, 2.55%, 3.49%, 0.54%, 0.00%, 5.45%,0.00%, 46.52%, 21.69%, 13.11%, 4.95%, 5.74%, 2.53%, 0.00%, 10.92%,0.00%, 32.68%, 39.31%, 5.58%, 5.56%, 2.61%, 3.33%,0.00%,0.0,250.9,265.4,151.5,898.1,0.0,7554.2,3.841,12
9,291,False,129, P-SLICE,3,32.0,1498088,0,1.22,31.127,40.162,41.084,33.501,72, 0 , -, 0.00%,  0.00%,  0.00%, 2.79%, 10.48%,  2.41%, 4.55%, 13.43%, 11.69%, 7.10%,  6.86%, 35.70%, 0.00%,  0.00%,  0.00%,  0.12%,  0.00%,  1.00%,  0.08%,  3.51%,  0.28%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.02%,204986.96,12060.25,8931.63,1811817.93,16,235,118.32,50,146,126.78,91,196,123.97, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.24%, 0.00%,0.00%, 0.25%, 0.51%, 0.00%, 0.00%, 0.00%, 0.00%, 91.02%, 0.00%,0.00%, 7.20%, 1.54%, 0.25%, 0.00%, 0.00%, 0.00%, 83.46%, 0.03%,0.00%, 11.89%, 4.14%, 0.17%, 0.10%, 0.08%, 0.12%,0.00%,0.0,203.3,354.1,164.5,1571.9,0.0,7316.3,5.51,24
9,292,False,132, P-SLICE,4,32.0,1255552,0,1.48,31.538,42.094,41.622,34.118,71, 3 2 0 , -, 0.00%,  0.00%,  0.00%, 2.90%, 12.67%,  3.71%, 4.40%,  9.61%, 11.73%, 5.91%,  5.75%, 31.92%, 0.00%,  0.00%,  0.00%,  0.47%,  0.02%,  2.34%,  0.07%,  7.41%,  0.76%,  0.00%,  0.00%,  0.00%,  0.31%,  0.00%,  0.00%,  0.00%,  0.02%,186672.52,9036.38,8061.65,1613490.83,16,235,119.61,50,147,127.91,91,197,124.95, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.50%, 0.00%,0.00%, 0.45%, 1.93%, 0.11%, 0.00%, 0.00%, 0.00%, 85.20%, 0.00%,0.00%, 10.33%, 4.24%, 0.07%, 0.00%, 0.15%, 0.00%, 74.05%, 0.57%,0.00%, 15.99%, 8.09%, 0.36%, 0.29%, 0.32%, 0.32%,0.00%,0.0,188.5,338.7,127.1,1652.4,0.0,7543.6,6.107,72
9,293,False,135, b-SLICE,5,34.0,933184,0,1.49,29.125,41.138,40.339,32.029,70, 4 2 ,6 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.20%,  0.18%,  4.25%,  2.06%, 17.39%,  6.33%, 48.14%, 18.07%,  0.00%,  0.01%,  0.05%,  1.30%,  0.00%,  0.00%,  0.20%,  1.81%,326949.96,11754.93,11827.05,2000286.12,16,235,118.87,52,149,128.28,93,198,125.22, 0.00%, 0.00%,0.00%, 32.14%, 21.43%, 16.07%, 1.79%, 28.57%, 0.00%, 0.00%, 0.21%,0.00%, 28.11%, 39.06%, 14.70%, 0.54%, 17.06%, 0.32%, 0.00%, 1.02%,0.00%, 39.85%, 34.03%, 9.88%, 1.48%, 11.12%, 2.61%, 0.00%, 4.24%,0.00%, 28.96%, 42.19%, 4.08%, 6.80%, 2.77%, 10.96%,0.00%,0.0,378.0,328.0,177.1,1252.0,0.0,7959.2,4.513,35
9,294,False,134, B-SLICE,6,33.0,1121840,0,1.01,30.884,41.43,40.301,33.379,69, 4 3 2 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.12%,  0.45%, 16.75%,  1.92%, 23.51%,  5.51%, 37.59%,  9.48%,  0.00%,  0.03%,  0.37%,  0.67%,  0.00%,  0.05%,  0.59%,  1.97%,222233.79,11282.51,7764.29,3114514.29,16,235,114.51,53,146,128.58,92,195,125.2, 0.00%, 0.00%,0.00%, 35.59%, 35.59%, 12.71%, 4.24%, 11.02%, 0.85%, 0.00%, 0.43%,0.00%, 40.34%, 49.01%, 5.18%, 0.64%, 3.84%, 0.57%, 0.00%, 2.96%,0.00%, 29.72%, 50.33%, 6.73%, 1.23%, 6.53%, 2.50%, 0.00%, 4.57%,0.00%, 30.81%, 48.20%, 4.22%, 2.98%, 3.44%, 5.79%,0.00%,0.0,321.6,344.8,146.6,1365.6,0.0,7737.2,4.948,32
9,295,False,133, P-SLICE,7,32.0,1103848,0,1.55,31.539,42.049,40.861,34.018,68, 4 3 2 0 , -, 0.00%,  0.00%,  0.00%, 3.03%,  8.91%,  2.90%, 3.82%,  5.91%, 13.91%, 5.80%,  6.32%, 40.47%, 0.00%,  0.02%,  0.00%,  0.52%,  0.04%,  1.74%,  0.08%,  6.07%,  0.34%,  0.00%,  0.00%,  0.00%,  0.13%,  0.00%,  0.00%,  0.00%,  0.00%,187739.54,10055.2,9376.22,1536620.45,16,235,115.15,53,146,128.29,91,196,125.28, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.41%, 0.00%,0.00%, 0.87%, 2.48%, 0.12%, 0.00%, 0.12%, 0.00%, 86.89%, 0.00%,0.00%, 8.63%, 4.21%, 0.07%, 0.00%, 0.21%, 0.00%, 81.06%, 0.21%,0.00%, 12.35%, 5.85%, 0.22%, 0.07%, 0.18%, 0.06%,0.00%,0.0,318.3,336.7,129.7,1709.1,0.0,7365.2,6.452,30
9,296,False,138, b-SLICE,8,34.0,315200,0,1.7,30.327,39.8,39.43,32.649,67, 7 6 ,9 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.03%,  0.03%,  1.15%,  3.51%, 13.60%, 16.11%, 30.91%, 20.10%,  0.00%,  0.09%,  1.09%,  4.63%,  0.00%,  0.22%,  1.79%,  6.73%,247168.52,14379.03,12509.03,793753.61,16,235,110.51,51,146,127.19,92,196,125.09, 0.00%, 0.00%,0.00%, 25.00%, 25.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 6.22%,0.00%, 12.69%, 10.36%, 44.43%, 7.64%, 14.90%, 3.76%, 0.00%, 8.53%,0.00%, 31.96%, 11.81%, 20.90%, 13.58%, 8.40%, 4.82%, 0.00%, 17.15%,0.00%, 25.64%, 26.86%, 6.63%, 12.27%, 3.95%, 7.49%,0.00%,0.0,306.4,229.6,129.3,769.1,0.0,7700.9,4.217,58
9,297,True,137, B-SLICE,9,33.0,401688,0,1.09,32.728,39.637,39.33,34.417,66, 7 6 4 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.05%,  0.04%,  2.12%,  3.43%, 12.83%,  8.75%, 37.28%, 19.88%,  0.00%,  0.09%,  1.15%,  5.26%,  0.00%,  0.09%,  1.59%,  7.44%,160464.53,14992.78,7364.33,904893.68,16,235,111.65,52,147,126.95,91,192,124.38, 0.00%, 0.00%,0.00%, 57.14%, 0.00%, 35.71%, 7.14%, 0.00%, 0.00%, 0.00%, 3.02%,0.00%, 20.91%, 16.16%, 35.13%, 13.58%, 7.65%, 3.56%, 0.00%, 10.78%,0.00%, 30.87%, 23.98%, 15.73%, 8.98%, 5.90%, 3.81%, 0.00%, 17.30%,0.00%, 26.46%, 29.34%, 8.24%, 8.74%, 3.81%, 6.28%,0.00%,0.0,348.5,280.9,185.8,829.3,0.0,7447.2,3.519,45
9,298,False,136, P-SLICE,10,32.0,1115352,0,1.55,31.603,41.204,40.265,33.886,65, 7 6 4 2 , -, 0.00%,  0.00%,  0.00%, 2.13%,  6.14%,  2.40%, 3.17%,  6.11%, 13.67%, 6.32%,  6.83%, 41.16%, 0.00%,  0.02%,  0.00%,  0.21%,  0.02%,  2.05%,  0.17%,  8.24%,  1.11%,  0.00%,  0.00%,  0.00%,  0.22%,  0.00%,  0.00%,  0.00%,  0.05%,186101.9,11929.12,9373.75,1567447.67,16,235,115.0,52,147,128.16,94,197,125.03, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.96%, 0.00%,0.00%, 0.87%, 1.02%, 0.00%, 0.00%, 0.15%, 0.00%, 86.17%, 0.00%,0.00%, 8.82%, 4.35%, 0.21%, 0.03%, 0.42%, 0.00%, 79.04%, 0.39%,0.00%, 11.88%, 7.07%, 0.44%, 0.37%, 0.42%, 0.39%,0.00%,0.0,255.9,377.6,177.1,1740.5,0.0,7195.6,5.446,23
9,299,False,139, P-SLICE,11,32.0,1263744,0,1.29,31.341,42.121,40.907,33.884,64, 10 9 7 6 , -, 0.00%,  0.00%,  0.00%, 1.72%,  6.83%,  2.43%, 2.65%,  5.66%, 11.96%, 6.09%,  6.69%, 38.69%, 0.00%,  0.00%,  0.00%,  0.73%,  0.05%,  3.07%,  0.31%, 11.20%,  1.31%,  0.00%,  0.00%,  0.00%,  0.45%,  0.00%,  0.00%,  0.02%,  0.15%,196308.34,9983.75,8893.92,1679347.64,16,235,115.55,57,161,129.0,93,190,125.07, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.38%, 0.00%,0.00%, 2.21%, 4.00%, 0.41%, 0.00%, 0.00%, 0.00%, 80.58%, 0.06%,0.00%, 10.52%, 7.61%, 0.39%, 0.13%, 0.58%, 0.13%, 74.09%, 0.86%,0.00%, 13.88%, 9.28%, 0.36%, 0.55%, 0.43%, 0.55%,0.00%,0.0,122.6,371.6,129.3,1705.1,0.0,7505.2,6.09,27
9,300,False,141, b-SLICE,12,34.0,992216,1,1.01,30.017,40.792,39.675,32.571,63, 11 10 9 ,13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.31%,  0.25%,  8.21%,  2.20%, 22.95%,  8.75%, 40.21%, 12.04%,  0.00%,  0.00%,  0.45%,  2.96%,  0.00%,  0.00%,  0.25%,  1.42%,274039.76,13152.71,8667.65,2800854.68,16,235,118.36,48,147,129.27,91,187,125.09, 0.00%, 0.00%,0.00%, 25.81%, 29.03%, 17.74%, 1.61%, 24.19%, 1.61%, 0.00%, 0.00%,0.00%, 30.72%, 48.17%, 8.38%, 0.70%, 11.34%, 0.70%, 0.00%, 2.08%,0.00%, 33.94%, 38.31%, 9.67%, 2.69%, 9.14%, 4.18%, 0.00%, 7.05%,0.00%, 29.18%, 44.39%, 5.98%, 5.07%, 2.98%, 5.35%,0.00%,0.0,312.5,360.2,183.6,1223.9,0.0,7859.3,3.852,26
9,301,False,140, P-SLICE,13,32.0,1240920,0,1.32,31.381,41.797,40.531,33.827,62, 11 10 9 6 , -, 0.00%,  0.00%,  0.00%, 1.55%,  4.87%,  2.05%, 2.84%,  6.76%, 12.47%, 6.25%,  7.57%, 39.58%, 0.00%,  0.00%,  0.00%,  0.65%,  0.09%,  2.93%,  0.28%, 10.38%,  1.45%,  0.00%,  0.00%,  0.00%,  0.23%,  0.00%,  0.00%,  0.00%,  0.04%,195009.5,10784.69,9240.86,1647624.08,16,235,119.23,53,168,129.08,95,191,125.17, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.04%, 0.00%,0.00%, 2.39%, 4.62%, 0.48%, 0.00%, 0.48%, 0.00%, 82.87%, 0.00%,0.00%, 10.24%, 5.84%, 0.52%, 0.08%, 0.41%, 0.03%, 76.36%, 0.40%,0.00%, 12.19%, 8.98%, 0.41%, 0.62%, 0.50%, 0.55%,0.00%,0.0,174.3,398.8,167.6,1762.0,0.0,7586.1,5.484,35
9,302,False,144, b-SLICE,14,34.0,537320,0,1.35,29.925,39.826,38.678,32.257,61, 13 11 ,15 16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%,  0.01%,  2.07%,  2.76%, 12.02%,  9.67%, 32.23%, 29.78%,  0.00%,  0.00%,  0.80%,  4.27%,  0.00%,  0.01%,  1.00%,  5.34%,273637.89,15963.92,11762.08,1137243.84,16,235,114.47,55,163,128.16,94,191,125.27, 0.00%, 0.00%,0.00%, 66.67%, 0.00%, 0.00%, 0.00%, 33.33%, 0.00%, 0.00%, 0.24%,0.00%, 18.44%, 24.35%, 31.32%, 9.57%, 12.77%, 3.31%, 0.00%, 7.33%,0.00%, 28.43%, 24.84%, 17.55%, 10.55%, 7.87%, 3.43%, 0.00%, 12.81%,0.00%, 20.89%, 26.63%, 8.62%, 18.81%, 4.48%, 7.76%,0.00%,0.0,337.4,241.9,133.6,881.6,0.0,7822.9,4.53,65
9,303,False,143, B-SLICE,15,33.0,536352,0,1.04,31.129,39.899,39.301,33.247,60, 13 11 9 ,16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.05%,  0.04%,  1.29%,  1.39%,  9.82%, 13.91%, 36.17%, 23.80%,  0.00%,  0.02%,  0.71%,  5.72%,  0.00%,  0.05%,  0.59%,  6.45%,212649.57,14737.05,8537.35,1171394.61,16,235,111.45,52,164,127.35,93,185,124.88, 0.00%, 0.00%,0.00%, 55.56%, 0.00%, 0.00%, 0.00%, 44.44%, 0.00%, 0.00%, 2.64%,0.00%, 19.62%, 27.17%, 26.79%, 2.64%, 15.47%, 5.66%, 0.00%, 4.99%,0.00%, 26.45%, 15.02%, 31.46%, 6.41%, 11.11%, 4.55%, 0.00%, 16.17%,0.00%, 29.87%, 22.34%, 10.41%, 8.47%, 4.85%, 7.89%,0.00%,0.0,313.0,307.9,190.5,983.1,0.0,7596.1,3.87,52
9,304,False,142, P-SLICE,16,32.0,1197456,0,1.56,31.607,41.525,40.452,33.952,59, 13 11 10 9 , -, 0.00%,  0.00%,  0.00%, 1.06%,  4.42%,  1.59%, 2.73%,  6.03%, 11.04%, 7.03%,  7.15%, 38.68%, 0.00%,  0.03%,  0.01%,  0.40%,  0.03%,  2.39%,  0.78%, 12.87%,  3.27%,  0.00%,  0.00%,  0.01%,  0.29%,  0.00%,  0.00%,  0.01%,  0.17%,185735.67,11224.48,8498.5,1410346.57,16,235,116.72,52,168,128.28,92,189,125.41, 0.00%, 0.00%,0.00%, 66.67%, 0.00%, 0.00%, 0.00%, 33.33%, 0.00%, 94.34%, 0.00%,0.00%, 1.77%, 3.54%, 0.09%, 0.09%, 0.18%, 0.00%, 81.77%, 0.11%,0.00%, 9.80%, 5.09%, 1.94%, 0.30%, 0.85%, 0.14%, 71.95%, 0.63%,0.00%, 12.69%, 10.27%, 1.66%, 1.39%, 0.77%, 0.64%,0.00%,0.0,234.6,384.4,183.6,1670.2,0.0,7495.8,5.217,34
9,305,False,147, b-SLICE,17,34.0,950040,0,1.27,29.976,40.494,39.488,32.48,58, 16 15 ,18 19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.29%,  0.22%,  9.14%,  1.59%, 19.19%,  5.07%, 47.05%, 15.53%,  0.00%,  0.00%,  0.09%,  0.77%,  0.00%,  0.00%,  0.05%,  1.01%,274248.72,13919.63,9991.2,2911972.27,16,235,114.71,55,154,128.83,95,182,125.25, 0.00%, 0.00%,0.00%, 46.67%, 10.00%, 26.67%, 0.00%, 15.00%, 1.67%, 0.00%, 0.00%,0.00%, 32.85%, 52.31%, 7.26%, 0.56%, 6.22%, 0.80%, 0.00%, 0.53%,0.00%, 28.61%, 51.35%, 10.45%, 1.55%, 6.10%, 1.42%, 0.00%, 2.56%,0.00%, 32.59%, 42.51%, 7.20%, 5.36%, 3.81%, 5.97%,0.00%,0.0,249.2,328.9,174.5,1213.6,0.0,7973.9,4.275,22
9,306,True,146, B-SLICE,18,33.0,898832,0,1.02,32.101,40.705,40.037,34.169,57, 16 15 13 ,19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.54%,  0.35%, 19.58%,  2.69%, 27.35%,  2.94%, 39.07%,  5.17%,  0.00%,  0.00%,  0.05%,  0.76%,  0.00%,  0.00%,  0.19%,  1.31%,169935.31,12742.86,8062.42,4582156.47,16,235,113.86,54,170,128.85,94,186,125.39, 0.00%, 0.00%,0.00%, 21.21%, 39.39%, 27.27%, 0.00%, 9.09%, 3.03%, 0.00%, 0.00%,0.00%, 22.71%, 65.20%, 5.25%, 0.49%, 5.80%, 0.55%, 0.00%, 0.74%,0.00%, 31.69%, 58.68%, 4.44%, 0.82%, 2.67%, 0.95%, 0.00%, 3.79%,0.00%, 30.79%, 55.94%, 1.87%, 2.57%, 1.57%, 3.47%,0.00%,0.0,142.7,316.2,142.8,1164.3,0.0,7753.0,4.429,22
9,307,False,145, P-SLICE,19,32.0,520216,0,1.24,34.886,42.059,41.167,36.568,56, 16 15 13 11 , -, 0.00%,  0.00%,  0.00%, 3.21%,  5.82%,  4.69%, 4.63%,  5.16%, 20.60%, 6.55%,  4.80%, 36.33%, 0.00%,  0.00%,  0.00%,  0.17%,  0.02%,  1.94%,  0.21%,  5.14%,  0.30%,  0.00%,  0.00%,  0.00%,  0.42%,  0.00%,  0.00%,  0.00%,  0.02%,90281.15,9719.86,7653.14,1164637.03,16,235,116.99,55,167,128.8,94,183,125.26, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.64%, 0.00%,0.00%, 0.55%, 0.68%, 0.00%, 0.00%, 0.14%, 0.00%, 88.66%, 0.00%,0.00%, 8.69%, 2.05%, 0.53%, 0.03%, 0.06%, 0.00%, 80.44%, 0.74%,0.00%, 15.08%, 3.23%, 0.10%, 0.13%, 0.19%, 0.10%,0.00%,3.1,124.8,314.3,133.6,1517.8,0.0,7474.8,6.014,38
9,308,False,149, b-SLICE,20,34.0,416320,0,1.13,32.135,39.864,38.804,33.934,55, 19 18 15 ,21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.20%,  0.35%,  9.48%,  3.58%, 20.07%,  6.87%, 35.83%, 13.99%,  0.00%,  0.10%,  0.94%,  3.25%,  0.00%,  0.18%,  0.94%,  4.21%,168146.06,15645.68,11442.27,1454842.96,16,235,113.21,53,169,128.09,94,188,124.67, 0.00%, 0.00%,0.00%, 14.29%, 21.43%, 48.21%, 1.79%, 14.29%, 0.00%, 0.00%, 2.06%,0.00%, 25.81%, 45.28%, 14.82%, 3.32%, 7.15%, 1.55%, 0.00%, 6.17%,0.00%, 28.97%, 42.45%, 8.96%, 5.88%, 4.56%, 3.02%, 0.00%, 11.80%,0.00%, 24.81%, 41.25%, 3.32%, 8.08%, 2.74%, 8.00%,0.00%,0.0,187.8,302.0,200.5,839.8,0.0,7734.6,3.357,39
