Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
45, b-SLICE,   11, 34.00,     141040, 0,1.28,32.276, 42.232, 43.610, 34.937,57, 10 7 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.35%,  0.21%,  5.27%,  3.63%, 20.85%, 17.17%, 25.66%, 10.36%,  0.00%,  0.08%,  1.62%,  4.69%,  0.10%,  0.71%,  2.51%,  6.81%, 158726.34, 6817.84, 10575.40, 283687.15 , 22, 235, 145.05, 23, 175, 136.81, 77, 199, 120.85, 0.00%, 14.71%,0.00%, 23.53%, 29.41%, 11.76%, 5.88%, 14.71%, 0.00%, 0.00%, 8.17%,0.00%, 21.12%, 33.27%, 14.34%, 6.18%, 12.15%, 4.78%, 0.00%, 9.40%,0.00%, 33.33%, 18.18%, 16.80%, 8.41%, 7.27%, 6.61%, 0.00%, 21.56%,0.00%, 29.59%, 29.41%, 2.98%, 7.40%, 1.90%, 7.15%,0.00%, 0.0, 74.4, 212.0, 114.6, 614.9, 0.0, 4333.1, 3.177, 18
46, b-SLICE,   13, 34.00,     308680, 0,1.63,31.503, 41.803, 43.017, 34.229,56, 12 10 7 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.55%,  1.58%, 14.46%,  4.22%, 19.13%,  4.42%, 27.54%, 10.33%,  0.00%,  0.11%,  0.92%,  2.75%,  0.00%,  0.89%,  3.96%,  9.15%, 188148.87, 7664.86, 14134.97, 559636.98 , 18, 235, 142.35, 22, 150, 136.88, 99, 200, 121.44, 0.00%, 0.00%,0.00%, 12.16%, 13.51%, 70.95%, 2.03%, 1.35%, 0.00%, 0.00%, 5.10%,0.00%, 21.14%, 52.33%, 12.68%, 3.94%, 2.26%, 2.55%, 0.00%, 15.70%,0.00%, 29.18%, 40.90%, 3.83%, 4.48%, 2.26%, 3.65%, 0.00%, 20.38%,0.00%, 23.82%, 38.11%, 2.36%, 5.11%, 1.20%, 9.01%,0.00%, 0.0, 69.7, 218.0, 114.6, 717.8, 0.0, 4325.3, 3.901, 28
47, P-SLICE,   17, 32.00,     534896, 0,1.01,33.578, 42.783, 44.024, 36.034,53, 14 12 10 7 , -, 0.00%,  0.00%,  0.00%, 1.52%,  6.90%,  0.82%, 1.03%,  1.47%,  3.71%, 1.67%,  1.60%,  9.94%, 0.00%,  0.23%,  0.52%,  8.53%,  2.45%, 17.95%,  2.78%, 22.54%,  4.48%,  0.00%,  0.15%,  1.11%,  3.45%,  0.08%,  0.26%,  1.98%,  4.82%, 118685.55, 6237.55, 7894.14, 536325.63 , 19, 235, 138.38, 21, 151, 136.81, 104, 195, 121.81, 0.00%, 9.38%,0.00%, 15.62%, 12.50%, 59.38%, 0.00%, 3.12%, 0.00%, 44.82%, 2.00%,0.00%, 13.36%, 27.97%, 7.62%, 1.50%, 1.75%, 1.00%, 19.16%, 9.54%,0.00%, 31.48%, 31.24%, 4.01%, 1.79%, 1.55%, 1.23%, 23.49%, 14.70%,0.00%, 28.02%, 25.82%, 1.21%, 2.50%, 0.85%, 3.41%,0.00%, 0.0, 67.1, 283.8, 114.9, 1090.5, 0.0, 4365.7, 4.371, 32
48, B-SLICE,   16, 33.00,     638424, 0,1.13,32.407, 41.688, 43.308, 34.930,55, 14 12 7 ,17 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.84%,  0.98%, 31.70%,  2.25%, 27.44%,  2.25%, 26.04%,  4.42%,  0.00%,  0.00%,  0.08%,  1.23%,  0.00%,  0.00%,  0.08%,  1.68%, 157369.24, 7656.47, 8601.94, 2644232.01 , 17, 235, 133.24, 22, 150, 134.69, 112, 172, 123.55, 0.00%, 0.00%,0.00%, 31.88%, 33.33%, 21.74%, 2.90%, 10.14%, 0.00%, 0.00%, 0.00%,0.00%, 28.95%, 64.41%, 3.92%, 0.30%, 2.23%, 0.18%, 0.00%, 0.49%,0.00%, 33.25%, 59.56%, 2.86%, 1.16%, 2.07%, 0.61%, 0.00%, 6.36%,0.00%, 37.01%, 46.95%, 1.57%, 3.36%, 1.48%, 3.27%,0.00%, 0.0, 82.9, 331.8, 175.7, 1178.7, 0.0, 4517.6, 4.304, 26
49, b-SLICE,   15, 34.00,     297040, 0,1.53,34.464, 41.924, 43.158, 36.483,57, 14 12 ,16 17 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.04%,  0.43%, 14.87%,  3.04%, 27.57%,  7.50%, 30.16%,  5.12%,  0.00%,  0.00%,  0.61%,  4.06%,  0.00%,  0.03%,  0.96%,  4.62%, 104310.77, 7546.77, 5726.59, 932246.39 , 24, 233, 134.87, 21, 148, 134.96, 107, 183, 122.99, 0.00%, 0.00%,0.00%, 49.09%, 21.82%, 11.82%, 2.73%, 14.55%, 0.00%, 0.00%, 0.15%,0.00%, 31.55%, 51.34%, 7.59%, 4.02%, 4.39%, 0.97%, 0.00%, 4.03%,0.00%, 33.72%, 43.07%, 8.23%, 5.29%, 3.21%, 2.46%, 0.00%, 16.68%,0.00%, 30.39%, 43.07%, 1.08%, 3.34%, 1.00%, 4.44%,0.00%, 0.0, 136.3, 258.6, 145.6, 929.1, 0.0, 4619.4, 4.342, 26
50, P-SLICE,   18, 32.00,     296296, 0,1.68,33.042, 42.862, 44.040, 35.644,55, 17 16 14 12 , -, 0.00%,  0.00%,  0.00%, 0.21%,  0.12%,  0.87%, 0.23%,  0.23%,  2.63%, 0.91%,  0.75%,  6.35%, 0.00%,  0.09%,  0.45%,  4.53%,  3.62%, 19.23%,  4.61%, 31.96%, 10.95%,  0.00%,  0.09%,  1.11%,  3.67%,  0.00%,  0.52%,  1.74%,  5.13%, 131711.21, 6054.09, 9626.29, 323624.39 , 19, 235, 139.67, 23, 149, 136.86, 102, 197, 121.40, 0.00%, 0.00%,0.00%, 6.45%, 9.68%, 75.81%, 4.84%, 3.23%, 0.00%, 12.06%, 6.12%,0.00%, 13.99%, 31.47%, 24.74%, 6.38%, 3.06%, 2.19%, 9.82%, 9.10%,0.00%, 29.34%, 37.05%, 7.82%, 5.10%, 0.69%, 1.08%, 12.33%, 13.56%,0.00%, 23.02%, 34.24%, 1.58%, 9.11%, 0.91%, 5.25%,0.00%, 0.0, 52.4, 267.3, 145.6, 835.7, 0.0, 4607.9, 3.643, 15
51, P-SLICE,   22, 32.00,     434800, 0,1.48,34.260, 42.752, 43.912, 36.528,52, 18 17 16 12 , -, 0.00%,  0.00%,  0.00%, 0.79%,  4.03%,  0.89%, 0.87%,  1.88%,  3.31%, 1.79%,  1.74%,  8.49%, 0.00%,  0.07%,  0.20%,  4.36%,  2.33%, 12.72%,  5.80%, 27.89%, 11.28%,  0.00%,  0.22%,  0.79%,  5.08%,  0.00%,  0.63%,  1.07%,  3.77%, 102686.21, 6233.98, 6719.31, 485946.93 , 21, 235, 139.39, 23, 149, 136.45, 103, 185, 121.46, 0.00%, 0.00%,0.00%, 13.33%, 13.33%, 53.33%, 6.67%, 13.33%, 0.00%, 43.10%, 6.42%,0.00%, 12.13%, 20.78%, 7.53%, 2.65%, 5.72%, 1.67%, 21.56%, 6.64%,0.00%, 28.21%, 23.14%, 7.96%, 3.02%, 6.11%, 3.55%, 18.33%, 13.49%,0.00%, 25.42%, 25.56%, 3.38%, 6.56%, 1.84%, 5.42%,0.00%, 0.0, 153.8, 330.6, 152.4, 1066.7, 0.0, 4659.6, 3.432, 42
52, B-SLICE,   20, 33.00,     340896, 0,1.21,32.853, 42.095, 43.459, 35.334,55, 18 17 16 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.32%,  6.19%,  3.25%, 16.68%,  9.57%, 37.12%, 16.22%,  0.00%,  0.10%,  0.68%,  2.81%,  0.00%,  0.14%,  1.78%,  4.99%, 140322.41, 7022.47, 9609.97, 857397.83 , 18, 235, 145.39, 23, 173, 136.48, 78, 197, 121.04, 0.00%, 0.00%,0.00%, 6.90%, 27.59%, 63.79%, 1.72%, 0.00%, 0.00%, 0.00%, 2.45%,0.00%, 19.06%, 44.93%, 22.81%, 3.06%, 6.29%, 1.40%, 0.00%, 8.11%,0.00%, 22.75%, 37.51%, 20.15%, 5.62%, 3.24%, 2.63%, 0.00%, 11.77%,0.00%, 24.74%, 38.99%, 4.88%, 12.10%, 1.66%, 5.85%,0.00%, 0.0, 210.9, 307.9, 201.1, 851.0, 0.0, 4781.0, 3.383, 21
53, b-SLICE,   19, 34.00,     145528, 0,1.86,32.206, 42.269, 43.642, 34.893,57, 18 16 ,20 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.09%,  0.07%,  4.73%,  4.24%, 18.17%, 19.65%, 18.26%, 14.20%,  0.00%,  0.12%,  1.57%,  7.40%,  0.00%,  0.48%,  3.06%,  7.96%, 160177.23, 6729.03, 12200.94, 313835.95 , 16, 235, 142.06, 23, 149, 136.82, 104, 200, 121.28, 0.00%, 0.00%,0.00%, 22.22%, 33.33%, 16.67%, 5.56%, 22.22%, 0.00%, 0.00%, 6.32%,0.00%, 15.43%, 34.01%, 17.66%, 4.83%, 14.03%, 7.71%, 0.00%, 10.50%,0.00%, 27.57%, 17.36%, 20.10%, 13.52%, 6.22%, 4.72%, 0.00%, 28.88%,0.00%, 24.53%, 19.88%, 3.77%, 10.99%, 2.81%, 9.14%,0.00%, 0.0, 222.9, 213.4, 143.7, 557.7, 0.0, 4928.8, 3.183, 41
54, b-SLICE,   21, 34.00,     285688, 0,1.24,31.520, 41.854, 43.093, 34.258,56, 20 18 16 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.33%,  0.70%,  7.75%,  4.64%, 18.70%,  8.23%, 28.91%, 13.82%,  0.00%,  0.31%,  1.10%,  4.91%,  0.07%,  1.07%,  3.07%,  6.40%, 187079.25, 7619.31, 12436.31, 358355.23 , 19, 235, 143.03, 22, 172, 136.70, 79, 205, 121.30, 0.00%, 6.00%,0.00%, 12.00%, 18.00%, 54.00%, 4.00%, 6.00%, 0.00%, 0.00%, 10.02%,0.00%, 17.33%, 38.95%, 23.37%, 4.61%, 3.50%, 2.23%, 0.00%, 12.57%,0.00%, 30.22%, 32.34%, 11.08%, 6.38%, 3.64%, 3.77%, 0.00%, 18.64%,0.00%, 26.34%, 32.23%, 3.47%, 9.83%, 2.15%, 7.35%,0.00%, 0.0, 126.0, 258.0, 143.7, 648.3, 1.9, 4871.3, 3.003, 21
55, P-SLICE,   23, 32.00,     599320, 0,1.73,33.536, 42.592, 43.775, 35.948,55, 22 20 18 16 , -, 0.00%,  0.00%,  0.00%, 1.69%,  6.02%,  2.70%, 1.97%,  2.36%,  7.91%, 3.46%,  2.81%, 17.86%, 0.00%,  0.02%,  0.10%,  4.68%,  1.40%, 10.17%,  2.26%, 21.52%,  6.53%,  0.00%,  0.00%,  0.33%,  2.56%,  0.00%,  0.20%,  0.77%,  2.68%, 120752.10, 6607.79, 7341.91, 685733.93 , 18, 235, 133.88, 21, 151, 136.34, 104, 187, 122.10, 0.00%, 0.00%,0.00%, 0.00%, 16.67%, 83.33%, 0.00%, 0.00%, 0.00%, 62.36%, 1.22%,0.00%, 8.89%, 19.12%, 5.05%, 0.91%, 2.13%, 0.30%, 44.30%, 3.97%,0.00%, 19.94%, 23.62%, 3.97%, 1.25%, 1.99%, 0.96%, 37.96%, 8.26%,0.00%, 21.77%, 21.73%, 2.05%, 4.03%, 1.12%, 3.07%,0.00%, 0.0, 117.4, 310.6, 143.7, 1173.9, 0.0, 4910.0, 4.374, 34
56, P-SLICE,   24, 32.00,     543544, 0,1.79,33.860, 42.835, 43.996, 36.249,55, 23 22 20 18 , -, 0.00%,  0.00%,  0.00%, 3.82%,  9.87%,  4.39%, 3.51%,  4.13%, 13.98%, 4.23%,  3.38%, 25.62%, 0.00%,  0.05%,  0.21%,  4.70%,  0.23%,  8.24%,  0.47%,  9.22%,  1.17%,  0.00%,  0.05%,  0.23%,  1.17%,  0.00%,  0.05%,  0.47%,  0.81%, 112107.29, 6382.61, 8054.01, 802910.31 , 19, 235, 131.95, 21, 153, 136.21, 103, 187, 122.45, 0.00%, 0.00%,0.00%, 20.00%, 0.00%, 40.00%, 0.00%, 40.00%, 0.00%, 78.20%, 0.45%,0.00%, 5.96%, 14.38%, 0.73%, 0.06%, 0.22%, 0.00%, 64.70%, 2.10%,0.00%, 14.07%, 17.73%, 0.66%, 0.12%, 0.39%, 0.23%, 62.21%, 3.70%,0.00%, 19.80%, 12.11%, 0.12%, 0.36%, 0.56%, 1.14%,0.00%, 0.0, 84.7, 330.3, 164.1, 1304.8, 0.0, 4887.2, 4.704, 31
57, P-SLICE,   28, 32.00,     595160, 0,1.55,33.498, 42.160, 43.360, 35.813,52, 24 23 22 20 , -, 0.00%,  0.00%,  0.00%, 1.24%,  5.75%,  1.47%, 1.60%,  2.43%,  5.14%, 2.58%,  2.28%, 15.77%, 0.00%,  0.11%,  0.39%,  5.68%,  2.06%, 14.25%,  3.69%, 22.55%,  5.55%,  0.00%,  0.04%,  0.67%,  2.93%,  0.00%,  0.24%,  0.78%,  2.80%, 121231.86, 7188.77, 7342.59, 637342.02 , 16, 235, 135.49, 20, 172, 135.56, 88, 199, 122.51, 0.00%, 0.00%,0.00%, 13.04%, 8.70%, 54.35%, 2.17%, 21.74%, 0.00%, 51.32%, 1.71%,0.00%, 12.37%, 22.11%, 6.78%, 1.51%, 3.49%, 0.72%, 30.02%, 4.76%,0.00%, 27.96%, 25.20%, 6.21%, 2.45%, 1.99%, 1.42%, 33.82%, 9.39%,0.00%, 23.83%, 23.86%, 1.16%, 3.18%, 1.08%, 3.68%,0.00%, 0.0, 138.9, 338.6, 164.2, 1093.6, 0.0, 4551.7, 3.806, 25
58, B-SLICE,   26, 33.00,     652064, 0,1.01,32.131, 41.488, 42.886, 34.645,55, 24 23 20 ,28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.16%,  0.77%, 17.30%,  3.38%, 24.87%,  8.28%, 28.58%,  9.29%,  0.00%,  0.00%,  0.47%,  1.93%,  0.00%,  0.03%,  0.77%,  3.15%, 168096.39, 8143.45, 8866.62, 2107150.57 , 19, 235, 128.68, 20, 149, 134.89, 109, 172, 123.32, 0.00%, 0.00%,0.00%, 41.54%, 18.46%, 26.15%, 1.54%, 10.77%, 1.54%, 0.00%, 0.14%,0.00%, 26.36%, 57.16%, 11.39%, 1.36%, 3.22%, 0.36%, 0.00%, 3.36%,0.00%, 29.34%, 45.00%, 12.11%, 4.60%, 4.32%, 1.28%, 0.00%, 9.78%,0.00%, 31.41%, 40.90%, 3.55%, 4.92%, 3.03%, 6.41%,0.00%, 0.0, 224.9, 341.8, 179.5, 1112.8, 0.0, 4976.8, 3.835, 29
59, b-SLICE,   25, 34.00,     628056, 0,1.31,31.282, 41.448, 42.809, 33.994,57, 24 23 ,26 28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.40%,  1.47%, 32.28%,  1.15%, 23.28%,  1.65%, 30.67%,  4.73%,  0.00%,  0.00%,  0.05%,  0.37%,  0.00%,  0.00%,  0.05%,  0.92%, 204452.59, 8388.32, 10024.38, 2090115.68 , 16, 235, 127.95, 21, 152, 135.87, 109, 172, 123.14, 0.00%, 0.00%,0.00%, 40.57%, 29.25%, 14.62%, 3.30%, 11.79%, 0.47%, 0.00%, 0.00%,0.00%, 31.18%, 65.38%, 1.58%, 0.07%, 1.58%, 0.21%, 0.00%, 0.31%,0.00%, 34.22%, 59.81%, 2.12%, 0.55%, 2.20%, 0.78%, 0.00%, 2.55%,0.00%, 39.82%, 48.27%, 0.95%, 3.59%, 0.55%, 4.27%,0.00%, 0.0, 331.0, 334.2, 177.5, 1188.9, 0.0, 5228.3, 4.423, 25
60, b-SLICE,   27, 34.00,      96432, 0,1.83,31.961, 41.670, 43.005, 34.555,56, 26 24 23 ,28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.11%,  0.23%,  4.03%,  6.23%, 13.89%, 21.85%, 18.03%, 16.39%,  0.00%,  0.29%,  1.89%,  5.83%,  0.00%,  0.48%,  3.04%,  7.72%, 169169.98, 7746.23, 10650.92, 240718.65 , 17, 235, 132.57, 22, 149, 135.09, 105, 183, 122.95, 0.00%, 0.00%,0.00%, 33.33%, 0.00%, 44.44%, 0.00%, 22.22%, 0.00%, 0.00%, 6.93%,0.00%, 17.85%, 18.72%, 28.94%, 16.64%, 7.45%, 3.47%, 0.00%, 11.62%,0.00%, 24.00%, 12.88%, 19.74%, 25.46%, 3.04%, 3.26%, 0.00%, 25.21%,0.00%, 21.91%, 22.37%, 3.47%, 17.12%, 2.10%, 7.82%,0.00%, 0.0, 278.4, 334.3, 177.5, 609.2, 0.0, 5001.2, 2.826, 19
61, P-SLICE,   31, 32.00,     413616, 0,1.10,35.144, 42.773, 43.724, 37.170,53, 28 26 24 23 , -, 0.00%,  0.00%,  0.00%, 1.43%,  3.92%,  2.69%, 2.24%,  2.18%,  9.57%, 5.57%,  3.65%, 24.05%, 0.00%,  0.22%,  0.31%,  5.49%,  1.00%, 10.83%,  1.22%, 15.57%,  4.12%,  0.00%,  0.08%,  0.86%,  2.51%,  0.00%,  0.12%,  0.57%,  1.80%, 84580.32, 6608.54, 6465.23, 610673.94 , 18, 235, 145.37, 19, 172, 136.54, 81, 189, 120.94, 0.00%, 0.00%,0.00%, 26.92%, 15.38%, 32.69%, 1.92%, 21.15%, 1.92%, 54.57%, 1.39%,0.00%, 11.77%, 25.48%, 4.29%, 0.69%, 1.39%, 0.42%, 47.67%, 4.86%,0.00%, 18.49%, 24.81%, 1.56%, 1.08%, 0.66%, 0.87%, 52.48%, 6.79%,0.00%, 16.86%, 17.37%, 0.58%, 2.38%, 0.79%, 2.75%,0.00%, 0.0, 120.6, 345.7, 177.6, 1070.0, 0.0, 4697.3, 3.791, 19
62, B-SLICE,   30, 33.00,     346192, 0,1.25,33.199, 42.329, 43.239, 35.595,55, 28 26 24 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.41%,  0.30%,  5.92%,  4.22%, 14.21%,  8.52%, 36.33%, 19.79%,  0.00%,  0.11%,  0.48%,  1.98%,  0.04%,  0.23%,  1.93%,  5.53%, 131838.94, 6981.83, 7801.83, 501672.10 , 16, 235, 142.58, 22, 171, 136.96, 81, 191, 121.16, 0.00%, 4.76%,0.00%, 21.43%, 33.33%, 29.76%, 1.19%, 5.95%, 3.57%, 0.00%, 3.21%,0.00%, 18.95%, 37.56%, 25.30%, 6.85%, 5.25%, 2.88%, 0.00%, 9.01%,0.00%, 23.59%, 35.65%, 18.75%, 7.22%, 3.18%, 2.72%, 0.00%, 10.89%,0.00%, 23.10%, 37.31%, 7.43%, 15.78%, 1.46%, 4.03%,0.00%, 0.0, 118.1, 287.3, 160.3, 727.3, 0.0, 4891.9, 2.954, 22
63, b-SLICE,   29, 34.00,     197144, 0,1.21,31.837, 41.872, 43.129, 34.503,57, 28 26 ,30 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  0.52%,  6.00%,  3.58%, 14.55%, 19.03%, 25.00%, 16.63%,  0.00%,  0.08%,  1.14%,  3.33%,  0.04%,  0.54%,  2.54%,  6.83%, 176091.12, 7542.40, 12496.51, 490114.81 , 16, 235, 139.31, 21, 150, 136.85, 96, 200, 121.59, 0.00%, 5.13%,0.00%, 15.38%, 10.26%, 55.13%, 3.85%, 8.97%, 1.28%, 0.00%, 6.04%,0.00%, 17.74%, 41.13%, 20.38%, 8.11%, 3.30%, 3.30%, 0.00%, 9.42%,0.00%, 17.70%, 24.11%, 24.56%, 19.67%, 2.17%, 2.37%, 0.00%, 17.65%,0.00%, 21.49%, 31.99%, 4.13%, 14.32%, 2.14%, 8.29%,0.00%, 0.0, 69.0, 259.8, 176.3, 617.4, 2.3, 5026.9, 3.090, 34
64, I-SLICE,    0, 29.00,     922456, 0,1.26,36.061, 43.977, 44.823, 38.146,55,  -, -, 0.00%,  0.00%,  0.00%, 0.84%,  1.21%,  1.77%, 3.42%,  3.17%,  9.06%, 8.49%,  5.73%, 29.09%,37.23%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 65725.63, 5102.71, 5499.24, 548702.32 , 19, 235, 143.34, 21, 172, 136.53, 79, 193, 121.21, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.69%, 0.00%,0.00%, 5.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.78%, 0.00%,0.00%, 6.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 318.0, 0.0, 1534.7, 0.0, 4848.0, 5.809, 44
65, P-SLICE,    1, 32.00,     829760, 0,1.23,32.754, 42.340, 43.398, 35.283,55, 0 , -, 0.00%,  0.00%,  0.00%, 1.09%,  4.61%,  2.15%, 3.49%,  5.88%, 10.56%, 5.40%,  4.78%, 29.78%, 0.00%,  0.02%,  0.00%,  2.46%,  0.38%,  7.07%,  0.81%, 13.12%,  4.08%,  0.00%,  0.07%,  0.48%,  1.54%,  0.00%,  0.31%,  0.61%,  1.31%, 144048.50, 7236.49, 8347.94, 1054738.64 , 16, 235, 137.90, 18, 150, 136.32, 99, 193, 121.91, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 70.90%, 3.43%,0.00%, 5.97%, 16.27%, 1.04%, 0.15%, 1.49%, 0.75%, 65.61%, 3.59%,0.00%, 13.71%, 14.53%, 1.14%, 0.11%, 1.17%, 0.24%, 61.50%, 4.37%,0.00%, 14.88%, 12.97%, 1.18%, 1.74%, 0.89%, 2.47%,0.00%, 0.0, 91.0, 361.1, 202.3, 1022.1, 0.0, 4833.7, 3.313, 19
66, P-SLICE,    2, 32.00,     675976, 0,1.94,33.145, 42.514, 43.334, 35.590,55, 1 0 , -, 0.00%,  0.00%,  0.00%, 1.85%,  7.28%,  3.49%, 3.01%,  3.41%, 11.98%, 4.45%,  3.65%, 29.76%, 0.00%,  0.10%,  0.02%,  2.55%,  0.42%,  7.85%,  0.44%, 12.54%,  2.79%,  0.00%,  0.04%,  0.42%,  1.75%,  0.00%,  0.10%,  0.68%,  1.42%, 131668.97, 7092.63, 8283.11, 970878.92 , 16, 235, 136.07, 21, 178, 136.64, 84, 197, 121.93, 0.00%, 0.00%,0.00%, 33.33%, 50.00%, 16.67%, 0.00%, 0.00%, 0.00%, 80.23%, 0.89%,0.00%, 6.08%, 10.14%, 1.33%, 0.57%, 0.70%, 0.06%, 62.11%, 3.70%,0.00%, 16.15%, 16.55%, 0.30%, 0.24%, 0.74%, 0.20%, 60.71%, 5.08%,0.00%, 16.30%, 13.43%, 0.66%, 1.65%, 0.42%, 1.76%,0.00%, 0.0, 218.9, 380.1, 209.7, 1161.0, 0.0, 4818.6, 3.646, 22
67, P-SLICE,    8, 32.00,     359096, 0,1.10,34.151, 43.099, 44.122, 36.516,50, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.28%,  1.57%,  0.38%, 0.68%,  1.18%,  1.82%, 1.80%,  1.42%,  7.88%, 0.00%,  0.27%,  0.04%,  3.16%,  2.17%, 11.76%,  7.32%, 33.53%, 16.67%,  0.00%,  0.19%,  0.65%,  3.28%,  0.01%,  0.40%,  1.15%,  2.37%, 106007.34, 5883.59, 7344.72, 391176.72 , 16, 235, 147.53, 21, 175, 136.86, 74, 191, 120.62, 0.00%, 4.55%,0.00%, 40.91%, 40.91%, 9.09%, 0.00%, 4.55%, 0.00%, 27.36%, 7.25%,0.00%, 14.31%, 24.46%, 15.49%, 5.16%, 3.89%, 2.08%, 14.20%, 6.96%,0.00%, 28.07%, 22.53%, 16.97%, 6.42%, 3.54%, 1.31%, 15.56%, 7.91%,0.00%, 27.30%, 25.89%, 7.36%, 10.70%, 1.81%, 3.47%,0.00%, 0.0, 296.3, 338.9, 187.8, 842.2, 0.0, 4553.0, 2.843, 14
