GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
1,46,False,46, B-SLICE,14,38.0,160680,0,1.85,31.693,41.967,41.18,34.163,55, 12 11 9 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.83%,  0.44%, 14.52%,  3.35%, 20.68%,  4.70%, 20.91%,  8.32%,  0.00%,  1.02%,  2.06%,  3.52%,  0.88%,  3.35%,  3.49%, 10.93%,188422.21,9368.68,13626.32,2860227.31,18,235,166.85,96,202,129.63,77,197,127.18, 0.00%, 27.96%,0.00%, 18.28%, 39.78%, 5.91%, 0.54%, 3.76%, 3.76%, 0.00%, 19.63%,0.00%, 18.42%, 46.88%, 5.78%, 2.28%, 3.73%, 3.27%, 0.00%, 16.30%,0.00%, 27.24%, 42.64%, 3.23%, 2.34%, 4.87%, 3.38%, 0.00%, 26.82%,0.00%, 28.08%, 29.65%, 1.44%, 3.58%, 2.10%, 8.32%,0.00%,0.0,139.9,167.9,77.6,611.7,0.0,3155.9,4.362,87
1,47,False,45, P-SLICE,15,37.0,108368,0,1.15,33.35,42.941,41.98,35.628,53, 12 11 9 5 , -, 0.00%,  0.00%,  0.00%, 0.17%,  0.17%,  1.75%, 0.60%,  0.31%,  5.08%, 1.27%,  1.06%,  9.59%, 0.00%,  0.77%,  0.50%,  6.81%,  3.41%, 11.73%,  4.72%, 19.09%,  8.03%,  0.00%,  0.98%,  2.18%,  6.33%,  0.24%,  2.28%,  3.65%,  9.28%,128638.24,7734.85,9555.85,323473.66,22,235,159.63,95,202,129.97,78,197,126.46, 0.00%, 15.87%,0.00%, 25.40%, 25.40%, 19.84%, 5.56%, 6.35%, 1.59%, 13.41%, 20.96%,0.00%, 18.64%, 25.12%, 7.78%, 4.08%, 6.09%, 3.93%, 19.67%, 19.12%,0.00%, 28.01%, 17.70%, 2.48%, 1.61%, 7.08%, 4.33%, 19.26%, 25.23%,0.00%, 26.94%, 15.58%, 0.91%, 1.84%, 2.71%, 7.52%,0.00%,0.0,103.5,176.0,102.9,569.3,0.0,3063.1,3.942,58
1,48,False,48, P-SLICE,16,37.0,86136,0,1.54,33.177,42.844,42.071,35.497,55, 15 14 12 11 , -, 0.00%,  0.00%,  0.00%, 0.08%,  0.00%,  0.82%, 0.16%,  0.11%,  2.66%, 0.32%,  0.34%,  5.06%, 0.00%,  1.03%,  0.71%,  7.28%,  3.24%, 11.89%,  6.91%, 20.91%, 10.81%,  0.00%,  0.63%,  2.77%,  6.17%,  0.71%,  2.95%,  3.85%, 10.57%,131805.44,7497.64,9701.3,220608.05,20,235,156.69,96,201,130.02,78,198,126.34, 0.00%, 29.03%,0.00%, 21.51%, 20.43%, 13.44%, 3.76%, 5.38%, 6.45%, 5.98%, 23.90%,0.00%, 22.67%, 25.83%, 5.71%, 4.13%, 8.35%, 3.43%, 9.51%, 21.51%,0.00%, 31.36%, 15.17%, 2.49%, 2.57%, 9.43%, 7.97%, 9.21%, 26.95%,0.00%, 28.82%, 17.61%, 1.76%, 3.88%, 2.89%, 8.87%,0.00%,0.0,97.5,162.3,84.3,511.0,0.0,3218.4,3.606,54
1,49,False,50, b-SLICE,17,39.0,118616,0,1.22,31.53,41.827,41.142,34.019,56, 16 15 14 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.83%,  0.88%, 19.39%,  5.18%, 18.59%,  4.69%, 20.04%,  7.24%,  0.00%,  0.80%,  1.98%,  5.45%,  0.76%,  2.02%,  3.54%,  7.62%,194593.3,9868.44,13622.14,1716131.18,19,235,153.39,96,203,129.58,79,198,127.04, 0.00%, 21.98%,0.00%, 13.19%, 39.56%, 10.99%, 5.49%, 6.04%, 2.75%, 0.00%, 10.29%,0.00%, 22.39%, 48.40%, 6.12%, 1.11%, 7.93%, 3.76%, 0.00%, 17.10%,0.00%, 31.96%, 36.44%, 3.83%, 2.42%, 4.30%, 3.95%, 0.00%, 25.22%,0.00%, 32.13%, 28.68%, 1.69%, 2.72%, 1.95%, 7.61%,0.00%,0.0,171.4,212.5,108.7,598.5,0.0,3435.0,3.194,10
1,50,False,49, P-SLICE,18,37.0,150008,0,1.28,33.115,42.959,42.55,35.525,54, 16 15 14 12 , -, 0.00%,  0.00%,  0.00%, 0.91%,  0.89%,  4.12%, 1.88%,  1.33%, 10.96%, 4.70%,  3.47%, 24.15%, 0.00%,  1.07%,  0.50%,  8.04%,  1.44%,  9.76%,  1.07%,  9.61%,  2.11%,  0.00%,  0.52%,  1.59%,  4.31%,  0.26%,  1.28%,  1.98%,  4.05%,134873.72,7355.63,11359.43,695250.58,19,235,152.85,96,204,129.95,80,199,126.38, 0.00%, 14.29%,0.00%, 17.14%, 41.43%, 10.71%, 2.14%, 12.14%, 2.14%, 34.45%, 10.47%,0.00%, 13.20%, 33.54%, 4.02%, 0.99%, 2.20%, 1.14%, 45.75%, 11.54%,0.00%, 19.80%, 19.46%, 1.22%, 0.46%, 0.88%, 0.88%, 53.64%, 13.86%,0.00%, 19.02%, 9.97%, 0.39%, 1.56%, 0.22%, 1.34%,0.00%,0.0,143.8,209.9,82.9,773.2,0.0,3330.2,4.119,58
1,51,False,51, P-SLICE,19,37.0,172176,0,1.15,32.605,42.724,42.019,35.047,55, 18 16 15 14 , -, 0.00%,  0.00%,  0.00%, 1.95%,  1.76%,  5.65%, 1.95%,  1.73%,  9.36%, 3.00%,  2.06%, 17.26%, 0.00%,  0.92%,  0.32%,  8.39%,  1.19%,  9.31%,  1.79%, 12.69%,  5.22%,  0.00%,  0.32%,  1.35%,  4.11%,  0.16%,  1.22%,  2.33%,  5.95%,151824.36,7828.0,11729.08,1078766.41,19,235,149.22,96,204,129.38,78,198,127.12, 0.00%, 11.54%,0.00%, 28.85%, 36.54%, 16.35%, 2.88%, 2.88%, 0.96%, 45.77%, 7.54%,0.00%, 9.39%, 31.61%, 1.98%, 0.93%, 2.18%, 0.73%, 43.04%, 12.14%,0.00%, 20.18%, 18.75%, 1.07%, 0.80%, 2.86%, 1.16%, 38.19%, 17.22%,0.00%, 23.52%, 12.13%, 1.32%, 1.32%, 2.38%, 3.91%,0.00%,0.0,85.1,235.7,108.7,874.7,0.0,3443.7,4.296,48
1,52,False,54, b-SLICE,20,39.0,55176,0,1.38,31.658,42.749,41.865,34.32,57, 19 18 ,21 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.54%,  0.85%,  9.15%,  5.88%, 13.43%, 12.29%, 13.95%,  9.93%,  0.00%,  1.34%,  3.46%,  6.83%,  0.82%,  3.24%,  5.42%, 11.86%,184953.7,7667.88,12214.97,295864.5,19,235,146.7,96,201,129.44,79,198,127.24, 0.00%, 25.51%,0.00%, 12.24%, 35.71%, 9.18%, 2.04%, 13.27%, 2.04%, 0.00%, 23.33%,0.00%, 23.50%, 23.17%, 6.75%, 4.08%, 11.25%, 7.92%, 0.00%, 23.63%,0.00%, 31.62%, 12.08%, 3.39%, 2.26%, 15.51%, 11.51%, 0.00%, 35.66%,0.00%, 32.79%, 12.59%, 2.24%, 3.30%, 3.30%, 10.10%,0.00%,0.0,204.6,161.3,81.0,502.9,0.0,3570.3,3.69,100
1,53,False,53, B-SLICE,21,38.0,96752,0,1.44,32.012,42.652,42.046,34.596,55, 19 18 16 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.27%,  0.59%, 10.43%,  3.67%, 12.57%,  9.81%, 24.53%, 15.13%,  0.00%,  0.31%,  1.42%,  5.65%,  0.21%,  1.70%,  3.20%,  9.50%,175588.96,7715.12,10329.05,415082.62,17,235,141.63,96,203,129.86,78,198,126.97, 0.00%, 10.00%,0.00%, 18.75%, 42.50%, 11.88%, 0.62%, 13.12%, 3.12%, 0.00%, 12.50%,0.00%, 20.51%, 44.23%, 9.70%, 3.77%, 5.85%, 3.45%, 0.00%, 15.73%,0.00%, 28.38%, 22.50%, 7.60%, 3.30%, 18.76%, 3.73%, 0.00%, 24.22%,0.00%, 35.27%, 16.34%, 3.67%, 3.71%, 7.12%, 9.67%,0.00%,0.0,238.2,175.7,106.7,542.6,0.0,3479.1,3.525,75
1,54,True,52, P-SLICE,22,37.0,202544,0,1.21,31.624,43.158,42.803,34.463,53, 19 18 16 14 , -, 0.00%,  0.00%,  0.00%, 1.08%,  2.02%,  3.99%, 1.99%,  1.74%,  9.86%, 4.36%,  3.79%, 18.95%, 0.00%,  1.48%,  0.37%, 10.97%,  0.85%, 11.23%,  0.77%,  9.94%,  3.13%,  0.00%,  0.48%,  1.51%,  3.93%,  0.03%,  0.80%,  2.42%,  4.30%,188595.24,7006.85,14687.6,813792.44,16,235,138.32,95,204,129.64,80,197,126.99, 0.00%, 1.52%,0.00%, 16.67%, 62.12%, 7.58%, 4.55%, 6.82%, 0.76%, 35.12%, 6.35%,0.00%, 11.71%, 42.60%, 1.69%, 0.28%, 0.78%, 1.48%, 42.29%, 12.23%,0.00%, 17.46%, 25.62%, 0.49%, 0.84%, 0.35%, 0.71%, 47.55%, 14.45%,0.00%, 19.75%, 12.75%, 0.23%, 1.98%, 0.28%, 3.03%,0.00%,0.0,140.7,234.2,122.3,855.6,0.0,3409.7,4.272,65
1,55,False,55, P-SLICE,23,37.0,107456,0,1.41,31.638,43.057,42.702,34.448,55, 22 21 19 18 , -, 0.00%,  0.00%,  0.00%, 0.39%,  0.22%,  2.48%, 0.63%,  0.63%,  3.99%, 1.13%,  0.96%,  7.21%, 0.00%,  1.49%,  0.39%, 10.24%,  2.95%, 14.37%,  7.90%, 16.85%,  8.37%,  0.00%,  0.28%,  2.42%,  6.52%,  0.14%,  1.13%,  2.61%,  6.72%,186239.9,6906.5,14436.01,472853.87,16,235,142.67,95,203,129.27,81,201,126.96, 0.00%, 6.85%,0.00%, 20.55%, 53.42%, 10.96%, 2.74%, 5.48%, 0.00%, 17.45%, 7.94%,0.00%, 16.20%, 41.74%, 2.80%, 2.34%, 7.17%, 4.36%, 14.98%, 14.35%,0.00%, 29.49%, 18.67%, 3.02%, 2.16%, 12.59%, 4.75%, 16.60%, 23.62%,0.00%, 33.35%, 11.49%, 1.60%, 2.53%, 2.65%, 8.15%,0.00%,0.0,106.0,174.3,81.0,616.6,0.0,3554.2,4.275,115
1,56,False,58, b-SLICE,24,39.0,46336,0,1.31,31.579,42.482,42.049,34.25,57, 23 21 ,25 26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.22%,  1.19%,  8.32%,  5.95%, 13.64%, 12.35%, 16.02%,  8.29%,  0.00%,  1.40%,  3.18%,  7.35%,  1.50%,  4.34%,  4.83%, 10.42%,187433.76,7671.06,13020.67,248300.8,19,235,149.96,96,201,129.03,81,198,126.95, 0.00%, 38.39%,0.00%, 16.07%, 15.18%, 16.07%, 5.36%, 5.80%, 3.12%, 0.00%, 28.67%,0.00%, 26.05%, 15.56%, 10.58%, 4.28%, 9.70%, 5.16%, 0.00%, 21.52%,0.00%, 33.74%, 11.56%, 8.88%, 4.65%, 12.59%, 7.05%, 0.00%, 33.78%,0.00%, 37.83%, 12.63%, 2.53%, 3.92%, 3.19%, 6.12%,0.00%,0.0,186.9,143.7,93.4,419.6,0.0,3726.3,3.588,51
1,57,False,57, B-SLICE,25,38.0,121784,0,1.66,31.667,42.767,42.496,34.408,55, 23 22 21 ,26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.71%,  0.78%, 12.25%,  3.91%, 15.90%,  7.30%, 27.54%, 14.60%,  0.00%,  0.17%,  1.13%,  2.55%,  0.35%,  0.96%,  2.98%,  7.88%,189482.22,7423.86,13605.4,1701474.99,19,235,154.56,97,202,129.14,81,198,126.69, 0.00%, 12.24%,0.00%, 14.29%, 45.92%, 12.76%, 1.53%, 11.22%, 2.04%, 0.00%, 6.53%,0.00%, 16.08%, 54.77%, 6.37%, 3.35%, 9.05%, 3.85%, 0.00%, 13.72%,0.00%, 28.70%, 33.24%, 9.13%, 2.56%, 8.65%, 4.01%, 0.00%, 17.01%,0.00%, 38.89%, 20.27%, 5.86%, 4.96%, 5.95%, 7.04%,0.00%,0.0,172.7,173.7,90.3,642.2,0.0,3642.5,4.522,63
1,58,False,56, P-SLICE,26,37.0,141656,0,1.12,32.823,43.361,43.391,35.461,53, 23 22 21 19 , -, 0.00%,  0.00%,  0.00%, 0.92%,  0.76%,  6.04%, 1.63%,  1.31%, 10.71%, 3.65%,  3.15%, 24.07%, 0.00%,  0.92%,  0.50%,  8.35%,  1.63%,  8.14%,  1.23%, 10.63%,  3.52%,  0.00%,  0.21%,  1.31%,  4.78%,  0.18%,  0.92%,  1.94%,  3.52%,144383.4,6418.02,12265.74,1117779.96,16,235,156.64,94,203,129.89,81,198,125.96, 0.00%, 11.48%,0.00%, 19.67%, 37.70%, 15.57%, 2.46%, 8.20%, 4.92%, 41.00%, 6.00%,0.00%, 12.97%, 31.38%, 4.95%, 0.77%, 1.67%, 1.26%, 47.58%, 11.34%,0.00%, 16.38%, 20.40%, 1.46%, 0.82%, 1.10%, 0.91%, 50.43%, 13.55%,0.00%, 19.13%, 11.15%, 0.77%, 2.19%, 0.49%, 2.29%,0.00%,0.0,178.7,194.4,74.0,726.6,0.0,3379.3,4.412,82
1,59,False,60, b-SLICE,27,39.0,82144,0,1.3,31.236,42.864,42.54,34.103,56, 26 25 23 ,28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.49%,  1.23%,  9.39%,  4.58%, 16.21%, 10.36%, 16.73%, 12.31%,  0.00%,  0.94%,  1.98%,  6.92%,  0.91%,  2.86%,  4.71%,  9.36%,205176.85,7026.21,15404.07,494090.83,19,235,156.99,95,201,130.99,82,198,125.16, 0.00%, 25.00%,0.00%, 18.75%, 22.32%, 11.16%, 4.02%, 12.95%, 5.80%, 0.00%, 21.39%,0.00%, 21.21%, 31.63%, 6.86%, 1.92%, 11.15%, 5.85%, 0.00%, 18.46%,0.00%, 33.96%, 19.00%, 5.60%, 4.08%, 11.25%, 7.66%, 0.00%, 29.54%,0.00%, 30.48%, 17.63%, 2.09%, 4.81%, 3.18%, 12.26%,0.00%,0.0,216.2,124.8,66.1,449.4,0.0,3564.5,4.255,70
1,60,False,59, P-SLICE,28,37.0,154408,0,1.58,33.58,42.973,42.832,35.911,54, 26 25 23 21 , -, 0.00%,  0.00%,  0.00%, 0.89%,  1.02%,  5.22%, 2.18%,  1.85%, 11.58%, 5.68%,  5.68%, 28.94%, 0.00%,  0.46%,  0.22%,  6.64%,  0.81%,  7.29%,  0.85%,  8.88%,  1.65%,  0.00%,  0.22%,  1.48%,  3.26%,  0.20%,  0.67%,  1.11%,  3.24%,124559.95,7288.24,9928.39,1194573.14,18,235,151.71,89,200,131.24,82,197,124.73, 0.00%, 22.50%,0.00%, 20.00%, 32.50%, 21.25%, 1.25%, 2.50%, 0.00%, 46.13%, 5.77%,0.00%, 12.66%, 30.24%, 1.69%, 0.56%, 1.69%, 1.27%, 55.07%, 9.14%,0.00%, 16.67%, 16.13%, 0.58%, 0.35%, 1.04%, 1.04%, 63.08%, 10.18%,0.00%, 14.82%, 9.33%, 0.19%, 1.21%, 0.15%, 1.04%,0.00%,0.0,110.8,190.1,93.4,862.5,0.0,3454.5,5.78,106
1,61,False,63, b-SLICE,29,39.0,70472,0,1.58,33.26,42.392,42.288,35.53,57, 28 25 ,30 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.39%,  0.62%,  9.62%,  4.37%, 17.05%, 10.65%, 21.65%,  7.49%,  0.00%,  0.56%,  2.15%,  8.53%,  0.50%,  3.42%,  4.87%,  7.14%,132880.23,7910.48,8492.05,426121.5,19,235,141.48,93,201,132.39,85,197,123.89, 0.00%, 20.00%,0.00%, 24.71%, 30.59%, 5.88%, 3.53%, 10.59%, 4.71%, 0.00%, 22.17%,0.00%, 15.44%, 38.10%, 11.66%, 4.93%, 4.84%, 2.87%, 0.00%, 18.75%,0.00%, 31.76%, 21.04%, 9.34%, 6.97%, 7.68%, 4.45%, 0.00%, 29.18%,0.00%, 30.27%, 26.59%, 2.25%, 5.22%, 1.73%, 4.75%,0.00%,0.0,180.7,116.5,54.3,497.8,0.0,3678.8,5.89,143
1,62,False,62, B-SLICE,30,38.0,168000,0,1.29,32.921,42.017,42.425,35.246,55, 28 26 25 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.92%,  0.40%,  9.10%,  2.83%, 16.99%,  8.37%, 34.67%, 13.10%,  0.00%,  0.48%,  1.05%,  3.38%,  0.04%,  1.08%,  1.01%,  6.57%,150340.54,8179.85,8237.66,1240573.41,20,235,142.77,94,147,133.86,103,193,122.4, 0.00%, 3.23%,0.00%, 29.03%, 38.71%, 16.13%, 1.61%, 8.87%, 2.42%, 0.00%, 11.56%,0.00%, 19.22%, 48.21%, 9.93%, 3.75%, 5.05%, 2.28%, 0.00%, 7.01%,0.00%, 30.15%, 34.40%, 9.18%, 4.78%, 11.31%, 3.17%, 0.00%, 15.47%,0.00%, 30.23%, 33.95%, 3.69%, 7.00%, 2.95%, 6.71%,0.00%,0.0,128.8,158.7,91.0,677.6,0.0,3606.7,5.304,87
1,63,True,61, P-SLICE,31,37.0,231608,0,1.07,33.258,42.324,42.847,35.59,53, 28 26 25 23 , -, 0.00%,  0.00%,  0.00%, 1.33%,  1.61%,  7.02%, 2.70%,  1.91%, 13.62%, 7.96%,  6.32%, 38.70%, 0.00%,  0.05%,  0.02%,  1.07%,  0.16%,  1.66%,  0.53%,  7.48%,  3.36%,  0.00%,  0.03%,  0.52%,  3.42%,  0.00%,  0.02%,  0.09%,  0.42%,138233.26,7921.57,9334.65,1275895.0,20,235,147.04,95,159,134.81,89,190,121.66, 0.00%, 0.00%,0.00%, 50.00%, 25.00%, 25.00%, 0.00%, 0.00%, 0.00%, 88.70%, 0.42%,0.00%, 1.81%, 7.67%, 0.63%, 0.07%, 0.21%, 0.49%, 81.10%, 2.72%,0.00%, 9.27%, 4.53%, 0.73%, 0.03%, 1.43%, 0.17%, 73.20%, 5.31%,0.00%, 11.22%, 5.63%, 0.41%, 1.17%, 0.65%, 2.40%,0.00%,0.0,100.1,203.0,66.1,1035.3,0.0,3442.4,5.962,86
2,64,False,64, I-SLICE,0,34.0,331576,0,2.82,35.379,42.844,43.361,37.309,55,  -, -, 0.00%,  0.00%,  0.00%, 0.84%,  0.50%,  2.96%, 2.04%,  0.60%,  8.73%, 6.76%,  2.26%, 33.27%,42.02%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,81404.49,7290.52,6669.41,636132.61,19,235,144.65,92,167,135.43,87,190,120.99, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.02%, 0.00%,0.00%, 6.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.80%, 0.00%,0.00%, 6.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%,0.0,0.0,257.4,0.0,909.8,0.0,3509.8,4.849,90
2,65,False,66, b-SLICE,1,39.0,109216,0,1.39,32.564,42.621,43.257,35.158,56, 0 ,2 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.44%,  0.23%,  4.69%,  2.86%, 10.48%, 11.92%, 23.46%, 20.67%,  0.00%,  0.82%,  1.92%,  8.17%,  0.04%,  2.02%,  2.24%, 10.05%,156636.46,6985.34,7987.21,500089.51,19,235,140.67,92,156,135.01,103,189,121.29, 0.00%, 5.00%,0.00%, 27.50%, 35.00%, 12.50%, 0.00%, 13.75%, 6.25%, 0.00%, 27.35%,0.00%, 16.07%, 29.06%, 4.96%, 2.91%, 12.48%, 7.18%, 0.00%, 14.74%,0.00%, 28.04%, 14.93%, 6.58%, 1.98%, 22.56%, 11.15%, 0.00%, 26.92%,0.00%, 26.81%, 15.74%, 4.87%, 4.74%, 8.55%, 12.38%,0.00%,0.0,62.5,143.2,81.5,447.4,0.0,3537.2,3.8,65
2,66,False,65, P-SLICE,2,37.0,231768,0,1.3,32.823,42.564,43.077,35.322,54, 0 , -, 0.00%,  0.00%,  0.00%, 0.76%,  0.41%,  3.09%, 2.22%,  1.40%, 11.12%, 3.75%,  2.94%, 22.44%, 0.00%,  0.08%,  0.03%,  2.00%,  0.63%,  6.19%,  3.03%, 19.88%, 11.07%,  0.00%,  0.22%,  1.01%,  3.91%,  0.06%,  0.34%,  0.77%,  2.66%,150890.29,7427.23,8909.98,1469525.52,19,235,148.47,98,160,134.32,89,191,122.02, 0.00%, 33.33%,0.00%, 8.33%, 41.67%, 8.33%, 0.00%, 8.33%, 0.00%, 57.14%, 7.52%,0.00%, 10.15%, 16.73%, 2.44%, 1.50%, 3.38%, 1.13%, 54.53%, 6.57%,0.00%, 17.69%, 9.98%, 3.08%, 0.80%, 6.00%, 1.35%, 41.10%, 9.27%,0.00%, 20.99%, 13.00%, 3.04%, 2.62%, 5.08%, 4.88%,0.00%,0.0,31.6,198.2,122.7,592.0,0.0,3424.4,3.878,29
2,67,False,67, P-SLICE,3,37.0,205168,0,1.41,32.261,42.657,43.189,34.927,55, 2 0 , -, 0.00%,  0.00%,  0.00%, 0.14%,  0.10%,  1.29%, 0.29%,  0.21%,  2.70%, 1.73%,  1.22%, 10.97%, 0.00%,  0.29%,  0.13%,  3.41%,  1.47%,  6.71%,  4.43%, 27.80%, 18.50%,  0.00%,  0.38%,  1.55%,  7.19%,  0.01%,  1.12%,  1.93%,  6.45%,168806.06,6856.29,8786.82,597158.98,17,235,151.44,93,160,134.2,81,193,122.16, 0.00%, 3.23%,0.00%, 29.03%, 38.71%, 9.68%, 6.45%, 8.06%, 4.84%, 19.29%, 18.94%,0.00%, 18.05%, 25.13%, 7.17%, 2.74%, 5.84%, 2.83%, 16.75%, 18.22%,0.00%, 28.09%, 13.75%, 5.05%, 2.41%, 11.12%, 4.61%, 17.82%, 17.48%,0.00%, 27.08%, 13.92%, 3.53%, 4.86%, 6.02%, 9.28%,0.00%,0.0,6.8,161.5,73.7,606.9,0.0,3451.8,4.348,43
2,68,False,70, b-SLICE,4,39.0,125352,0,1.75,30.757,42.037,42.027,33.576,57, 3 2 ,6 8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.39%,  0.24%,  4.31%,  2.62%, 10.39%, 10.28%, 31.03%, 17.09%,  0.00%,  0.71%,  1.61%,  8.90%,  0.15%,  1.51%,  2.42%,  8.36%,233527.8,8116.4,10960.63,405566.07,16,235,159.15,87,201,133.1,79,197,123.52, 0.00%, 19.57%,0.00%, 15.22%, 34.78%, 13.04%, 2.17%, 14.13%, 1.09%, 0.00%, 24.26%,0.00%, 20.04%, 27.02%, 12.96%, 5.06%, 5.61%, 5.06%, 0.00%, 15.37%,0.00%, 33.18%, 12.30%, 12.46%, 4.32%, 15.57%, 6.79%, 0.00%, 24.50%,0.00%, 36.46%, 14.78%, 4.70%, 6.40%, 4.19%, 8.97%,0.00%,0.0,216.7,135.8,74.1,592.9,0.0,3613.5,5.139,90
2,69,False,71, b-SLICE,5,39.0,127232,0,1.79,30.556,41.328,41.12,33.223,57, 3 2 ,6 8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.58%,  0.32%,  5.93%,  3.99%, 12.85%,  8.30%, 27.06%, 15.02%,  0.00%,  0.34%,  1.69%,  6.51%,  0.47%,  2.43%,  3.97%, 10.54%,245241.56,10349.19,13115.36,579303.62,19,235,160.01,95,199,131.99,79,197,124.65, 0.00%, 34.38%,0.00%, 17.19%, 25.00%, 7.03%, 5.47%, 8.59%, 2.34%, 0.00%, 21.85%,0.00%, 22.35%, 24.37%, 9.50%, 5.63%, 11.60%, 4.71%, 0.00%, 19.66%,0.00%, 29.01%, 22.48%, 5.38%, 3.60%, 10.87%, 9.01%, 0.00%, 26.01%,0.00%, 25.13%, 25.94%, 2.12%, 5.66%, 2.57%, 12.57%,0.00%,0.0,162.6,140.3,74.1,565.2,0.0,3547.8,4.977,105
