Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
45, b-SLICE,   11, 39.00,      56040, 0,1.28,29.555, 40.682, 42.113, 32.516,57, 10 7 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.50%,  1.09%, 14.45%,  8.88%, 19.90%,  7.00%, 14.00%,  5.61%,  0.00%,  0.64%,  2.93%,  6.62%,  0.45%,  3.39%,  4.59%,  8.95%, 293256.86, 9579.77, 21089.16, 390983.33 , 22, 235, 145.05, 23, 175, 136.81, 77, 199, 120.85, 0.00%, 14.81%,0.00%, 27.16%, 22.22%, 14.20%, 3.09%, 12.35%, 6.17%, 0.00%, 14.72%,0.00%, 26.41%, 26.41%, 14.79%, 5.71%, 6.74%, 5.23%, 0.00%, 19.86%,0.00%, 35.25%, 26.42%, 4.07%, 4.97%, 4.12%, 5.31%, 0.00%, 33.50%,0.00%, 33.74%, 20.71%, 1.29%, 3.40%, 1.33%, 6.03%,0.00%, 0.0, 76.4, 140.3, 82.8, 440.1, 0.0, 3218.6, 3.762, 25
46, b-SLICE,   13, 39.00,      86928, 0,1.63,28.875, 40.350, 41.494, 31.886,56, 12 10 7 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.01%,  1.97%, 17.16%,  5.62%, 16.58%,  4.52%, 14.29%,  8.42%,  0.00%,  0.70%,  2.50%,  4.80%,  0.33%,  4.27%,  6.77%, 10.06%, 343119.79, 10960.61, 25688.67, 723431.87 , 18, 235, 142.35, 22, 150, 136.88, 99, 200, 121.44, 0.00%, 7.62%,0.00%, 27.62%, 19.05%, 30.48%, 4.76%, 5.24%, 5.24%, 0.00%, 17.90%,0.00%, 22.49%, 39.35%, 7.84%, 7.10%, 2.81%, 2.51%, 0.00%, 27.16%,0.00%, 29.57%, 30.05%, 3.19%, 2.82%, 1.86%, 5.35%, 0.00%, 29.77%,0.00%, 30.51%, 22.86%, 0.82%, 5.18%, 1.48%, 9.37%,0.00%, 0.0, 71.9, 155.0, 82.8, 493.8, 0.0, 3216.0, 3.542, 53
47, P-SLICE,   17, 37.00,     215312, 0,1.01,30.461, 40.926, 42.369, 33.257,53, 14 12 10 7 , -, 0.00%,  0.00%,  0.00%, 0.58%,  0.83%,  0.87%, 0.58%,  0.58%,  3.59%, 0.99%,  1.41%,  7.73%, 0.00%,  1.12%,  1.06%, 15.62%,  2.76%, 23.87%,  3.27%, 14.69%,  4.36%,  0.00%,  0.16%,  1.92%,  4.33%,  0.16%,  0.99%,  3.56%,  4.94%, 244559.64, 9439.20, 15751.62, 741582.96 , 19, 235, 138.38, 21, 151, 136.81, 104, 195, 121.81, 0.00%, 6.85%,0.00%, 12.33%, 35.62%, 26.71%, 4.79%, 13.70%, 0.00%, 10.44%, 5.29%,0.00%, 21.76%, 49.85%, 6.91%, 2.21%, 2.50%, 1.03%, 11.77%, 13.60%,0.00%, 28.32%, 38.19%, 1.55%, 2.82%, 1.27%, 2.47%, 21.07%, 19.27%,0.00%, 28.40%, 22.20%, 0.30%, 3.50%, 0.73%, 4.53%,0.00%, 0.0, 67.5, 206.7, 83.1, 796.6, 0.0, 3238.2, 4.310, 26
48, B-SLICE,   16, 38.00,     252312, 0,1.13,29.243, 39.933, 41.569, 32.120,55, 14 12 7 ,17 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.72%,  0.66%, 32.98%,  2.63%, 27.24%,  2.15%, 20.15%,  5.26%,  0.00%,  0.00%,  0.35%,  1.75%,  0.00%,  0.00%,  0.66%,  3.46%, 327023.92, 11649.10, 19465.57, 2895271.18 , 17, 235, 133.24, 22, 150, 134.69, 112, 172, 123.55, 0.00%, 0.00%,0.00%, 25.97%, 54.55%, 14.94%, 0.65%, 3.90%, 0.00%, 0.00%, 0.00%,0.00%, 19.19%, 73.43%, 4.67%, 0.62%, 1.78%, 0.31%, 0.00%, 2.93%,0.00%, 28.50%, 62.34%, 1.78%, 1.40%, 1.02%, 2.04%, 0.00%, 11.90%,0.00%, 35.50%, 40.60%, 0.75%, 3.25%, 0.55%, 7.45%,0.00%, 0.0, 76.2, 231.5, 122.7, 875.8, 0.0, 3348.3, 4.417, 43
49, b-SLICE,   15, 39.00,     126672, 0,1.53,31.589, 40.259, 41.573, 33.921,57, 14 12 ,16 17 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.79%,  0.72%, 19.44%,  3.75%, 29.41%,  5.92%, 17.17%,  3.47%,  0.00%,  0.07%,  1.72%,  4.58%,  0.00%,  0.31%,  4.58%,  7.09%, 202106.11, 11028.66, 9638.19, 1206707.74 , 24, 233, 134.87, 21, 148, 134.96, 107, 183, 122.99, 0.00%, 0.00%,0.00%, 21.92%, 49.32%, 14.38%, 3.42%, 9.59%, 1.37%, 0.00%, 1.61%,0.00%, 20.29%, 62.19%, 9.27%, 4.01%, 1.68%, 0.95%, 0.00%, 14.06%,0.00%, 30.26%, 42.47%, 3.76%, 4.53%, 1.57%, 3.34%, 0.00%, 27.34%,0.00%, 31.85%, 32.66%, 0.73%, 2.90%, 0.40%, 4.11%,0.00%, 0.0, 110.7, 205.9, 101.1, 726.4, 0.0, 3452.7, 3.991, 56
50, P-SLICE,   18, 37.00,     109872, 0,1.68,30.024, 41.038, 42.391, 32.947,55, 17 16 14 12 , -, 0.00%,  0.00%,  0.00%, 0.49%,  0.15%,  1.41%, 0.58%,  0.40%,  4.64%, 1.07%,  0.86%,  7.00%, 0.00%,  0.64%,  1.22%, 12.31%,  4.83%, 17.14%,  3.70%, 15.12%,  5.93%,  0.00%,  0.49%,  2.02%,  5.10%,  0.15%,  2.23%,  4.37%,  8.16%, 264155.52, 9077.48, 18975.84, 456214.34 , 19, 235, 139.67, 23, 149, 136.86, 102, 197, 121.40, 0.00%, 7.58%,0.00%, 13.64%, 18.18%, 50.76%, 5.30%, 3.79%, 0.76%, 9.34%, 12.41%,0.00%, 21.06%, 35.15%, 11.23%, 7.18%, 2.02%, 1.60%, 15.77%, 17.91%,0.00%, 29.65%, 26.31%, 2.14%, 4.80%, 1.03%, 2.40%, 17.02%, 25.29%,0.00%, 25.35%, 21.04%, 0.61%, 4.17%, 0.70%, 5.83%,0.00%, 0.0, 59.4, 205.9, 101.1, 597.8, 0.0, 3435.0, 3.916, 20
51, P-SLICE,   22, 37.00,     193616, 0,1.48,31.238, 40.799, 42.143, 33.796,52, 18 17 16 12 , -, 0.00%,  0.00%,  0.00%, 0.38%,  0.79%,  0.69%, 0.71%,  0.63%,  3.04%, 1.67%,  1.40%,  7.13%, 0.00%,  0.85%,  0.60%, 12.50%,  3.10%, 20.31%,  4.82%, 17.71%,  5.62%,  0.00%,  0.41%,  1.78%,  5.18%,  0.08%,  1.37%,  2.55%,  6.66%, 207369.93, 9576.92, 12267.55, 659813.58 , 21, 235, 139.39, 23, 149, 136.45, 103, 185, 121.46, 0.00%, 5.36%,0.00%, 16.07%, 39.29%, 20.54%, 2.68%, 13.39%, 2.68%, 9.69%, 9.26%,0.00%, 19.66%, 45.30%, 5.13%, 2.28%, 6.41%, 2.28%, 12.06%, 11.91%,0.00%, 30.44%, 32.33%, 2.37%, 3.05%, 3.73%, 4.11%, 19.02%, 22.09%,0.00%, 25.20%, 23.21%, 0.74%, 4.06%, 0.56%, 5.11%,0.00%, 0.0, 130.0, 227.9, 84.3, 764.0, 0.0, 3420.3, 3.603, 38
52, B-SLICE,   20, 38.00,     175392, 0,1.21,29.955, 40.435, 41.819, 32.748,55, 18 17 16 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.98%,  0.50%, 14.93%,  3.70%, 21.76%,  5.15%, 22.46%,  8.63%,  0.00%,  0.28%,  1.62%,  4.26%,  0.11%,  1.09%,  4.51%, 10.00%, 275878.35, 10328.79, 17087.23, 1014223.27 , 18, 235, 145.39, 23, 173, 136.48, 78, 197, 121.04, 0.00%, 7.02%,0.00%, 26.32%, 35.09%, 21.05%, 0.00%, 7.89%, 2.63%, 0.00%, 6.86%,0.00%, 19.33%, 55.32%, 8.96%, 4.06%, 3.57%, 1.89%, 0.00%, 17.22%,0.00%, 28.30%, 40.02%, 5.82%, 2.67%, 2.83%, 3.14%, 0.00%, 26.51%,0.00%, 25.26%, 32.19%, 1.48%, 5.39%, 1.20%, 7.97%,0.00%, 0.0, 141.1, 266.8, 159.8, 732.4, 0.0, 3540.2, 3.183, 33
53, b-SLICE,   19, 39.00,      77808, 0,1.86,29.472, 40.598, 42.101, 32.441,57, 18 16 ,20 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.95%,  0.70%, 12.21%,  8.82%, 16.13%,  8.10%, 12.59%,  9.52%,  0.00%,  0.57%,  3.80%,  7.31%,  0.13%,  2.47%,  6.83%,  9.90%, 302549.26, 9687.28, 20360.53, 469934.23 , 16, 235, 142.06, 23, 149, 136.82, 104, 200, 121.28, 0.00%, 7.14%,0.00%, 25.00%, 28.57%, 21.43%, 7.14%, 8.93%, 1.79%, 0.00%, 12.61%,0.00%, 22.60%, 28.12%, 21.02%, 6.70%, 5.65%, 3.29%, 0.00%, 28.14%,0.00%, 28.22%, 22.19%, 5.36%, 8.12%, 3.39%, 4.56%, 0.00%, 35.23%,0.00%, 26.30%, 18.98%, 1.20%, 7.55%, 1.13%, 9.62%,0.00%, 0.0, 177.9, 195.1, 122.4, 522.2, 0.0, 3697.3, 3.119, 68
54, b-SLICE,   21, 39.00,      75944, 0,1.24,28.710, 40.381, 41.745, 31.798,56, 20 18 16 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.86%,  1.45%, 11.42%,  6.27%, 20.07%,  5.87%, 15.12%,  9.74%,  0.00%,  0.63%,  2.71%,  6.47%,  0.66%,  2.77%,  5.74%, 10.23%, 355325.85, 11062.31, 23706.70, 470436.36 , 19, 235, 143.03, 22, 172, 136.70, 79, 205, 121.30, 0.00%, 22.22%,0.00%, 11.11%, 17.78%, 33.33%, 7.78%, 4.44%, 3.33%, 0.00%, 16.12%,0.00%, 22.69%, 31.46%, 16.04%, 7.59%, 3.13%, 2.97%, 0.00%, 22.57%,0.00%, 33.42%, 28.31%, 5.16%, 6.22%, 1.63%, 2.69%, 0.00%, 32.44%,0.00%, 28.14%, 20.51%, 1.67%, 6.54%, 0.74%, 9.97%,0.00%, 0.0, 80.9, 199.9, 122.4, 550.3, 0.0, 3600.6, 3.290, 27
55, P-SLICE,   23, 37.00,     258440, 0,1.73,30.320, 40.624, 42.105, 33.081,55, 22 20 18 16 , -, 0.00%,  0.00%,  0.00%, 0.71%,  1.09%,  3.45%, 1.83%,  1.12%,  7.71%, 2.36%,  1.60%, 12.93%, 0.00%,  0.56%,  0.41%, 11.81%,  1.27%, 18.00%,  2.31%, 18.00%,  4.92%,  0.00%,  0.03%,  0.96%,  2.46%,  0.00%,  0.38%,  1.77%,  4.36%, 255106.41, 10185.48, 14679.89, 833148.99 , 18, 235, 133.88, 21, 151, 136.34, 104, 187, 122.10, 0.00%, 0.00%,0.00%, 10.53%, 47.37%, 21.05%, 5.26%, 13.16%, 2.63%, 28.01%, 2.17%,0.00%, 14.61%, 48.44%, 2.77%, 0.88%, 2.71%, 0.41%, 29.56%, 7.60%,0.00%, 25.05%, 31.39%, 2.36%, 1.16%, 1.72%, 1.16%, 31.12%, 12.57%,0.00%, 23.22%, 24.02%, 0.44%, 3.48%, 0.91%, 4.23%,0.00%, 0.0, 76.4, 234.9, 122.4, 981.9, 0.0, 3621.7, 4.977, 47
56, P-SLICE,   24, 37.00,     256504, 0,1.79,30.800, 40.548, 42.097, 33.430,55, 23 22 20 18 , -, 0.00%,  0.00%,  0.00%, 1.49%,  0.92%,  4.61%, 2.32%,  1.58%, 11.78%, 3.45%,  1.84%, 17.22%, 0.00%,  0.83%,  0.68%, 14.90%,  0.86%, 14.63%,  0.98%, 12.64%,  2.80%,  0.00%,  0.00%,  0.74%,  1.84%,  0.00%,  0.06%,  0.83%,  3.00%, 231819.74, 10346.08, 13426.78, 1126610.21 , 19, 235, 131.95, 21, 153, 136.21, 103, 187, 122.45, 0.00%, 0.00%,0.00%, 15.69%, 39.22%, 23.53%, 1.96%, 18.63%, 0.98%, 30.73%, 0.26%,0.00%, 12.89%, 52.34%, 1.89%, 0.33%, 1.04%, 0.52%, 44.03%, 4.43%,0.00%, 16.88%, 31.91%, 0.17%, 1.00%, 0.46%, 1.13%, 43.51%, 9.37%,0.00%, 22.24%, 19.48%, 0.14%, 1.64%, 0.26%, 3.36%,0.00%, 0.0, 124.9, 217.3, 79.1, 1017.8, 0.0, 3638.2, 5.768, 88
57, P-SLICE,   28, 37.00,     254784, 0,1.55,30.280, 40.136, 41.547, 32.920,52, 24 23 22 20 , -, 0.00%,  0.00%,  0.00%, 0.72%,  1.41%,  1.25%, 0.99%,  0.96%,  4.64%, 2.42%,  1.44%, 13.14%, 0.00%,  0.75%,  0.69%, 11.94%,  2.50%, 18.97%,  2.56%, 17.61%,  4.34%,  0.00%,  0.13%,  1.07%,  2.69%,  0.00%,  0.99%,  2.72%,  6.08%, 255720.10, 11345.89, 14578.86, 897658.88 , 16, 235, 135.49, 21, 152, 135.56, 96, 199, 122.51, 0.00%, 0.00%,0.00%, 11.11%, 40.74%, 25.00%, 0.93%, 22.22%, 0.00%, 17.86%, 5.91%,0.00%, 19.69%, 43.32%, 5.91%, 2.25%, 4.01%, 1.05%, 19.16%, 11.02%,0.00%, 25.06%, 37.32%, 2.17%, 2.64%, 1.12%, 1.51%, 30.50%, 15.73%,0.00%, 23.57%, 22.42%, 0.62%, 2.82%, 0.84%, 3.51%,0.00%, 0.0, 129.6, 214.4, 103.2, 815.7, 0.0, 3376.7, 4.217, 13
58, B-SLICE,   26, 38.00,     261592, 0,1.01,29.014, 39.508, 41.158, 31.843,55, 24 23 20 ,28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.68%,  1.08%, 23.51%,  4.56%, 24.51%,  5.34%, 23.06%,  6.95%,  0.00%,  0.00%,  0.30%,  1.20%,  0.00%,  0.64%,  1.64%,  5.53%, 344853.16, 12725.42, 18609.27, 2030940.61 , 19, 235, 128.68, 20, 149, 134.89, 109, 172, 123.32, 0.00%, 0.00%,0.00%, 20.27%, 40.54%, 20.95%, 6.08%, 9.46%, 2.70%, 0.00%, 2.21%,0.00%, 21.22%, 60.68%, 9.57%, 1.89%, 3.78%, 0.65%, 0.00%, 5.51%,0.00%, 29.16%, 50.16%, 5.25%, 4.19%, 2.70%, 3.02%, 0.00%, 14.02%,0.00%, 33.57%, 37.93%, 1.13%, 4.32%, 1.32%, 7.71%,0.00%, 0.0, 143.1, 250.1, 129.7, 793.0, 0.0, 3671.7, 3.693, 54
59, b-SLICE,   25, 39.00,     242496, 0,1.31,28.276, 39.920, 41.422, 31.375,57, 24 23 ,26 28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.95%,  0.88%, 27.32%,  1.67%, 29.07%,  2.55%, 21.30%,  5.40%,  0.00%,  0.04%,  0.35%,  2.06%,  0.00%,  0.09%,  1.10%,  4.22%, 410872.81, 12027.61, 21261.60, 2050783.35 , 16, 235, 127.95, 21, 152, 135.87, 109, 172, 123.14, 0.00%, 0.00%,0.00%, 25.45%, 56.36%, 8.18%, 0.91%, 4.55%, 4.55%, 0.00%, 0.45%,0.00%, 22.02%, 71.79%, 1.81%, 0.75%, 1.96%, 1.21%, 0.00%, 3.91%,0.00%, 27.22%, 62.01%, 1.83%, 1.95%, 1.42%, 1.66%, 0.00%, 13.59%,0.00%, 36.50%, 38.21%, 0.81%, 4.04%, 0.48%, 6.37%,0.00%, 0.0, 251.1, 248.0, 129.4, 850.5, 0.0, 3877.0, 4.139, 21
60, b-SLICE,   27, 39.00,      36296, 0,1.83,29.159, 39.712, 41.275, 31.993,56, 26 24 23 ,28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.89%,  1.35%,  8.17%, 16.11%, 14.34%, 10.33%,  9.63%,  5.90%,  0.00%,  0.96%,  4.35%,  5.97%,  0.46%,  4.24%,  8.63%,  8.67%, 322338.57, 12023.82, 19816.89, 362548.88 , 17, 235, 132.57, 22, 149, 135.09, 105, 183, 122.95, 0.00%, 17.14%,0.00%, 20.00%, 12.86%, 27.86%, 9.29%, 10.71%, 2.14%, 0.00%, 17.65%,0.00%, 15.56%, 12.16%, 26.80%, 20.00%, 3.59%, 4.25%, 0.00%, 31.52%,0.00%, 25.35%, 18.05%, 5.14%, 12.63%, 1.92%, 5.38%, 0.00%, 35.06%,0.00%, 32.75%, 18.08%, 0.60%, 7.43%, 0.65%, 5.44%,0.00%, 0.0, 216.0, 248.1, 129.4, 402.0, 0.0, 3696.9, 2.809, 21
61, P-SLICE,   31, 37.00,     196008, 0,1.10,32.118, 40.774, 41.859, 34.418,53, 28 26 24 23 , -, 0.00%,  0.00%,  0.00%, 1.39%,  0.99%,  2.49%, 1.94%,  1.18%,  7.99%, 2.79%,  1.89%, 15.70%, 0.00%,  0.35%,  0.25%, 10.20%,  1.32%, 17.13%,  1.62%, 17.01%,  4.69%,  0.00%,  0.18%,  1.18%,  2.77%,  0.02%,  0.51%,  1.89%,  4.52%, 172781.43, 10397.39, 10511.26, 680522.59 , 18, 235, 145.37, 19, 172, 136.54, 81, 189, 120.94, 0.00%, 3.70%,0.00%, 14.81%, 40.74%, 27.78%, 1.85%, 11.11%, 0.00%, 28.51%, 4.05%,0.00%, 14.86%, 44.86%, 3.92%, 1.89%, 0.95%, 0.95%, 31.69%, 8.76%,0.00%, 21.41%, 33.53%, 1.19%, 1.12%, 1.05%, 1.25%, 36.19%, 12.95%,0.00%, 19.88%, 22.66%, 0.41%, 3.16%, 0.84%, 3.91%,0.00%, 0.0, 82.1, 256.8, 129.4, 822.1, 0.0, 3468.5, 3.907, 33
62, B-SLICE,   30, 38.00,     185552, 0,1.25,30.231, 40.301, 41.570, 32.907,55, 28 26 24 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.78%,  0.96%, 17.46%,  3.88%, 20.30%,  3.84%, 24.62%,  7.75%,  0.00%,  0.34%,  1.13%,  2.57%,  0.31%,  1.95%,  3.91%,  9.19%, 261585.09, 10801.37, 14086.98, 960483.19 , 16, 235, 142.58, 22, 171, 136.96, 81, 191, 121.16, 0.00%, 10.11%,0.00%, 17.98%, 40.45%, 13.48%, 4.49%, 10.67%, 2.81%, 0.00%, 9.72%,0.00%, 19.59%, 54.28%, 6.68%, 3.19%, 4.21%, 2.32%, 0.00%, 15.59%,0.00%, 29.90%, 42.63%, 2.49%, 3.55%, 2.07%, 3.76%, 0.00%, 21.60%,0.00%, 27.77%, 36.40%, 1.83%, 5.48%, 0.88%, 6.05%,0.00%, 0.0, 102.1, 238.5, 117.8, 649.8, 0.0, 3623.5, 2.951, 34
63, b-SLICE,   29, 39.00,      73120, 0,1.21,29.206, 40.075, 41.482, 32.099,57, 28 26 ,30 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.22%,  1.19%, 11.23%, 12.28%, 17.35%,  9.50%, 13.07%,  7.42%,  0.00%,  0.83%,  2.88%,  4.00%,  0.18%,  2.27%,  6.41%, 10.19%, 321363.86, 11135.61, 20932.58, 609820.50 , 16, 235, 139.31, 20, 172, 136.85, 88, 200, 121.59, 0.00%, 6.94%,0.00%, 30.56%, 16.67%, 25.69%, 6.25%, 9.03%, 4.86%, 0.00%, 11.64%,0.00%, 18.81%, 23.41%, 25.64%, 14.68%, 3.04%, 2.77%, 0.00%, 23.54%,0.00%, 26.64%, 25.73%, 6.89%, 12.55%, 1.87%, 2.78%, 0.00%, 31.17%,0.00%, 30.85%, 21.68%, 1.31%, 6.53%, 1.27%, 7.20%,0.00%, 0.0, 65.2, 218.5, 153.6, 444.8, 0.0, 3741.5, 2.452, 35
64, I-SLICE,    0, 34.00,     414544, 0,1.26,32.292, 41.581, 42.786, 34.765,55,  -, -, 0.00%,  0.00%,  0.00%, 1.62%,  2.51%,  3.23%, 4.23%,  3.08%, 12.68%, 8.56%,  3.61%, 33.84%,26.63%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 156752.32, 8582.34, 12589.22, 616383.47 , 19, 235, 143.34, 21, 172, 136.53, 79, 193, 121.21, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.51%, 0.00%,0.00%, 5.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.36%, 0.00%,0.00%, 7.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 237.2, 0.0, 1155.1, 0.0, 3598.8, 5.800, 75
65, P-SLICE,    1, 37.00,     361192, 0,1.23,29.250, 40.490, 41.784, 32.222,55, 0 , -, 0.00%,  0.00%,  0.00%, 1.07%,  2.45%,  3.11%, 2.90%,  1.77%, 10.03%, 4.40%,  3.00%, 20.87%, 0.00%,  0.19%,  0.16%,  7.24%,  0.56%, 13.16%,  1.23%, 14.00%,  5.49%,  0.00%,  0.14%,  1.03%,  2.88%,  0.00%,  0.37%,  1.32%,  2.63%, 324292.12, 11092.13, 17474.47, 1327980.35 , 16, 235, 137.90, 18, 150, 136.32, 99, 193, 121.91, 0.00%, 0.00%,0.00%, 23.53%, 29.41%, 23.53%, 0.00%, 20.59%, 2.94%, 44.35%, 3.44%,0.00%, 11.71%, 36.78%, 1.24%, 0.69%, 1.24%, 0.55%, 44.11%, 7.03%,0.00%, 17.83%, 27.33%, 1.30%, 0.80%, 0.86%, 0.74%, 47.54%, 9.27%,0.00%, 16.11%, 17.84%, 0.67%, 3.16%, 0.81%, 4.58%,0.00%, 0.0, 76.3, 259.7, 144.7, 729.8, 0.0, 3582.1, 3.154, 32
66, P-SLICE,    2, 37.00,     312704, 0,1.94,29.982, 40.508, 41.644, 32.756,55, 1 0 , -, 0.00%,  0.00%,  0.00%, 1.39%,  1.79%,  3.99%, 2.62%,  1.58%, 11.61%, 3.44%,  2.45%, 21.66%, 0.00%,  0.42%,  0.26%,  9.65%,  0.68%, 12.50%,  0.94%, 13.09%,  3.68%,  0.00%,  0.05%,  0.94%,  3.30%,  0.02%,  0.21%,  1.16%,  2.55%, 277720.30, 11042.79, 14839.06, 1167336.47 , 16, 235, 136.07, 21, 178, 136.64, 84, 197, 121.93, 0.00%, 3.33%,0.00%, 13.33%, 46.67%, 20.00%, 3.33%, 11.67%, 1.67%, 40.37%, 1.46%,0.00%, 12.48%, 41.83%, 1.79%, 0.46%, 1.20%, 0.40%, 47.15%, 6.26%,0.00%, 16.61%, 27.16%, 0.70%, 0.84%, 0.46%, 0.81%, 48.11%, 10.21%,0.00%, 18.29%, 16.97%, 0.29%, 2.14%, 0.21%, 3.79%,0.00%, 0.0, 173.5, 267.4, 149.4, 844.9, 0.0, 3580.4, 3.646, 26
67, P-SLICE,    8, 37.00,     153952, 0,1.10,31.375, 41.063, 42.160, 33.934,50, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.38%,  0.76%,  0.88%, 0.95%,  0.52%,  3.22%, 1.50%,  1.41%,  7.73%, 0.00%,  0.41%,  0.33%,  9.74%,  3.77%, 18.47%,  6.70%, 19.97%,  7.30%,  0.00%,  0.38%,  1.84%,  4.32%,  0.10%,  1.05%,  2.89%,  5.37%, 200054.43, 9258.04, 13844.51, 492211.58 , 16, 235, 147.53, 21, 175, 136.86, 74, 191, 120.62, 0.00%, 11.43%,0.00%, 20.00%, 28.57%, 17.14%, 5.71%, 14.29%, 2.86%, 11.95%, 8.44%,0.00%, 16.74%, 40.65%, 11.95%, 5.91%, 2.88%, 1.48%, 12.78%, 12.84%,0.00%, 30.29%, 25.88%, 7.36%, 5.48%, 2.56%, 2.82%, 19.43%, 17.68%,0.00%, 24.48%, 25.09%, 1.02%, 5.38%, 0.87%, 6.05%,0.00%, 0.0, 190.6, 229.1, 135.8, 604.5, 0.0, 3341.7, 3.128, 24
