Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
141, b-SLICE,   12, 34.00,     118160, 0,1.69,33.034, 41.855, 43.488, 35.443,56, 11 9 6 ,13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.18%,  0.40%,  2.87%,  3.32%, 10.66%, 12.50%, 20.27%, 29.29%,  0.00%,  0.38%,  2.71%,  8.10%,  0.28%,  1.29%,  2.46%,  5.28%, 132531.97, 7189.43, 9112.63, 191169.87 , 16, 235, 152.04, 22, 189, 130.93, 80, 197, 123.66, 0.00%, 32.69%,0.00%, 15.38%, 5.77%, 8.65%, 2.88%, 16.35%, 18.27%, 0.00%, 21.23%,0.00%, 27.39%, 9.13%, 17.62%, 7.22%, 9.98%, 7.43%, 0.00%, 17.29%,0.00%, 33.02%, 7.83%, 18.66%, 11.11%, 6.04%, 6.04%, 0.00%, 19.69%,0.00%, 27.31%, 9.91%, 11.64%, 19.53%, 3.64%, 8.28%,0.00%, 0.0, 118.2, 257.9, 171.4, 517.8, 13.5, 4073.3, 2.603, 34
142, P-SLICE,   16, 32.00,     440208, 0,1.73,33.750, 42.563, 43.717, 36.097,53, 13 11 9 6 , -, 0.00%,  0.00%,  0.00%, 0.15%,  0.43%,  0.55%, 0.72%,  1.18%,  2.43%, 1.86%,  2.22%, 11.25%, 0.00%,  0.10%,  0.08%,  2.76%,  1.66%,  9.17%,  5.30%, 28.54%, 20.88%,  0.00%,  0.05%,  0.94%,  3.69%,  0.05%,  0.50%,  1.50%,  3.99%, 114706.87, 6629.77, 7575.71, 508461.54 , 16, 235, 158.12, 21, 189, 131.48, 77, 196, 123.62, 0.00%, 22.22%,0.00%, 27.78%, 16.67%, 13.89%, 2.78%, 16.67%, 0.00%, 18.56%, 9.07%,0.00%, 14.23%, 30.93%, 7.53%, 4.43%, 9.59%, 5.67%, 19.34%, 10.91%,0.00%, 23.83%, 22.26%, 9.64%, 4.92%, 5.17%, 3.93%, 20.11%, 10.08%,0.00%, 20.57%, 21.84%, 7.01%, 12.26%, 2.75%, 5.38%,0.00%, 0.0, 94.4, 317.0, 171.4, 862.8, 0.0, 3714.4, 3.171, 34
143, B-SLICE,   15, 33.00,     142808, 0,2.03,33.309, 42.251, 43.665, 35.721,55, 13 11 9 ,16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.15%,  0.29%,  2.79%,  3.22%,  7.09%, 10.03%, 16.71%, 38.80%,  0.00%,  0.46%,  2.43%,  6.10%,  0.25%,  1.31%,  3.60%,  6.76%, 124909.24, 6738.90, 8698.45, 270031.15 , 16, 235, 157.11, 21, 188, 131.35, 72, 185, 123.60, 0.00%, 35.56%,0.00%, 13.33%, 8.89%, 8.89%, 6.67%, 13.33%, 13.33%, 0.00%, 22.77%,0.00%, 23.37%, 12.48%, 11.68%, 11.68%, 8.91%, 9.11%, 0.00%, 24.58%,0.00%, 23.82%, 10.78%, 11.44%, 17.84%, 6.49%, 5.05%, 0.00%, 17.62%,0.00%, 17.05%, 12.19%, 10.77%, 32.54%, 2.66%, 7.17%,0.00%, 0.0, 83.2, 280.7, 185.3, 535.2, 23.7, 3871.5, 2.536, 25
144, b-SLICE,   14, 34.00,      85864, 0,1.76,33.079, 42.041, 43.549, 35.508,57, 13 11 ,15 16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.40%,  0.56%,  3.39%,  5.37%,  8.03%, 15.20%, 17.61%, 26.70%,  0.00%,  0.96%,  2.26%,  5.04%,  0.38%,  1.92%,  4.08%,  8.09%, 130271.95, 6936.41, 9866.89, 173207.09 , 16, 235, 156.22, 22, 192, 131.31, 75, 186, 123.56, 0.00%, 28.12%,0.00%, 15.62%, 14.06%, 7.81%, 1.56%, 13.28%, 19.53%, 0.00%, 24.78%,0.00%, 23.16%, 5.92%, 14.54%, 17.24%, 7.09%, 7.27%, 0.00%, 20.12%,0.00%, 25.30%, 6.31%, 15.41%, 21.85%, 5.21%, 5.81%, 0.00%, 20.60%,0.00%, 24.97%, 12.53%, 6.09%, 24.56%, 2.77%, 8.48%,0.00%, 0.0, 111.0, 240.5, 161.4, 475.4, 13.9, 4069.1, 2.687, 31
145, P-SLICE,   23, 32.00,     816336, 0,1.35,32.925, 42.691, 43.562, 35.475,49, 16 15 13 11 , -, 0.00%,  0.00%,  0.00%, 1.37%,  4.78%,  3.18%, 2.85%,  5.51%, 10.69%, 6.64%,  5.96%, 35.84%, 0.00%,  0.10%,  0.07%,  2.66%,  0.28%,  5.27%,  0.17%,  8.94%,  1.90%,  0.00%,  0.00%,  0.57%,  2.09%,  0.00%,  0.07%,  0.31%,  0.73%, 137741.19, 6741.79, 8189.94, 1223798.84 , 16, 235, 140.77, 23, 206, 132.99, 75, 201, 123.28, 0.00%, 0.00%,0.00%, 10.00%, 50.00%, 25.00%, 5.00%, 10.00%, 0.00%, 75.63%, 0.56%,0.00%, 6.06%, 15.49%, 0.92%, 1.06%, 0.14%, 0.14%, 70.62%, 3.29%,0.00%, 11.92%, 13.53%, 0.13%, 0.19%, 0.06%, 0.26%, 71.95%, 4.18%,0.00%, 12.06%, 8.99%, 0.39%, 1.03%, 0.32%, 1.07%,0.00%, 0.0, 49.4, 335.9, 161.5, 1290.4, 0.0, 3621.3, 4.823, 25
146, B-SLICE,   20, 33.00,     637336, 0,1.76,32.128, 42.582, 43.383, 34.841,53, 16 15 13 ,23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.41%,  0.19%, 13.61%,  2.14%, 19.31%,  4.18%, 34.68%, 16.01%,  0.00%,  0.09%,  0.60%,  2.27%,  0.02%,  0.39%,  1.37%,  4.72%, 166972.94, 6731.36, 9503.46, 1671425.02 , 16, 235, 151.86, 22, 189, 133.16, 76, 196, 123.42, 0.00%, 3.45%,0.00%, 34.48%, 31.03%, 8.62%, 1.72%, 18.97%, 1.72%, 0.00%, 2.91%,0.00%, 30.12%, 53.76%, 6.67%, 2.58%, 2.97%, 0.99%, 0.00%, 7.19%,0.00%, 26.02%, 51.56%, 6.60%, 3.48%, 2.54%, 2.62%, 0.00%, 10.90%,0.00%, 24.23%, 39.91%, 6.10%, 7.47%, 2.52%, 8.87%,0.00%, 0.0, 138.8, 327.8, 156.4, 994.8, 0.0, 3973.9, 3.452, 29
147, b-SLICE,   17, 34.00,     128064, 0,1.60,32.629, 42.556, 43.363, 35.212,57, 16 15 ,20 23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.14%,  0.28%,  4.95%,  4.18%, 14.61%, 12.00%, 23.69%, 22.66%,  0.00%,  0.30%,  1.37%,  6.34%,  0.14%,  0.70%,  1.56%,  7.08%, 146123.08, 6618.21, 9798.35, 301547.82 , 16, 235, 159.99, 21, 190, 131.83, 72, 200, 123.59, 0.00%, 25.00%,0.00%, 15.62%, 9.38%, 3.12%, 6.25%, 21.88%, 18.75%, 0.00%, 9.88%,0.00%, 21.84%, 27.04%, 10.40%, 4.16%, 18.20%, 8.49%, 0.00%, 9.41%,0.00%, 33.77%, 18.32%, 12.74%, 7.84%, 10.43%, 7.50%, 0.00%, 20.63%,0.00%, 27.08%, 17.47%, 5.63%, 12.41%, 5.56%, 11.23%,0.00%, 0.0, 189.8, 300.1, 208.7, 710.7, 0.0, 4199.6, 3.217, 42
148, b-SLICE,   18, 34.00,     208488, 0,1.84,32.373, 42.586, 43.388, 35.027,57, 16 15 ,20 23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.22%,  0.19%,  3.88%,  3.81%, 12.85%, 11.24%, 30.57%, 23.69%,  0.00%,  0.22%,  1.61%,  5.08%,  0.05%,  0.60%,  1.48%,  4.50%, 156795.50, 6648.12, 9892.23, 475358.33 , 16, 235, 161.83, 22, 191, 131.86, 79, 198, 123.64, 0.00%, 10.34%,0.00%, 27.59%, 20.69%, 6.90%, 3.45%, 18.97%, 12.07%, 0.00%, 9.65%,0.00%, 18.55%, 27.09%, 16.42%, 6.03%, 14.84%, 7.42%, 0.00%, 10.80%,0.00%, 27.89%, 22.05%, 21.75%, 6.20%, 6.42%, 4.88%, 0.00%, 13.97%,0.00%, 26.15%, 25.35%, 9.66%, 15.27%, 2.84%, 6.76%,0.00%, 0.0, 106.6, 322.5, 208.7, 715.7, 0.0, 4217.1, 2.733, 17
149, b-SLICE,   19, 34.00,     117016, 0,1.64,31.940, 42.709, 43.216, 34.696,57, 16 15 ,20 23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.28%,  0.33%,  4.17%,  4.09%, 14.70%, 12.80%, 24.72%, 18.89%,  0.00%,  0.26%,  1.73%,  7.00%,  0.03%,  0.63%,  2.74%,  7.61%, 170361.97, 6798.18, 11151.90, 323165.25 , 16, 235, 155.91, 22, 191, 132.49, 77, 197, 123.60, 0.00%, 5.41%,0.00%, 32.43%, 10.81%, 28.38%, 17.57%, 5.41%, 0.00%, 0.00%, 9.73%,0.00%, 18.89%, 26.72%, 20.80%, 14.69%, 5.53%, 3.63%, 0.00%, 13.31%,0.00%, 27.30%, 21.27%, 13.47%, 18.77%, 2.78%, 3.09%, 0.00%, 23.02%,0.00%, 20.96%, 26.27%, 3.47%, 16.45%, 1.58%, 8.26%,0.00%, 0.0, 32.8, 322.6, 208.7, 684.6, 0.0, 4180.0, 2.646, 36
150, b-SLICE,   21, 34.00,     287016, 0,1.21,31.160, 42.480, 43.462, 34.113,56, 20 16 15 ,23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.12%,  1.81%,  1.71%,  7.27%,  6.96%, 29.10%, 40.45%,  0.00%,  0.23%,  1.12%,  4.44%,  0.03%,  0.30%,  1.14%,  5.16%, 208351.01, 6893.38, 10044.25, 428096.15 , 16, 235, 145.77, 23, 190, 133.25, 74, 201, 123.65, 0.00%, 10.00%,0.00%, 43.33%, 10.00%, 13.33%, 6.67%, 13.33%, 3.33%, 0.00%, 13.03%,0.00%, 22.34%, 22.34%, 18.22%, 7.85%, 10.11%, 6.12%, 0.00%, 12.94%,0.00%, 30.38%, 16.88%, 19.65%, 9.61%, 5.76%, 4.78%, 0.00%, 11.64%,0.00%, 22.32%, 16.94%, 22.36%, 19.41%, 2.76%, 4.57%,0.00%, 0.0, 0.0, 265.3, 146.1, 892.8, 0.0, 4015.6, 3.652, 32
151, b-SLICE,   22, 34.00,     169944, 0,1.23,31.417, 42.404, 43.588, 34.312,56, 20 16 15 ,23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.14%,  0.25%,  4.25%,  3.08%,  8.21%, 16.45%, 27.04%, 21.98%,  0.00%,  0.19%,  1.45%,  7.46%,  0.08%,  0.74%,  2.10%,  6.56%, 190427.66, 6844.65, 11669.44, 294206.72 , 16, 235, 142.80, 19, 203, 132.84, 79, 198, 123.59, 0.00%, 16.67%,0.00%, 6.67%, 23.33%, 20.00%, 10.00%, 18.33%, 5.00%, 0.00%, 11.28%,0.00%, 30.78%, 20.65%, 21.22%, 4.97%, 5.83%, 5.26%, 0.00%, 11.99%,0.00%, 22.92%, 9.65%, 40.17%, 7.60%, 4.10%, 3.57%, 0.00%, 20.69%,0.00%, 32.84%, 14.06%, 12.92%, 12.17%, 2.16%, 5.17%,0.00%, 0.0, 0.0, 157.5, 0.0, 674.4, 0.0, 4027.6, 5.423, 69
152, P-SLICE,   28, 32.00,     524240, 0,1.95,34.393, 42.495, 43.475, 36.541,51, 23 20 16 15 , -, 0.00%,  0.00%,  0.00%, 0.93%,  1.92%,  3.34%, 2.90%,  2.53%, 12.47%, 7.28%,  4.89%, 42.72%, 0.00%,  0.13%,  0.06%,  1.95%,  0.14%,  4.10%,  0.36%, 10.12%,  1.95%,  0.00%,  0.00%,  0.11%,  1.09%,  0.00%,  0.13%,  0.57%,  0.30%, 101027.08, 7154.46, 7307.34, 1023411.65 , 16, 235, 140.65, 22, 188, 131.43, 79, 197, 123.06, 0.00%, 0.00%,0.00%, 30.77%, 38.46%, 23.08%, 0.00%, 7.69%, 0.00%, 73.59%, 1.53%,0.00%, 5.96%, 17.21%, 0.77%, 0.09%, 0.85%, 0.00%, 73.44%, 2.83%,0.00%, 11.66%, 10.60%, 0.53%, 0.06%, 0.62%, 0.27%, 75.53%, 1.92%,0.00%, 11.45%, 8.41%, 0.46%, 0.64%, 0.35%, 1.23%,0.00%, 0.0, 4.0, 251.0, 0.0, 1283.7, 0.0, 3750.9, 5.988, 108
153, B-SLICE,   26, 33.00,     567680, 0,1.36,32.519, 41.761, 42.917, 34.974,54, 23 20 15 ,28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.50%,  0.20%,  5.91%,  1.98%, 14.96%,  5.30%, 40.42%, 22.87%,  0.00%,  0.02%,  0.20%,  1.41%,  0.03%,  0.39%,  1.37%,  4.43%, 154187.89, 7880.40, 8219.86, 1419686.51 , 16, 235, 137.14, 19, 190, 132.20, 74, 199, 123.24, 0.00%, 4.26%,0.00%, 27.66%, 40.43%, 13.83%, 1.06%, 11.70%, 1.06%, 0.00%, 4.92%,0.00%, 23.30%, 47.92%, 11.65%, 2.75%, 6.91%, 2.56%, 0.00%, 6.75%,0.00%, 26.27%, 44.23%, 12.05%, 2.67%, 5.10%, 2.94%, 0.00%, 7.91%,0.00%, 21.96%, 39.17%, 12.64%, 9.70%, 3.11%, 5.51%,0.00%, 0.0, 85.4, 284.9, 134.9, 893.0, 0.0, 3994.4, 3.748, 21
154, b-SLICE,   24, 34.00,     170416, 0,1.32,31.409, 42.148, 43.172, 34.222,57, 23 20 ,26 28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.08%,  0.22%,  1.74%,  2.01%,  4.36%,  7.58%, 14.59%, 58.30%,  0.00%,  0.18%,  0.94%,  2.67%,  0.15%,  0.61%,  1.40%,  5.17%, 193460.91, 7151.44, 11125.13, 402604.34 , 16, 235, 139.61, 20, 190, 132.72, 79, 198, 123.50, 0.00%, 32.50%,0.00%, 15.00%, 2.50%, 10.00%, 5.00%, 26.25%, 8.75%, 0.00%, 17.44%,0.00%, 20.88%, 17.44%, 17.44%, 13.27%, 8.72%, 4.79%, 0.00%, 15.26%,0.00%, 20.73%, 14.45%, 17.01%, 23.80%, 4.78%, 3.98%, 0.00%, 9.33%,0.00%, 10.93%, 10.41%, 12.93%, 51.79%, 1.29%, 3.32%,0.00%, 0.0, 179.3, 301.9, 172.2, 670.2, 14.9, 4338.8, 2.513, 40
155, b-SLICE,   25, 34.00,     264080, 0,1.22,31.350, 41.783, 43.022, 34.113,57, 23 20 ,26 28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.16%,  2.91%,  2.40%,  8.94%, 11.29%, 30.34%, 30.53%,  0.00%,  0.04%,  1.17%,  3.46%,  0.08%,  0.68%,  2.35%,  5.48%, 196632.01, 7821.65, 10188.34, 393925.23 , 16, 235, 137.40, 20, 189, 132.39, 75, 199, 123.46, 0.00%, 20.00%,0.00%, 16.67%, 23.33%, 20.00%, 3.33%, 13.33%, 3.33%, 0.00%, 12.00%,0.00%, 21.56%, 26.67%, 15.00%, 8.11%, 9.00%, 7.67%, 0.00%, 14.06%,0.00%, 25.34%, 15.41%, 25.04%, 10.92%, 4.05%, 5.18%, 0.00%, 12.11%,0.00%, 26.13%, 20.42%, 18.10%, 15.34%, 2.70%, 5.20%,0.00%, 0.0, 176.4, 305.1, 172.2, 655.6, 18.6, 4232.2, 2.684, 24
156, b-SLICE,   27, 34.00,     140912, 0,1.57,32.420, 41.999, 43.373, 34.986,56, 26 23 20 ,28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.24%,  0.27%,  3.55%,  3.78%, 12.46%, 12.64%, 24.04%, 21.27%,  0.00%,  0.58%,  2.53%,  6.64%,  0.42%,  1.36%,  2.52%,  7.70%, 152097.73, 7181.24, 10697.57, 276958.20 , 16, 235, 140.05, 22, 189, 131.47, 75, 189, 123.39, 0.00%, 45.10%,0.00%, 17.65%, 7.84%, 7.84%, 7.84%, 4.90%, 8.82%, 0.00%, 20.90%,0.00%, 25.59%, 12.70%, 20.80%, 7.32%, 5.96%, 6.74%, 0.00%, 15.88%,0.00%, 29.31%, 15.08%, 19.98%, 13.20%, 2.79%, 3.76%, 0.00%, 22.02%,0.00%, 24.14%, 21.16%, 8.27%, 16.39%, 2.06%, 5.95%,0.00%, 0.0, 129.2, 306.0, 172.2, 556.3, 19.2, 4014.7, 2.864, 26
157, P-SLICE,   30, 32.00,     411392, 0,1.72,34.283, 41.720, 43.070, 36.311,54, 28 26 23 20 , -, 0.00%,  0.00%,  0.00%, 0.34%,  0.33%,  0.70%, 1.39%,  0.89%,  4.95%, 3.44%,  2.67%, 22.91%, 0.00%,  0.12%,  0.02%,  2.57%,  1.42%,  8.25%,  3.04%, 24.04%, 12.93%,  0.00%,  0.09%,  0.48%,  2.95%,  0.04%,  0.50%,  1.51%,  4.39%, 102155.55, 8135.75, 7597.76, 525221.04 , 16, 235, 147.73, 23, 189, 130.69, 76, 200, 123.44, 0.00%, 20.00%,0.00%, 20.00%, 46.67%, 3.33%, 3.33%, 6.67%, 0.00%, 23.05%, 9.88%,0.00%, 10.49%, 32.72%, 15.74%, 2.78%, 3.29%, 2.06%, 33.43%, 9.18%,0.00%, 22.44%, 20.91%, 5.55%, 3.40%, 3.14%, 1.95%, 37.70%, 9.55%,0.00%, 17.07%, 18.97%, 2.52%, 6.32%, 2.27%, 5.70%,0.00%, 0.0, 7.4, 279.5, 113.8, 974.2, 0.0, 4031.5, 3.994, 79
158, b-SLICE,   29, 34.00,     115392, 0,1.91,33.297, 41.711, 43.249, 35.593,56, 28 26 20 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.21%,  0.16%,  3.35%,  3.62%, 12.65%, 13.29%, 24.78%, 19.58%,  0.00%,  0.41%,  1.67%,  8.54%,  0.29%,  1.79%,  2.54%,  7.13%, 125408.09, 7453.34, 8724.00, 165357.29 , 16, 235, 143.36, 22, 189, 130.87, 81, 196, 123.39, 0.00%, 44.74%,0.00%, 23.68%, 7.89%, 7.89%, 7.89%, 3.95%, 3.95%, 0.00%, 24.06%,0.00%, 24.44%, 12.03%, 18.98%, 5.83%, 9.59%, 5.08%, 0.00%, 13.27%,0.00%, 35.73%, 9.14%, 19.39%, 8.24%, 8.84%, 5.41%, 0.00%, 24.02%,0.00%, 30.29%, 15.66%, 7.10%, 8.64%, 5.33%, 8.96%,0.00%, 0.0, 0.0, 240.4, 137.2, 647.7, 1.8, 4125.8, 3.238, 62
159, P-SLICE,   31, 32.00,     204968, 0,1.82,34.283, 41.868, 43.242, 36.351,55, 30 28 26 20 , -, 0.00%,  0.00%,  0.00%, 0.01%,  0.00%,  0.07%, 0.12%,  0.04%,  0.54%, 0.57%,  0.54%,  5.09%, 0.00%,  0.15%,  0.14%,  1.95%,  2.64%,  8.13%,  8.51%, 28.42%, 21.37%,  0.00%,  0.22%,  1.45%,  6.45%,  0.30%,  0.96%,  3.06%,  9.28%, 101290.99, 7535.37, 7004.72, 204756.89 , 16, 235, 148.94, 22, 189, 130.79, 80, 189, 123.26, 0.00%, 51.16%,0.00%, 13.95%, 11.63%, 5.81%, 5.81%, 8.14%, 3.49%, 1.39%, 20.14%,0.00%, 20.60%, 12.73%, 22.22%, 6.71%, 8.56%, 7.64%, 3.05%, 19.53%,0.00%, 29.74%, 10.85%, 14.90%, 9.85%, 5.95%, 6.13%, 8.18%, 20.75%,0.00%, 26.00%, 16.87%, 5.41%, 10.83%, 4.00%, 7.95%,0.00%, 0.0, 3.2, 150.7, 20.6, 627.0, 0.0, 4119.2, 4.809, 93
160, I-SLICE,    0, 29.00,     810136, 0,1.34,36.700, 43.275, 44.126, 38.450,55,  -, -, 0.00%,  0.00%,  0.00%, 0.75%,  0.92%,  1.55%, 2.79%,  2.10%,  7.85%, 7.14%,  4.46%, 28.54%,43.90%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 57059.79, 6049.39, 4996.69, 474441.58 , 16, 235, 147.74, 22, 198, 131.08, 77, 189, 123.40, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.08%, 0.00%,0.00%, 5.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.87%, 0.00%,0.00%, 6.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 336.9, 0.0, 1510.3, 0.0, 4147.2, 5.499, 85
161, P-SLICE,    3, 32.00,     724048, 0,1.50,33.124, 42.753, 43.666, 35.645,53, 0 , -, 0.00%,  0.00%,  0.00%, 1.23%,  3.04%,  2.42%, 3.77%,  5.25%, 12.34%, 7.14%,  6.48%, 32.54%, 0.00%,  0.06%,  0.02%,  2.20%,  0.36%,  6.05%,  0.53%, 10.46%,  2.82%,  0.00%,  0.05%,  0.70%,  1.50%,  0.00%,  0.12%,  0.55%,  0.39%, 131937.87, 6699.89, 8615.13, 989135.26 , 16, 235, 144.64, 22, 208, 132.31, 76, 189, 123.53, 0.00%, 0.00%,0.00%, 0.00%, 80.00%, 0.00%, 0.00%, 20.00%, 0.00%, 71.03%, 1.82%,0.00%, 7.95%, 15.40%, 1.57%, 0.25%, 1.49%, 0.50%, 69.77%, 4.07%,0.00%, 12.67%, 11.76%, 0.59%, 0.28%, 0.76%, 0.10%, 69.92%, 2.86%,0.00%, 12.84%, 10.10%, 0.55%, 0.91%, 0.73%, 2.08%,0.00%, 0.0, 104.9, 357.5, 210.0, 1001.7, 0.0, 4111.7, 3.281, 23
162, B-SLICE,    2, 33.00,     158000, 0,1.53,32.723, 42.382, 43.462, 35.273,55, 0 ,3 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.12%,  0.14%,  4.69%,  3.56%, 15.89%, 12.66%, 24.11%, 17.82%,  0.00%,  0.29%,  1.80%,  8.14%,  0.19%,  0.84%,  2.65%,  7.10%, 142742.88, 6759.30, 10009.34, 666775.00 , 16, 235, 145.11, 21, 206, 132.06, 77, 189, 123.53, 0.00%, 42.31%,0.00%, 11.54%, 15.38%, 17.31%, 5.77%, 3.85%, 3.85%, 0.00%, 12.09%,0.00%, 20.15%, 29.85%, 11.90%, 2.93%, 16.12%, 6.96%, 0.00%, 12.87%,0.00%, 30.40%, 20.12%, 11.33%, 6.01%, 12.47%, 6.81%, 0.00%, 24.45%,0.00%, 27.62%, 19.35%, 5.35%, 6.92%, 4.00%, 12.32%,0.00%, 0.0, 209.5, 285.1, 209.6, 487.5, 21.8, 4175.2, 2.501, 23
163, b-SLICE,    1, 34.00,     100288, 0,1.55,34.156, 42.808, 43.864, 36.451,57, 0 ,2 3 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.23%,  0.16%,  2.79%,  4.97%, 11.47%, 19.16%, 18.55%, 21.09%,  0.00%,  0.52%,  2.63%,  7.49%,  0.09%,  1.30%,  2.93%,  6.61%, 103786.55, 6095.78, 6663.21, 142653.66 , 16, 235, 149.05, 21, 204, 131.39, 78, 188, 123.31, 0.00%, 18.52%,0.00%, 22.22%, 25.93%, 1.85%, 1.85%, 22.22%, 7.41%, 0.00%, 19.03%,0.00%, 15.49%, 13.62%, 12.13%, 3.17%, 26.12%, 10.45%, 0.00%, 14.69%,0.00%, 27.78%, 6.90%, 10.77%, 3.50%, 22.89%, 13.49%, 0.00%, 23.85%,0.00%, 30.74%, 9.73%, 7.44%, 8.25%, 9.75%, 10.23%,0.00%, 0.0, 249.7, 224.3, 148.2, 488.8, 26.1, 4329.3, 3.177, 5
