Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
45, P-SLICE,   18, 32.00,     685864, 0,1.01,33.565, 43.251, 43.235, 35.985,50, 12 11 10 8 , -, 0.00%,  0.00%,  0.00%, 5.21%,  8.56%,  6.59%, 4.97%,  4.60%, 15.95%, 5.58%,  3.82%, 31.24%, 0.00%,  0.00%,  0.19%,  2.58%,  0.40%,  3.40%,  0.56%,  3.61%,  0.82%,  0.00%,  0.00%,  0.23%,  1.29%,  0.00%,  0.00%,  0.05%,  0.35%, 117972.00, 6604.76, 8177.70, 1177752.79 , 19, 235, 113.76, 75, 189, 130.97, 66, 198, 123.03, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 87.50%, 0.00%, 12.50%, 0.00%, 84.52%, 0.00%,0.00%, 5.55%, 8.28%, 0.68%, 0.10%, 0.78%, 0.10%, 79.82%, 0.88%,0.00%, 11.30%, 6.24%, 0.73%, 0.22%, 0.62%, 0.18%, 79.50%, 3.21%,0.00%, 11.47%, 4.22%, 0.41%, 0.46%, 0.28%, 0.46%,0.00%, 0.0, 162.8, 356.6, 177.1, 1568.5, 0.0, 5453.5, 5.328, 45
46, B-SLICE,   15, 33.00,     783424, 0,1.08,32.038, 40.991, 41.198, 34.302,54, 12 11 8 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.78%,  0.57%, 11.00%,  1.46%, 13.10%,  8.99%, 39.02%, 19.53%,  0.00%,  0.06%,  0.38%,  2.93%,  0.00%,  0.21%,  0.64%,  1.34%, 170518.08, 10228.10, 7888.48, 1729778.57 , 16, 235, 112.61, 84, 195, 128.64, 63, 156, 124.19, 0.00%, 0.00%,0.00%, 36.62%, 21.13%, 16.90%, 0.00%, 25.35%, 0.00%, 0.00%, 1.99%,0.00%, 31.25%, 55.82%, 3.05%, 0.78%, 5.47%, 1.63%, 0.00%, 4.11%,0.00%, 27.07%, 32.70%, 10.19%, 1.90%, 20.46%, 3.57%, 0.00%, 6.44%,0.00%, 37.00%, 27.14%, 6.49%, 4.77%, 10.18%, 7.98%,0.00%, 0.0, 195.1, 344.7, 184.1, 1361.1, 0.0, 5637.4, 4.656, 33
47, b-SLICE,   13, 34.00,     738688, 0,1.56,31.967, 38.397, 38.713, 33.614,57, 12 11 ,15 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.69%,  1.14%, 32.50%,  3.88%, 26.30%,  2.86%, 23.44%,  3.65%,  0.00%,  0.12%,  0.27%,  1.14%,  0.04%,  0.16%,  0.94%,  1.88%, 176044.10, 18158.62, 7908.09, 3641714.29 , 16, 235, 111.37, 78, 191, 124.76, 64, 162, 124.76, 0.00%, 1.37%,0.00%, 28.77%, 30.14%, 11.64%, 0.68%, 23.97%, 3.42%, 0.00%, 0.72%,0.00%, 30.82%, 58.22%, 4.03%, 0.52%, 4.60%, 1.09%, 0.00%, 3.57%,0.00%, 31.42%, 56.62%, 2.59%, 1.09%, 3.16%, 1.55%, 0.00%, 8.05%,0.00%, 32.64%, 49.58%, 1.10%, 2.35%, 1.26%, 5.02%,0.00%, 0.0, 350.5, 314.0, 170.4, 1361.5, 0.0, 5793.6, 5.174, 39
48, b-SLICE,   14, 34.00,     553856, 0,1.01,31.708, 39.134, 39.404, 33.598,57, 12 11 ,15 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.25%,  0.22%,  6.67%,  1.20%, 16.95%,  7.29%, 42.29%, 20.57%,  0.00%,  0.03%,  0.36%,  2.30%,  0.00%,  0.06%,  0.46%,  1.35%, 197278.55, 15283.61, 7901.75, 1706001.34 , 16, 235, 112.97, 77, 193, 126.26, 65, 159, 124.27, 0.00%, 0.00%,0.00%, 29.41%, 23.53%, 19.12%, 1.47%, 23.53%, 2.94%, 0.00%, 0.99%,0.00%, 42.04%, 42.69%, 5.67%, 0.90%, 6.65%, 1.07%, 0.00%, 3.09%,0.00%, 41.08%, 28.15%, 4.06%, 1.60%, 18.16%, 3.87%, 0.00%, 5.29%,0.00%, 41.48%, 23.46%, 5.42%, 4.24%, 9.97%, 10.15%,0.00%, 0.0, 321.9, 331.8, 170.4, 1247.3, 0.0, 5796.0, 4.466, 23
49, b-SLICE,   16, 34.00,     253280, 0,1.01,32.153, 41.541, 41.863, 34.540,56, 15 12 11 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.12%,  3.76%,  2.03%, 12.83%, 13.53%, 37.54%, 20.10%,  0.00%,  0.01%,  0.57%,  4.43%,  0.00%,  0.21%,  0.81%,  3.89%, 174742.66, 8835.85, 7230.74, 1141426.53 , 16, 235, 112.85, 68, 195, 130.51, 63, 156, 122.96, 0.00%, 0.00%,0.00%, 30.43%, 26.09%, 21.74%, 4.35%, 17.39%, 0.00%, 0.00%, 3.48%,0.00%, 24.56%, 40.23%, 13.54%, 2.71%, 12.67%, 2.80%, 0.00%, 4.76%,0.00%, 26.60%, 21.84%, 17.50%, 4.89%, 18.13%, 6.28%, 0.00%, 12.18%,0.00%, 36.35%, 22.04%, 5.01%, 6.50%, 5.95%, 11.96%,0.00%, 0.0, 117.3, 331.9, 170.4, 924.9, 0.0, 5773.4, 4.156, 11
50, b-SLICE,   17, 34.00,     495832, 0,1.02,33.130, 41.447, 41.908, 35.267,56, 15 12 11 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.01%,  0.72%, 18.01%,  1.45%, 26.91%,  6.16%, 30.48%,  8.10%,  0.00%,  0.00%,  0.65%,  3.60%,  0.03%,  0.18%,  0.49%,  2.23%, 138918.74, 8809.64, 6831.85, 2277184.67 , 16, 235, 113.86, 68, 194, 131.03, 65, 202, 122.50, 0.00%, 1.47%,0.00%, 38.24%, 19.12%, 16.91%, 0.74%, 22.06%, 1.47%, 0.00%, 0.88%,0.00%, 34.13%, 57.90%, 3.16%, 0.88%, 2.28%, 0.76%, 0.00%, 3.11%,0.00%, 35.52%, 44.56%, 5.23%, 2.97%, 5.97%, 2.65%, 0.00%, 11.82%,0.00%, 30.83%, 40.91%, 3.07%, 4.18%, 2.86%, 6.33%,0.00%, 0.0, 0.0, 302.0, 129.6, 1144.3, 0.0, 5768.0, 5.240, 41
51, P-SLICE,   21, 32.00,     870936, 0,1.07,32.857, 41.394, 41.454, 34.999,53, 18 15 12 11 , -, 0.00%,  0.00%,  0.00%, 4.99%,  8.71%,  4.67%, 4.56%,  3.95%, 14.71%, 6.13%,  4.00%, 31.89%, 0.00%,  0.09%,  0.18%,  3.21%,  0.13%,  4.67%,  0.22%,  5.86%,  0.61%,  0.00%,  0.00%,  0.16%,  0.76%,  0.00%,  0.00%,  0.07%,  0.43%, 138467.38, 9929.55, 8712.03, 1456177.04 , 16, 235, 109.75, 78, 194, 129.13, 62, 165, 123.08, 0.00%, 0.00%,0.00%, 33.33%, 0.00%, 41.67%, 0.00%, 25.00%, 0.00%, 81.88%, 0.00%,0.00%, 7.41%, 10.11%, 0.25%, 0.05%, 0.30%, 0.00%, 76.25%, 0.74%,0.00%, 12.98%, 9.29%, 0.15%, 0.15%, 0.44%, 0.00%, 77.96%, 2.21%,0.00%, 11.54%, 7.17%, 0.19%, 0.31%, 0.21%, 0.42%,0.00%, 0.0, 8.9, 349.8, 0.0, 1959.6, 0.0, 5888.0, 6.885, 91
52, B-SLICE,   20, 33.00,     392168, 0,1.25,32.011, 42.197, 42.491, 34.594,55, 18 15 12 ,21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.09%,  0.07%,  3.93%,  1.40%,  7.33%,  7.50%, 43.36%, 27.97%,  0.00%,  0.01%,  0.25%,  4.92%,  0.00%,  0.07%,  0.44%,  2.68%, 172871.02, 7681.00, 7862.74, 593385.51 , 16, 235, 109.47, 90, 194, 130.42, 63, 168, 122.80, 0.00%, 0.00%,0.00%, 50.00%, 6.25%, 12.50%, 6.25%, 25.00%, 0.00%, 0.00%, 1.41%,0.00%, 29.68%, 44.52%, 10.42%, 1.59%, 9.10%, 3.27%, 0.00%, 4.18%,0.00%, 24.46%, 25.81%, 21.76%, 4.06%, 16.56%, 3.17%, 0.00%, 9.40%,0.00%, 39.00%, 17.00%, 7.57%, 9.21%, 7.62%, 10.20%,0.00%, 0.0, 27.3, 329.5, 192.4, 1189.9, 0.0, 6021.1, 5.021, 116
53, b-SLICE,   19, 34.00,     310984, 0,1.75,31.616, 41.978, 42.249, 34.241,57, 18 15 ,20 21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.23%,  0.16%,  4.06%,  1.37%,  9.79%, 11.59%, 39.75%, 23.37%,  0.00%,  0.17%,  0.65%,  4.61%,  0.01%,  0.31%,  0.67%,  3.26%, 188056.53, 7946.44, 8579.93, 742182.53 , 18, 235, 113.16, 102, 194, 130.59, 63, 165, 123.17, 0.00%, 3.03%,0.00%, 30.30%, 27.27%, 21.21%, 3.03%, 9.09%, 6.06%, 0.00%, 7.62%,0.00%, 31.43%, 39.24%, 11.62%, 1.52%, 6.29%, 2.29%, 0.00%, 5.53%,0.00%, 26.01%, 19.82%, 21.73%, 3.52%, 16.42%, 6.97%, 0.00%, 10.75%,0.00%, 40.04%, 17.31%, 7.29%, 8.14%, 4.81%, 11.67%,0.00%, 0.0, 210.6, 210.3, 115.0, 929.5, 0.0, 6152.1, 5.112, 73
54, P-SLICE,   26, 32.00,     542576, 0,1.42,34.393, 41.858, 41.593, 36.226,51, 21 20 18 15 , -, 0.00%,  0.00%,  0.00%, 2.25%,  3.45%,  4.83%, 3.90%,  2.42%, 15.53%, 6.31%,  4.15%, 32.95%, 0.00%,  0.07%,  0.14%,  2.75%,  0.98%,  6.19%,  2.58%,  7.53%,  2.25%,  0.00%,  0.00%,  0.07%,  0.93%,  0.00%,  0.02%,  0.14%,  0.54%, 99731.47, 9393.22, 7172.75, 989730.26 , 16, 235, 122.38, 84, 193, 132.14, 65, 175, 120.51, 0.00%, 0.00%,0.00%, 8.33%, 25.00%, 33.33%, 0.00%, 33.33%, 0.00%, 70.88%, 0.12%,0.00%, 10.59%, 11.79%, 4.69%, 0.36%, 1.50%, 0.06%, 67.20%, 0.66%,0.00%, 12.82%, 11.39%, 5.31%, 2.17%, 0.30%, 0.14%, 74.82%, 2.53%,0.00%, 10.88%, 7.89%, 0.46%, 2.56%, 0.28%, 0.59%,0.00%, 0.0, 206.5, 308.4, 115.0, 1477.1, 0.0, 5754.0, 5.695, 91
55, B-SLICE,   24, 33.00,     747216, 0,1.01,32.737, 39.125, 39.286, 34.354,54, 21 20 15 ,26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.42%,  1.00%, 29.90%,  2.50%, 30.10%,  1.57%, 26.64%,  3.03%,  0.00%,  0.08%,  0.27%,  0.35%,  0.00%,  0.15%,  0.54%,  1.46%, 145621.21, 15840.44, 8572.55, 4069669.58 , 16, 235, 116.68, 60, 194, 128.05, 61, 176, 122.20, 0.00%, 0.00%,0.00%, 34.83%, 35.96%, 17.98%, 2.25%, 7.87%, 1.12%, 0.00%, 0.68%,0.00%, 28.68%, 63.27%, 3.12%, 0.62%, 3.00%, 0.62%, 0.00%, 2.23%,0.00%, 26.06%, 67.34%, 1.54%, 0.80%, 1.54%, 0.48%, 0.00%, 4.66%,0.00%, 30.56%, 56.94%, 0.99%, 2.08%, 1.19%, 3.57%,0.00%, 0.0, 346.5, 333.8, 153.5, 1227.7, 0.0, 6111.7, 4.021, 34
56, b-SLICE,   22, 34.00,     840048, 0,1.47,30.541, 38.577, 38.779, 32.575,57, 21 20 ,24 26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.64%,  0.56%, 13.56%,  1.69%, 15.25%,  4.36%, 38.97%, 21.43%,  0.00%,  0.00%,  0.07%,  1.01%,  0.00%,  0.04%,  0.40%,  1.01%, 239046.77, 17554.34, 10539.28, 2120586.96 , 16, 235, 110.84, 77, 194, 127.52, 62, 170, 123.08, 0.00%, 0.00%,0.00%, 40.82%, 33.67%, 9.18%, 2.04%, 12.24%, 2.04%, 0.00%, 0.28%,0.00%, 29.78%, 59.41%, 3.86%, 0.91%, 5.13%, 0.63%, 0.00%, 2.13%,0.00%, 27.86%, 50.35%, 7.09%, 1.32%, 8.87%, 2.38%, 0.00%, 3.04%,0.00%, 34.11%, 30.70%, 13.29%, 4.99%, 8.05%, 5.82%,0.00%, 0.0, 239.7, 414.8, 228.8, 1324.1, 0.0, 6535.2, 3.771, 26
57, b-SLICE,   23, 34.00,     615192, 0,1.06,31.646, 38.131, 38.407, 33.302,57, 21 20 ,24 26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.95%,  0.63%, 16.59%,  2.05%, 20.00%,  7.89%, 33.45%, 11.21%,  0.00%,  0.05%,  0.27%,  2.68%,  0.00%,  0.34%,  0.95%,  2.95%, 190578.30, 19422.80, 9247.58, 2035146.51 , 16, 235, 110.84, 70, 195, 126.49, 62, 172, 123.11, 0.00%, 0.00%,0.00%, 36.92%, 23.08%, 19.23%, 2.31%, 16.15%, 2.31%, 0.00%, 1.97%,0.00%, 32.84%, 54.86%, 3.32%, 1.11%, 4.37%, 1.54%, 0.00%, 3.88%,0.00%, 29.01%, 41.97%, 8.26%, 3.06%, 7.53%, 6.28%, 0.00%, 10.26%,0.00%, 28.06%, 41.25%, 3.84%, 6.42%, 2.33%, 7.84%,0.00%, 0.0, 113.9, 414.9, 228.9, 1221.8, 0.0, 6532.9, 3.495, 42
58, b-SLICE,   25, 34.00,     425352, 0,1.03,31.806, 39.363, 39.337, 33.692,56, 24 21 20 ,26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.37%,  0.24%,  6.15%,  2.30%, 14.83%,  8.17%, 37.23%, 22.51%,  0.00%,  0.10%,  0.63%,  2.24%,  0.00%,  0.31%,  1.34%,  3.59%, 180764.92, 15044.43, 9466.63, 654707.76 , 16, 235, 123.22, 67, 192, 129.75, 63, 175, 121.76, 0.00%, 0.00%,0.00%, 19.51%, 41.46%, 23.17%, 3.66%, 10.98%, 1.22%, 0.00%, 4.42%,0.00%, 27.29%, 43.69%, 11.04%, 3.00%, 7.73%, 2.84%, 0.00%, 7.48%,0.00%, 26.74%, 34.79%, 13.68%, 4.86%, 8.38%, 4.08%, 0.00%, 8.53%,0.00%, 26.40%, 32.13%, 13.50%, 9.80%, 4.77%, 4.88%,0.00%, 0.0, 32.1, 424.8, 228.8, 970.2, 0.0, 6190.5, 3.091, 33
59, P-SLICE,   29, 32.00,     447600, 0,1.01,34.989, 42.430, 43.312, 36.960,53, 26 24 21 20 , -, 0.00%,  0.00%,  0.00%, 1.31%,  2.40%,  4.90%, 3.05%,  2.07%, 17.07%, 6.56%,  3.97%, 40.87%, 0.00%,  0.15%,  0.15%,  3.25%,  0.24%,  5.09%,  0.44%,  5.83%,  1.14%,  0.00%,  0.00%,  0.07%,  0.83%,  0.00%,  0.00%,  0.08%,  0.54%, 87401.30, 7164.40, 7589.97, 826833.00 , 17, 235, 125.24, 63, 192, 134.25, 69, 199, 118.32, 0.00%, 0.00%,0.00%, 38.89%, 11.11%, 22.22%, 0.00%, 27.78%, 0.00%, 68.18%, 0.00%,0.00%, 12.94%, 16.95%, 0.78%, 0.26%, 0.78%, 0.13%, 75.47%, 0.50%,0.00%, 11.10%, 11.43%, 1.05%, 0.22%, 0.19%, 0.03%, 81.83%, 2.18%,0.00%, 8.19%, 5.98%, 0.18%, 1.04%, 0.08%, 0.52%,0.00%, 0.0, 8.4, 356.8, 154.4, 1368.5, 0.0, 5914.5, 5.495, 33
60, B-SLICE,   28, 33.00,     297112, 0,1.18,34.348, 41.881, 42.145, 36.264,55, 26 24 20 ,29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.12%,  0.21%,  8.74%,  3.53%, 18.75%, 12.08%, 34.72%, 12.54%,  0.00%,  0.07%,  0.49%,  3.06%,  0.00%,  0.38%,  1.15%,  4.14%, 101962.95, 8350.39, 8026.63, 1227424.41 , 18, 235, 122.01, 64, 192, 134.66, 68, 204, 118.34, 0.00%, 0.00%,0.00%, 26.32%, 10.53%, 39.47%, 2.63%, 21.05%, 0.00%, 0.00%, 3.41%,0.00%, 26.34%, 43.64%, 13.76%, 5.11%, 6.23%, 1.51%, 0.00%, 4.80%,0.00%, 25.88%, 33.89%, 19.01%, 6.56%, 7.17%, 2.68%, 0.00%, 12.48%,0.00%, 26.06%, 39.75%, 5.96%, 9.00%, 2.31%, 4.45%,0.00%, 0.0, 0.0, 212.0, 124.7, 869.8, 0.0, 5995.0, 4.760, 57
61, b-SLICE,   27, 34.00,     118112, 0,1.87,33.659, 41.945, 41.734, 35.705,57, 26 24 ,28 29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.12%,  0.33%,  6.47%,  6.29%, 13.57%, 19.74%, 18.02%, 16.71%,  0.00%,  0.27%,  1.72%,  5.86%,  0.02%,  1.29%,  3.26%,  6.31%, 115200.49, 8405.49, 8647.28, 350061.85 , 16, 235, 123.09, 71, 194, 132.94, 66, 194, 120.18, 0.00%, 4.17%,0.00%, 8.33%, 16.67%, 29.17%, 8.33%, 29.17%, 4.17%, 0.00%, 10.46%,0.00%, 21.70%, 25.75%, 13.33%, 5.49%, 18.17%, 5.10%, 0.00%, 12.38%,0.00%, 23.26%, 15.16%, 21.01%, 17.75%, 5.29%, 5.19%, 0.00%, 24.07%,0.00%, 24.03%, 18.92%, 6.52%, 16.52%, 3.10%, 6.85%,0.00%, 0.0, 0.0, 132.1, 30.2, 609.4, 0.0, 6179.9, 6.102, 137
62, P-SLICE,   30, 32.00,     272160, 0,1.28,35.095, 42.265, 43.720, 37.069,55, 29 28 26 24 , -, 0.00%,  0.00%,  0.00%, 0.48%,  0.67%,  1.37%, 0.77%,  0.80%,  3.62%, 1.14%,  0.84%,  8.55%, 0.00%,  0.19%,  0.12%,  5.77%,  3.38%, 15.84%,  9.17%, 22.83%,  9.97%,  0.00%,  0.15%,  1.38%,  5.74%,  0.00%,  0.32%,  1.67%,  5.22%, 84886.59, 6901.66, 6542.74, 522468.29 , 18, 235, 128.61, 55, 179, 134.31, 67, 203, 117.65, 0.00%, 0.00%,0.00%, 16.67%, 44.44%, 25.00%, 2.78%, 8.33%, 2.78%, 19.78%, 3.77%,0.00%, 21.00%, 28.80%, 17.90%, 4.58%, 2.76%, 1.41%, 14.89%, 8.77%,0.00%, 31.93%, 18.12%, 14.30%, 7.25%, 2.38%, 2.38%, 18.32%, 19.06%,0.00%, 24.52%, 20.75%, 2.89%, 7.56%, 1.60%, 5.29%,0.00%, 0.0, 4.9, 223.7, 20.3, 851.5, 0.0, 5995.3, 4.828, 73
63, P-SLICE,   31, 32.00,     634200, 0,1.04,33.474, 44.210, 44.236, 36.161,55, 30 29 28 24 , -, 0.00%,  0.00%,  0.00%, 2.71%,  7.00%,  4.94%, 3.30%,  2.85%, 15.30%, 5.86%,  3.87%, 37.70%, 0.00%,  0.20%,  0.10%,  4.07%,  0.10%,  3.56%,  0.14%,  4.92%,  0.92%,  0.00%,  0.00%,  0.31%,  1.49%,  0.00%,  0.00%,  0.08%,  0.59%, 120395.58, 5221.77, 8883.28, 1030082.29 , 16, 235, 120.55, 70, 191, 133.84, 68, 194, 119.69, 0.00%, 0.00%,0.00%, 20.00%, 46.67%, 20.00%, 0.00%, 10.00%, 3.33%, 75.24%, 0.00%,0.00%, 9.09%, 15.15%, 0.10%, 0.00%, 0.37%, 0.05%, 78.13%, 1.41%,0.00%, 11.64%, 8.30%, 0.22%, 0.15%, 0.11%, 0.04%, 80.16%, 3.51%,0.00%, 9.53%, 5.26%, 0.07%, 0.48%, 0.12%, 0.88%,0.00%, 0.0, 113.1, 296.2, 101.2, 1450.2, 0.0, 6091.6, 6.133, 83
64, I-SLICE,    0, 29.00,     675928, 0,1.34,36.970, 44.752, 44.756, 38.916,55,  -, -, 0.00%,  0.00%,  0.00%, 2.04%,  6.37%,  3.82%, 3.57%,  2.07%, 11.57%, 6.70%,  2.10%, 31.87%,29.89%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 53744.99, 4590.91, 5328.61, 377026.23 , 18, 235, 119.66, 65, 195, 134.91, 62, 194, 118.85, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.40%, 0.00%,0.00%, 3.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.77%, 0.00%,0.00%, 7.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.82%, 0.00%,0.00%, 6.18%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 402.9, 0.0, 1485.0, 0.0, 6009.8, 6.031, 83
65, P-SLICE,    1, 32.00,     462088, 0,1.01,34.537, 43.329, 42.981, 36.692,55, 0 , -, 0.00%,  0.00%,  0.00%, 2.52%,  6.09%,  5.42%, 4.55%,  4.90%, 17.54%, 7.30%,  4.38%, 34.69%, 0.00%,  0.10%,  0.12%,  2.19%,  0.12%,  3.48%,  0.40%,  4.53%,  0.65%,  0.00%,  0.00%,  0.15%,  0.73%,  0.00%,  0.00%,  0.04%,  0.12%, 95547.53, 6721.35, 8503.14, 919896.24 , 17, 235, 125.09, 70, 192, 134.58, 65, 195, 119.21, 0.00%, 0.00%,0.00%, 9.09%, 36.36%, 27.27%, 0.00%, 27.27%, 0.00%, 82.77%, 0.00%,0.00%, 7.37%, 9.18%, 0.45%, 0.00%, 0.23%, 0.00%, 82.12%, 0.58%,0.00%, 9.59%, 6.49%, 0.73%, 0.15%, 0.29%, 0.06%, 82.78%, 1.51%,0.00%, 9.16%, 5.38%, 0.14%, 0.55%, 0.21%, 0.27%,0.00%, 0.0, 101.0, 294.5, 159.3, 1180.1, 0.0, 5843.4, 4.599, 33
66, P-SLICE,    2, 32.00,     558056, 0,1.61,33.888, 42.775, 42.363, 36.058,55, 1 0 , -, 0.00%,  0.00%,  0.00%, 3.31%,  8.63%,  5.68%, 4.57%,  3.69%, 14.62%, 5.81%,  4.13%, 25.86%, 0.00%,  0.36%,  0.31%,  6.90%,  0.46%,  6.10%,  0.36%,  6.04%,  1.19%,  0.00%,  0.00%,  0.52%,  0.70%,  0.00%,  0.00%,  0.15%,  0.59%, 109610.83, 7673.03, 8816.41, 805805.59 , 16, 235, 124.72, 69, 193, 132.69, 64, 193, 120.99, 0.00%, 0.00%,0.00%, 7.69%, 46.15%, 21.15%, 1.92%, 23.08%, 0.00%, 68.27%, 0.00%,0.00%, 9.81%, 20.12%, 0.60%, 0.20%, 0.90%, 0.10%, 70.54%, 2.07%,0.00%, 13.46%, 12.82%, 0.16%, 0.32%, 0.28%, 0.36%, 72.79%, 2.63%,0.00%, 12.97%, 9.19%, 0.21%, 0.89%, 0.13%, 1.18%,0.00%, 0.0, 144.2, 315.2, 147.2, 1238.6, 0.0, 5836.1, 4.716, 27
67, P-SLICE,    5, 32.00,     763208, 0,1.01,33.438, 40.685, 40.443, 35.219,53, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 3.92%,  7.73%,  6.70%, 4.70%,  5.02%, 17.12%, 5.79%,  3.94%, 28.74%, 0.00%,  0.30%,  0.20%,  5.02%,  0.07%,  4.88%,  0.17%,  3.99%,  0.69%,  0.00%,  0.00%,  0.07%,  0.39%,  0.00%,  0.00%,  0.05%,  0.49%, 121821.46, 11981.33, 7773.47, 1622609.17 , 16, 235, 113.77, 62, 182, 126.89, 65, 191, 124.74, 0.00%, 0.00%,0.00%, 35.00%, 25.00%, 10.00%, 0.00%, 30.00%, 0.00%, 75.71%, 0.00%,0.00%, 7.72%, 16.26%, 0.30%, 0.00%, 0.00%, 0.00%, 78.19%, 0.36%,0.00%, 9.54%, 11.41%, 0.14%, 0.22%, 0.07%, 0.07%, 79.05%, 1.82%,0.00%, 11.79%, 5.92%, 0.08%, 0.23%, 0.13%, 0.99%,0.00%, 0.0, 158.4, 378.6, 185.9, 1510.4, 0.0, 5867.0, 4.688, 45
