Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
45, b-SLICE,   11, 34.00,     170448, 0,1.52,31.917, 39.838, 43.014, 34.294,57, 9 7 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.07%,  0.24%,  7.20%,  4.45%, 18.37%, 11.00%, 29.37%, 15.17%,  0.00%,  0.06%,  1.34%,  5.16%,  0.00%,  0.28%,  2.21%,  5.08%, 173167.65, 10012.37, 13104.62, 290929.65 , 19, 232, 155.59, 56, 146, 128.20, 116, 163, 126.63, 0.00%, 0.00%,0.00%, 11.76%, 11.76%, 61.76%, 2.94%, 5.88%, 5.88%, 0.00%, 2.80%,0.00%, 25.00%, 35.09%, 15.99%, 7.76%, 10.64%, 2.72%, 0.00%, 10.26%,0.00%, 34.71%, 23.27%, 16.44%, 6.77%, 4.70%, 3.84%, 0.00%, 16.95%,0.00%, 34.46%, 23.46%, 8.77%, 9.05%, 2.73%, 4.58%,0.00%, 0.0, 227.3, 169.9, 71.5, 695.0, 0.0, 4842.3, 5.235, 121
46, b-SLICE,   13, 34.00,     218904, 0,1.01,31.228, 39.624, 42.765, 33.720,56, 12 9 7 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.14%,  0.12%,  6.51%,  3.75%, 19.51%,  9.61%, 29.00%, 17.73%,  0.00%,  0.07%,  1.23%,  5.31%,  0.00%,  0.10%,  1.01%,  5.91%, 201677.44, 10481.98, 13038.26, 302306.56 , 19, 234, 151.96, 63, 144, 127.77, 117, 164, 126.81, 0.00%, 0.00%,0.00%, 20.00%, 33.33%, 36.67%, 3.33%, 6.67%, 0.00%, 0.00%, 1.64%,0.00%, 23.32%, 39.08%, 17.41%, 5.91%, 9.77%, 2.87%, 0.00%, 6.81%,0.00%, 35.36%, 28.65%, 15.94%, 5.75%, 4.73%, 2.76%, 0.00%, 17.78%,0.00%, 29.80%, 24.32%, 5.70%, 12.21%, 2.74%, 7.44%,0.00%, 0.0, 171.7, 170.0, 71.5, 741.2, 0.0, 4832.0, 5.557, 127
47, P-SLICE,   19, 32.00,     598200, 0,1.01,33.240, 40.825, 43.761, 35.504,51, 14 12 9 7 , -, 0.00%,  0.00%,  0.00%, 0.42%,  1.41%,  0.90%, 1.29%,  2.31%,  5.94%, 3.38%,  2.95%, 21.81%, 0.00%,  0.06%,  0.06%,  6.19%,  0.79%, 16.78%,  0.94%, 22.88%,  5.89%,  0.00%,  0.00%,  0.13%,  2.53%,  0.00%,  0.00%,  0.24%,  3.08%, 128861.65, 8809.22, 12018.28, 734600.19 , 21, 232, 158.52, 53, 142, 128.49, 117, 164, 126.54, 0.00%, 0.00%,0.00%, 0.00%, 50.00%, 50.00%, 0.00%, 0.00%, 0.00%, 28.16%, 0.00%,0.00%, 13.59%, 50.16%, 3.32%, 0.57%, 3.72%, 0.49%, 32.81%, 1.24%,0.00%, 18.65%, 44.05%, 0.62%, 0.78%, 0.73%, 1.11%, 41.85%, 8.34%,0.00%, 15.77%, 25.28%, 0.48%, 3.45%, 0.48%, 4.36%,0.00%, 0.0, 24.5, 264.3, 71.5, 1090.1, 0.0, 4876.0, 5.101, 184
48, B-SLICE,   17, 33.00,     431336, 0,2.19,31.577, 40.216, 43.337, 34.127,54, 14 12 9 ,19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.11%,  0.07%,  5.04%,  3.10%, 11.36%,  7.97%, 36.66%, 23.04%,  0.00%,  0.09%,  1.34%,  4.92%,  0.00%,  0.19%,  1.64%,  4.47%, 186100.93, 9201.46, 12751.35, 375349.92 , 16, 235, 153.39, 66, 146, 127.96, 118, 165, 126.75, 0.00%, 0.00%,0.00%, 23.08%, 38.46%, 19.23%, 3.85%, 15.38%, 0.00%, 0.00%, 3.21%,0.00%, 22.84%, 37.06%, 24.87%, 4.23%, 5.84%, 1.95%, 0.00%, 12.60%,0.00%, 24.53%, 29.11%, 20.89%, 4.91%, 4.91%, 3.04%, 0.00%, 12.80%,0.00%, 30.51%, 25.29%, 12.03%, 10.91%, 4.08%, 4.37%,0.00%, 0.0, 97.8, 181.4, 72.1, 863.2, 0.0, 4989.1, 5.809, 147
49, b-SLICE,   15, 34.00,      76024, 0,3.02,31.596, 40.643, 43.530, 34.218,57, 14 12 ,17 19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.13%,  0.42%,  7.86%, 10.08%, 17.83%, 22.81%, 12.59%, 11.36%,  0.00%,  0.34%,  2.25%,  4.35%,  0.03%,  0.86%,  2.85%,  6.23%, 185043.86, 8435.51, 11588.37, 233281.40 , 19, 235, 149.95, 62, 146, 127.71, 117, 164, 126.69, 0.00%, 4.55%,0.00%, 18.18%, 4.55%, 9.09%, 0.00%, 50.00%, 13.64%, 0.00%, 6.29%,0.00%, 18.47%, 22.57%, 6.22%, 1.16%, 26.27%, 19.02%, 0.00%, 10.62%,0.00%, 28.22%, 13.89%, 3.73%, 2.70%, 17.92%, 23.07%, 0.00%, 24.98%,0.00%, 31.48%, 16.88%, 1.30%, 5.38%, 4.17%, 15.86%,0.00%, 0.0, 162.4, 129.0, 46.0, 523.2, 0.0, 5077.2, 4.643, 70
50, b-SLICE,   16, 34.00,     145016, 0,1.82,31.137, 40.306, 43.391, 33.815,57, 14 12 ,17 19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.04%,  0.04%,  3.95%,  3.15%, 11.55%, 16.90%, 23.45%, 25.43%,  0.00%,  0.12%,  1.53%,  6.97%,  0.00%,  0.25%,  1.22%,  5.39%, 204171.00, 9000.72, 13380.72, 286086.96 , 16, 235, 151.85, 61, 142, 127.81, 116, 166, 126.85, 0.00%, 0.00%,0.00%, 33.33%, 16.67%, 25.00%, 8.33%, 8.33%, 8.33%, 0.00%, 4.86%,0.00%, 18.87%, 34.05%, 22.67%, 14.30%, 3.21%, 2.04%, 0.00%, 8.44%,0.00%, 22.24%, 17.37%, 32.87%, 14.74%, 2.43%, 1.90%, 0.00%, 18.84%,0.00%, 29.10%, 13.31%, 13.60%, 18.07%, 2.82%, 4.26%,0.00%, 0.0, 135.8, 147.7, 46.0, 632.7, 0.0, 5090.5, 5.070, 65
51, b-SLICE,   18, 34.00,     293616, 0,2.27,31.353, 39.639, 42.842, 33.825,56, 17 14 12 ,19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.18%,  0.19%,  4.98%,  1.88%, 14.14%,  7.80%, 32.87%, 27.91%,  0.00%,  0.04%,  0.60%,  3.34%,  0.00%,  0.03%,  0.86%,  5.17%, 196826.72, 10440.35, 14468.09, 432866.58 , 19, 233, 155.68, 54, 144, 127.96, 117, 162, 126.80, 0.00%, 0.00%,0.00%, 11.11%, 37.04%, 24.07%, 1.85%, 20.37%, 5.56%, 0.00%, 1.00%,0.00%, 19.88%, 52.01%, 16.37%, 5.12%, 4.22%, 1.41%, 0.00%, 5.92%,0.00%, 20.85%, 41.63%, 18.20%, 8.73%, 2.34%, 2.34%, 0.00%, 11.58%,0.00%, 21.90%, 28.54%, 10.65%, 21.25%, 1.52%, 4.55%,0.00%, 0.0, 131.2, 169.1, 46.0, 778.7, 0.0, 5095.6, 5.878, 106
52, P-SLICE,   23, 32.00,     704048, 0,2.07,32.156, 40.910, 43.872, 34.715,52, 19 17 14 12 , -, 0.00%,  0.00%,  0.00%, 0.21%,  1.58%,  0.38%, 0.61%,  2.06%,  2.95%, 1.53%,  1.90%,  9.43%, 0.00%,  0.04%,  0.05%,  4.33%,  0.61%, 12.28%,  3.25%, 31.37%, 21.92%,  0.00%,  0.00%,  0.16%,  2.54%,  0.00%,  0.00%,  0.30%,  2.52%, 167286.31, 8423.02, 9745.89, 799270.28 , 19, 233, 153.37, 67, 142, 127.61, 118, 163, 126.50, 0.00%, 0.00%,0.00%, 14.29%, 28.57%, 28.57%, 0.00%, 21.43%, 7.14%, 30.42%, 0.00%,0.00%, 17.30%, 43.72%, 4.83%, 0.82%, 2.28%, 0.64%, 24.65%, 1.99%,0.00%, 22.77%, 36.34%, 7.07%, 2.47%, 2.95%, 1.76%, 17.13%, 6.74%,0.00%, 24.24%, 22.71%, 7.95%, 12.21%, 3.60%, 5.43%,0.00%, 0.0, 41.5, 286.8, 46.0, 1254.1, 0.0, 5090.7, 4.742, 113
53, B-SLICE,   21, 33.00,     628064, 0,1.70,31.890, 39.883, 42.989, 34.277,55, 19 17 12 ,23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  0.11%, 11.50%,  1.31%, 22.67%,  4.89%, 35.96%, 16.61%,  0.00%,  0.02%,  0.28%,  2.00%,  0.00%,  0.02%,  0.52%,  3.93%, 177344.19, 10175.17, 10322.48, 827672.66 , 16, 235, 154.56, 62, 143, 128.20, 116, 162, 126.55, 0.00%, 0.00%,0.00%, 31.25%, 31.25%, 12.50%, 0.00%, 25.00%, 0.00%, 0.00%, 0.29%,0.00%, 29.11%, 60.37%, 3.24%, 1.08%, 4.18%, 1.73%, 0.00%, 2.65%,0.00%, 24.52%, 56.56%, 2.96%, 2.59%, 7.21%, 3.51%, 0.00%, 9.25%,0.00%, 23.58%, 41.24%, 3.18%, 6.65%, 5.64%, 10.46%,0.00%, 0.0, 98.4, 278.5, 122.0, 1031.5, 0.0, 5250.4, 4.258, 140
54, b-SLICE,   20, 34.00,     196192, 0,1.01,32.276, 40.142, 43.055, 34.606,57, 19 17 ,21 23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.27%,  0.23%, 10.44%,  4.25%, 15.72%, 11.24%, 29.40%, 17.51%,  0.00%,  0.23%,  1.33%,  4.00%,  0.00%,  0.46%,  1.05%,  3.87%, 159656.48, 9444.82, 12283.33, 406181.83 , 17, 230, 156.26, 55, 143, 128.56, 116, 164, 126.37, 0.00%, 0.00%,0.00%, 29.17%, 25.00%, 12.50%, 4.17%, 25.00%, 4.17%, 0.00%, 4.51%,0.00%, 33.93%, 33.93%, 7.80%, 3.83%, 12.04%, 3.97%, 0.00%, 7.60%,0.00%, 28.53%, 27.93%, 16.35%, 9.42%, 6.53%, 3.63%, 0.00%, 12.88%,0.00%, 39.39%, 19.08%, 9.88%, 8.82%, 4.80%, 5.15%,0.00%, 0.0, 198.4, 181.5, 95.0, 664.3, 0.0, 5332.7, 5.290, 146
55, b-SLICE,   22, 34.00,     110184, 0,1.41,31.380, 40.694, 43.638, 34.077,56, 21 19 17 ,23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%,  0.13%,  4.16%,  4.16%, 16.37%, 13.15%, 32.22%, 16.49%,  0.00%,  0.05%,  1.33%,  6.52%,  0.00%,  0.23%,  1.45%,  3.72%, 194669.97, 8285.39, 13491.88, 226048.01 , 16, 232, 153.46, 64, 143, 127.95, 117, 164, 126.44, 0.00%, 0.00%,0.00%, 11.11%, 0.00%, 44.44%, 0.00%, 44.44%, 0.00%, 0.00%, 3.27%,0.00%, 25.64%, 22.73%, 18.73%, 5.09%, 18.55%, 6.00%, 0.00%, 8.25%,0.00%, 37.21%, 15.57%, 17.33%, 4.59%, 12.91%, 4.15%, 0.00%, 16.09%,0.00%, 45.14%, 12.87%, 7.28%, 6.03%, 4.70%, 7.90%,0.00%, 0.0, 179.7, 184.8, 95.0, 601.6, 0.0, 5322.6, 4.278, 136
56, P-SLICE,   28, 32.00,     506248, 0,1.02,34.907, 40.363, 43.155, 36.620,51, 23 21 19 17 , -, 0.00%,  0.00%,  0.00%, 0.88%,  2.08%,  1.94%, 1.44%,  3.27%,  9.60%, 3.76%,  2.35%, 22.98%, 0.00%,  0.05%,  0.07%,  7.14%,  0.46%, 16.14%,  0.84%, 17.62%,  2.54%,  0.00%,  0.00%,  0.15%,  2.76%,  0.00%,  0.00%,  0.40%,  3.54%, 90617.51, 9910.39, 7073.42, 766635.94 , 19, 232, 157.38, 51, 146, 128.47, 115, 167, 126.42, 0.00%, 0.00%,0.00%, 0.00%, 42.86%, 28.57%, 0.00%, 21.43%, 7.14%, 39.18%, 0.00%,0.00%, 13.45%, 43.71%, 1.54%, 0.66%, 1.32%, 0.15%, 42.70%, 1.63%,0.00%, 15.69%, 37.47%, 0.49%, 0.93%, 0.57%, 0.52%, 47.67%, 10.32%,0.00%, 14.62%, 23.24%, 0.30%, 1.88%, 0.19%, 1.78%,0.00%, 0.0, 158.3, 273.5, 95.0, 1101.2, 0.0, 4674.4, 5.125, 158
57, B-SLICE,   26, 33.00,     453224, 0,2.00,32.862, 39.348, 42.337, 34.858,54, 23 21 17 ,28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  0.16%, 10.95%,  2.68%, 21.70%,  6.92%, 37.69%, 12.29%,  0.00%,  0.02%,  0.39%,  2.51%,  0.00%,  0.02%,  0.74%,  3.73%, 142001.67, 11502.95, 10238.87, 718796.29 , 20, 232, 156.93, 55, 144, 128.11, 112, 166, 126.59, 0.00%, 0.00%,0.00%, 22.22%, 33.33%, 27.78%, 0.00%, 16.67%, 0.00%, 0.00%, 0.28%,0.00%, 28.17%, 51.92%, 7.25%, 1.56%, 9.53%, 1.28%, 0.00%, 3.58%,0.00%, 27.25%, 47.23%, 4.72%, 2.56%, 11.68%, 2.99%, 0.00%, 10.07%,0.00%, 28.97%, 41.24%, 3.70%, 5.05%, 3.25%, 7.82%,0.00%, 0.0, 218.4, 208.9, 82.4, 862.5, 0.0, 5021.0, 5.383, 146
58, b-SLICE,   24, 34.00,     412448, 0,1.01,31.189, 39.441, 42.510, 33.636,57, 23 21 ,26 28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.41%,  0.14%,  9.12%,  1.62%, 15.21%,  5.02%, 35.73%, 23.79%,  0.00%,  0.05%,  0.49%,  3.43%,  0.00%,  0.05%,  0.95%,  4.00%, 210810.52, 11224.75, 11396.25, 657602.57 , 16, 234, 154.42, 56, 143, 128.12, 114, 169, 126.38, 0.00%, 0.00%,0.00%, 21.88%, 53.12%, 18.75%, 3.12%, 3.12%, 0.00%, 0.00%, 0.93%,0.00%, 23.21%, 60.90%, 5.69%, 3.35%, 4.52%, 1.40%, 0.00%, 6.20%,0.00%, 22.52%, 49.71%, 8.05%, 3.90%, 6.49%, 3.21%, 0.00%, 10.32%,0.00%, 30.18%, 26.48%, 10.81%, 10.06%, 5.59%, 6.55%,0.00%, 0.0, 191.1, 245.5, 77.8, 888.1, 0.0, 5371.8, 4.414, 117
59, b-SLICE,   25, 34.00,     196880, 0,1.01,31.509, 39.294, 42.374, 33.840,57, 23 21 ,26 28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.12%,  0.16%,  9.81%,  4.39%, 20.62%,  8.18%, 30.13%, 13.22%,  0.00%,  0.22%,  0.75%,  3.96%,  0.00%,  0.65%,  1.33%,  6.45%, 189401.34, 11592.06, 14583.26, 371597.23 , 19, 233, 155.08, 51, 144, 128.06, 114, 168, 126.59, 0.00%, 0.00%,0.00%, 21.43%, 21.43%, 32.14%, 17.86%, 7.14%, 0.00%, 0.00%, 5.82%,0.00%, 20.84%, 44.25%, 15.76%, 6.56%, 3.52%, 3.25%, 0.00%, 6.35%,0.00%, 33.13%, 35.55%, 13.67%, 7.63%, 1.56%, 2.12%, 0.00%, 17.37%,0.00%, 28.95%, 31.61%, 4.65%, 10.78%, 1.04%, 5.60%,0.00%, 0.0, 115.5, 245.5, 77.8, 667.5, 0.0, 5235.3, 5.133, 125
60, b-SLICE,   27, 34.00,     131328, 0,2.00,32.119, 39.514, 42.746, 34.372,56, 26 23 21 ,28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.21%,  0.34%,  7.86%,  4.47%, 14.72%, 11.05%, 24.60%, 19.34%,  0.00%,  0.17%,  0.88%,  5.28%,  0.00%,  0.15%,  1.53%,  9.40%, 163505.03, 10704.98, 13814.52, 237778.20 , 16, 235, 158.41, 39, 146, 128.29, 110, 170, 126.57, 0.00%, 0.00%,0.00%, 17.24%, 20.69%, 51.72%, 6.90%, 3.45%, 0.00%, 0.00%, 2.58%,0.00%, 21.55%, 40.82%, 17.07%, 10.24%, 5.31%, 2.88%, 0.00%, 8.05%,0.00%, 23.75%, 31.29%, 17.56%, 13.47%, 3.00%, 2.87%, 0.00%, 22.80%,0.00%, 23.87%, 23.28%, 6.28%, 15.01%, 2.70%, 6.06%,0.00%, 0.0, 112.1, 249.6, 77.8, 647.6, 0.0, 5066.4, 5.530, 85
61, P-SLICE,   29, 32.00,     475824, 0,1.05,33.504, 40.059, 42.817, 35.487,55, 28 26 23 21 , -, 0.00%,  0.00%,  0.00%, 0.12%,  0.46%,  0.73%, 0.18%,  0.31%,  1.30%, 0.62%,  0.47%,  6.97%, 0.00%,  0.06%,  0.24%,  4.74%,  2.46%, 12.73%,  6.69%, 38.23%, 14.54%,  0.00%,  0.04%,  0.70%,  2.93%,  0.00%,  0.09%,  1.04%,  4.37%, 122334.50, 10039.11, 9251.95, 402366.02 , 16, 235, 156.03, 40, 146, 128.83, 113, 173, 126.18, 0.00%, 0.00%,0.00%, 5.00%, 15.00%, 50.00%, 0.00%, 30.00%, 0.00%, 15.09%, 1.54%,0.00%, 16.30%, 38.59%, 19.13%, 4.37%, 3.86%, 1.11%, 7.37%, 7.13%,0.00%, 26.13%, 31.85%, 19.12%, 4.57%, 2.68%, 1.16%, 11.11%, 10.05%,0.00%, 28.71%, 30.10%, 6.85%, 8.05%, 2.03%, 3.09%,0.00%, 0.0, 23.5, 268.6, 77.8, 1068.0, 0.0, 4912.0, 5.316, 181
62, P-SLICE,   31, 32.00,     949304, 0,1.03,31.969, 40.467, 43.000, 34.410,54, 29 28 26 21 , -, 0.00%,  0.00%,  0.00%, 0.64%,  4.57%,  1.75%, 1.87%,  5.68%,  6.48%, 4.52%,  5.56%, 22.30%, 0.00%,  0.05%,  0.10%,  4.52%,  0.23%, 13.46%,  0.83%, 18.81%,  4.70%,  0.00%,  0.00%,  0.07%,  2.03%,  0.00%,  0.00%,  0.09%,  1.73%, 171665.54, 9906.44, 10719.80, 1333655.25 , 16, 235, 151.15, 40, 144, 127.41, 111, 171, 126.72, 0.00%, 0.00%,0.00%, 0.00%, 33.33%, 61.11%, 5.56%, 0.00%, 0.00%, 59.47%, 0.00%,0.00%, 9.62%, 28.99%, 1.04%, 0.15%, 0.52%, 0.22%, 46.66%, 0.52%,0.00%, 13.82%, 36.23%, 0.66%, 1.01%, 0.58%, 0.52%, 49.92%, 5.80%,0.00%, 14.13%, 22.92%, 0.33%, 3.22%, 0.27%, 3.42%,0.00%, 0.0, 75.5, 291.4, 83.2, 1238.6, 0.0, 4810.6, 5.067, 119
63, b-SLICE,   30, 34.00,     681752, 1,1.01,30.631, 38.763, 41.816, 33.046,56, 29 28 26 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.26%,  0.15%, 10.06%,  1.17%, 19.05%,  4.14%, 36.07%, 21.20%,  0.00%,  0.00%,  0.21%,  2.30%,  0.00%,  0.03%,  1.00%,  4.37%, 235848.16, 13359.42, 13678.63, 1249777.74 , 16, 235, 152.95, 42, 148, 127.90, 113, 169, 126.68, 0.00%, 0.00%,0.00%, 20.83%, 41.67%, 27.08%, 2.08%, 8.33%, 0.00%, 0.00%, 0.31%,0.00%, 25.04%, 64.27%, 3.05%, 0.92%, 5.57%, 0.84%, 0.00%, 4.63%,0.00%, 24.49%, 54.93%, 6.62%, 2.25%, 5.29%, 1.79%, 0.00%, 9.65%,0.00%, 25.62%, 34.05%, 11.55%, 7.28%, 5.09%, 6.75%,0.00%, 0.0, 62.8, 293.2, 127.8, 1045.2, 0.0, 5157.9, 4.232, 118
64, I-SLICE,    0, 29.00,    1380032, 0,1.29,34.476, 42.265, 44.487, 36.701,55,  -, -, 0.00%,  0.00%,  0.00%, 0.79%,  2.79%,  0.90%, 2.59%,  4.75%,  7.59%, 6.71%,  6.53%, 26.97%,40.38%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 93768.43, 6634.51, 7661.51, 815069.94 , 16, 235, 151.59, 39, 144, 127.06, 114, 172, 126.91, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.25%, 0.00%,0.00%, 5.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.10%, 0.00%,0.00%, 6.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 415.1, 0.0, 2090.5, 0.0, 4901.2, 5.748, 86
65, P-SLICE,    3, 32.00,     364592, 0,1.00,31.644, 41.999, 44.612, 34.560,53, 0 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.08%,  0.03%, 0.03%,  0.10%,  0.27%, 0.12%,  0.14%,  0.68%, 0.00%,  0.02%,  0.03%,  1.18%,  0.85%,  5.22%,  5.57%, 43.31%, 36.12%,  0.00%,  0.01%,  0.56%,  4.10%,  0.00%,  0.00%,  0.39%,  1.16%, 181177.57, 6610.60, 12886.40, 354743.43 , 16, 235, 152.00, 40, 143, 127.26, 111, 177, 126.79, 0.00%, 0.00%,0.00%, 28.57%, 14.29%, 28.57%, 0.00%, 28.57%, 0.00%, 5.95%, 0.37%,0.00%, 24.16%, 30.11%, 25.84%, 2.04%, 10.59%, 0.93%, 3.12%, 7.44%,0.00%, 33.69%, 12.56%, 29.47%, 2.84%, 8.66%, 2.22%, 1.06%, 5.98%,0.00%, 46.95%, 5.00%, 22.17%, 4.95%, 10.87%, 3.05%,0.00%, 0.0, 227.8, 251.0, 159.5, 799.0, 0.0, 4795.9, 4.183, 70
66, B-SLICE,    2, 33.00,     781784, 0,1.27,31.555, 39.716, 42.796, 33.980,55, 0 ,3 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.35%,  0.09%,  9.61%,  1.19%, 24.74%,  3.23%, 35.46%, 20.07%,  0.00%,  0.00%,  0.28%,  1.56%,  0.00%,  0.02%,  0.30%,  3.11%, 193767.96, 10814.63, 10696.99, 1784696.94 , 16, 235, 156.28, 48, 145, 127.14, 114, 169, 126.90, 0.00%, 0.00%,0.00%, 32.00%, 48.00%, 10.00%, 6.00%, 4.00%, 0.00%, 0.00%, 0.16%,0.00%, 29.98%, 58.83%, 4.70%, 1.62%, 3.65%, 1.05%, 0.00%, 1.92%,0.00%, 26.47%, 60.91%, 3.03%, 2.50%, 3.17%, 2.01%, 0.00%, 7.13%,0.00%, 19.95%, 42.32%, 11.18%, 4.21%, 9.65%, 5.63%,0.00%, 0.0, 373.2, 242.8, 80.9, 1009.3, 0.0, 5009.9, 5.420, 95
67, b-SLICE,    1, 34.00,     486192, 0,1.32,30.530, 39.516, 42.639, 33.167,57, 0 ,2 3 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.39%,  0.09%,  6.00%,  1.01%, 10.89%,  5.40%, 30.82%, 37.76%,  0.00%,  0.03%,  0.76%,  3.04%,  0.00%,  0.01%,  0.55%,  3.24%, 242310.39, 10817.27, 11349.79, 622004.86 , 16, 235, 153.21, 44, 147, 127.17, 114, 171, 126.98, 0.00%, 0.00%,0.00%, 25.00%, 55.56%, 8.33%, 2.78%, 8.33%, 0.00%, 0.00%, 0.57%,0.00%, 31.99%, 53.07%, 5.75%, 1.92%, 5.46%, 1.25%, 0.00%, 6.95%,0.00%, 27.03%, 37.35%, 9.28%, 4.70%, 10.93%, 3.76%, 0.00%, 7.96%,0.00%, 30.20%, 14.00%, 20.37%, 4.89%, 17.07%, 5.52%,0.00%, 0.0, 325.4, 209.1, 85.6, 872.7, 0.0, 5150.1, 5.145, 143
